sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	qc_pass	qc_reasons	family_sequence_sha256	family_sequence_length	family_pf00741_status	family_pf00741_score	family_pf00741_sequence_score	family_pf00741_coverage	family_best_family	family_best_family_score	family_second_family	family_second_family_score	family_family_margin	family_best_model_coverage	family_best_query_coverage	family_family_status	family_classification_reason	family_gvpa_score	family_gvpj_score	family_hmm_family_status	family_similarity_best_family	family_similarity_best_reference	family_similarity_effective_identity	family_similarity_query_coverage	family_similarity_target_coverage	family_similarity_second_family	family_similarity_second_identity	family_similarity_margin	pool	pool_reason
vae_candidate_000046	fa65c311c43a8d04a3f21b200840e33d487102fdecd72e9c5582265b4f97297f	true	false	eos	126	True	False	False	False	True	0.02133299796115746	0.06381829728796119	False	True	False	[]	True	False	[]	True		fa65c311c43a8d04a3f21b200840e33d487102fdecd72e9c5582265b4f97297f	126	pass	46.3	46.3	1.0			gvpa	62.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	62.6	33.9	unsupported	gvpa	nat_6941eadb95ed4bfec34a	0.5238095238095238	0.9682539682539683	0.7142857142857143	gvpj	0.4444444444444444	0.07936507936507942	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000047	bf1e201433832bc7a494c1ad09d17d8fcdd165ba4834a97ad6232bde32830665	true	false	eos	59	True	False	False	False	True	0.029899120655671636	0.06381829728796119	False	True	False	[]	True	False	[]	True		bf1e201433832bc7a494c1ad09d17d8fcdd165ba4834a97ad6232bde32830665	59	fail	33.3	33.7	0.6153846153846154			gvpa	38.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	38.2	24.9	unsupported	gvpj	nat_26bed164289c66a8ab62	0.5205479452054794	0.8983050847457628	0.9452054794520548	gvpa	0.5	0.020547945205479423	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000048	4482ea96472d31ebc912c0de9a55f9526254ad45714394d95eb25de7dbcd242d	true	false	eos	76	True	False	False	False	True	0.06914563135764974	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	4482ea96472d31ebc912c0de9a55f9526254ad45714394d95eb25de7dbcd242d	76	fail	0.0	1.1	0.1282051282051282			gvpa	7.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	7.4		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000049	9db73996d2979d5828d9f896ad9bf2c52ace50870be9a4f8921e9da444167070	true	false	eos	112	True	False	False	False	True	0.06974717035953817	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	9db73996d2979d5828d9f896ad9bf2c52ace50870be9a4f8921e9da444167070	112	fail	23.1	23.6	0.38461538461538464			gvpa	22.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	22.6	19.8	unsupported	gvpa	nat_96462335ed2439837985	0.34710743801652894	0.7857142857142857	0.8264462809917356	gvpj	0.3416666666666667	0.005440771349862261	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000050	d6eade2c18d926b4a9d7ec82b7f1615b2e260abd464154bc9db8f1775dba6cf9	true	false	eos	70	True	False	False	False	True	0.016786428754475207	0.06381829728796119	False	True	False	[]	True	False	[]	True		d6eade2c18d926b4a9d7ec82b7f1615b2e260abd464154bc9db8f1775dba6cf9	70	pass	57.1	57.4	1.0	gvpa	115.7	gvpj	53.2	62.5	0.6126126126126126	0.9714285714285714	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	115.7	53.2	supported_gvpa	gvpa	nat_ea5746ec582bf06f4e03	0.7083333333333334	0.8857142857142857	0.8611111111111112	gvpj	0.6056338028169014	0.10269953051643199	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000051	7b74ac8889f5e2d14a9efa0875b8ccb372f47f3e873c944652a036a8e7323545	true	false	eos	82	True	False	False	False	True	0.04122320391813049	0.06381829728796119	False	True	False	[]	True	False	[]	True		7b74ac8889f5e2d14a9efa0875b8ccb372f47f3e873c944652a036a8e7323545	82	fail	8.4	8.8	0.46153846153846156			gvpa	11.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	11.0	5.3	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000052	5373afba832cbdbea249f8bc08254c7ee7b3c989ddd53383703db146b0d8d20b	true	false	eos	104	True	False	False	False	True	0.09160801379674412	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	5373afba832cbdbea249f8bc08254c7ee7b3c989ddd53383703db146b0d8d20b	104	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000053	b3b8c33a5b22cdfe9e9926e2dab84d1c4a2eb8cb7f2deb06cde1a737205be09a	true	false	eos	143	True	False	False	False	True	0.04700308888566822	0.06381829728796119	False	True	False	[]	True	False	[]	True		b3b8c33a5b22cdfe9e9926e2dab84d1c4a2eb8cb7f2deb06cde1a737205be09a	143	fail			0.0			gvpv	2.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.4		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000054	607b9955ebaf04e0de46bf6bce67ac75f9574089b68dff97d7c30b3acb12ae4f	true	false	eos	117	True	False	False	False	True	0.024288533122347945	0.06381829728796119	False	True	False	[]	True	False	[]	True		607b9955ebaf04e0de46bf6bce67ac75f9574089b68dff97d7c30b3acb12ae4f	117	fail	3.3	4.2	0.28205128205128205			gvpa	42.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	42.6	7.0	unsupported	gvpa	nat_6bca999a70c09bc7d8d3	0.375	0.7948717948717948	0.7	gvpj	0.36666666666666664	0.00833333333333336	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000055	bad7436e63e4e26e30934f8591f426c5c7a0f03a259b39448159d1df834b6a73	true	false	eos	51	True	False	False	False	True	0.13111040527764065	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	bad7436e63e4e26e30934f8591f426c5c7a0f03a259b39448159d1df834b6a73	51	fail			0.0			gvpa	2.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	2.2		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000056	a09c6ceedd41f54a2281e6ad7d1e6a1b299800f7d3d3c50fb4ab3b8ebb596587	true	false	eos	69	True	False	False	False	True	0.029177715922036055	0.06381829728796119	False	True	False	[]	True	False	[]	True		a09c6ceedd41f54a2281e6ad7d1e6a1b299800f7d3d3c50fb4ab3b8ebb596587	69	pass	57.4	57.8	1.0			gvpa	114.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	114.4	48.9	unsupported	gvpa	nat_0ec42fc31cce1915953a	0.7246376811594203	0.9420289855072463	0.9552238805970149	gvpj	0.6527777777777778	0.0718599033816425	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000057	2af931adeb233cd39ad8d91c0c14316f33b07c0d5034356d1002a99c287b0523	true	false	eos	113	True	False	False	False	True	0.01216071182450734	0.06381829728796119	False	True	False	[]	True	False	[]	True		2af931adeb233cd39ad8d91c0c14316f33b07c0d5034356d1002a99c287b0523	113	pass	58.6	58.6	1.0			gvpa	118.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	118.1	51.2	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000058	860f4a13c1f3f2220ee1db107ba1c07d4dbdf710a6ab08f42819b416d6d09fac	true	false	eos	86	True	False	False	False	True	0.01949727570712859	0.06381829728796119	False	True	False	[]	True	False	[]	True		860f4a13c1f3f2220ee1db107ba1c07d4dbdf710a6ab08f42819b416d6d09fac	86	pass	58.7	59.1	1.0	gvpa	115.1	gvpj	58.5	56.599999999999994	0.6396396396396397	0.8372093023255814	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	115.1	58.5	supported_gvpa	gvpa	nat_5d40201e59780a4578e1	0.7368421052631579	0.9883720930232558	0.9368421052631579	gvpj	0.6162790697674418	0.12056303549571601	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000059	57c3a0c94772b72a830fb9c7f73ad94d96e446f7dbdb76f8362207afab88e622	true	false	eos	85	True	False	False	False	True	0.07758958949169593	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	57c3a0c94772b72a830fb9c7f73ad94d96e446f7dbdb76f8362207afab88e622	85	fail			0.0			gvpv	2.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	1.5	1.4	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000060	9292dc1d28b3bfaa6b41ff76c0e4a82a93d9e4fff0ee862ac07728e23c8bed12	true	false	eos	58	True	False	False	False	True	0.0854989622750498	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	9292dc1d28b3bfaa6b41ff76c0e4a82a93d9e4fff0ee862ac07728e23c8bed12	58	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000061	7b84e79a3a0beb5d80b0281069867504089a5c213346fc6895b86d1fe4a40d2c	true	false	eos	110	True	False	False	False	True	0.0329396258150423	0.06381829728796119	False	True	False	[]	True	False	[]	True		7b84e79a3a0beb5d80b0281069867504089a5c213346fc6895b86d1fe4a40d2c	110	pass	46.4	47.0	1.0	gvpa	76.0	gvpj	44.0	32.0	0.6666666666666666	0.6909090909090909	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	76.0	44.0	supported_gvpa	gvpa	nat_1c76cf5c7e439b773485	0.5158730158730159	0.9454545454545454	0.7380952380952381	gvpj	0.45454545454545453	0.0613275613275614	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000062	d1150b8dc3ee601f11aec290ea9dc0c1d1af3c52c7290a8b136a58ab16746cc5	true	false	eos	90	True	False	False	False	True	0.03679057161530119	0.06381829728796119	False	True	False	[]	True	False	[]	True		d1150b8dc3ee601f11aec290ea9dc0c1d1af3c52c7290a8b136a58ab16746cc5	90	fail	31.9	32.7	0.717948717948718	gvpa	102.6	gvpj	31.3	71.3	0.7297297297297297	0.8444444444444444	unsupported	gvpa_profile_but_pf00741_gate_failed	102.6	31.3	unsupported	gvpj	nat_f7e68563732e131d24d8	0.4485981308411215	0.9444444444444444	0.8411214953271028				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000063	bb097cf25c7bfa7a4edc82bd751061c1ca21902b3067fa372f74c740a706f272	true	false	eos	94	True	False	False	False	True	0.019907957001606018	0.06381829728796119	False	True	False	[]	True	False	[]	True		bb097cf25c7bfa7a4edc82bd751061c1ca21902b3067fa372f74c740a706f272	94	fail	37.4	37.8	0.717948717948718	gvpa	97.4	gvpj	32.4	65.0	0.6396396396396397	0.7021276595744681	unsupported	gvpa_profile_but_pf00741_gate_failed	97.4	32.4	unsupported	gvpa	nat_842bc418f0682cd2a9c8	0.8526315789473684	0.9574468085106383	1.0	gvpj	0.5212765957446809	0.3313549832026875	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000064	3815ac7163d0ed486e30fec2527de60e197891173649f23afeb2e98c8fb56090	true	false	eos	96	True	False	False	False	True	0.025130160433360228	0.06381829728796119	False	True	False	[]	True	False	[]	True		3815ac7163d0ed486e30fec2527de60e197891173649f23afeb2e98c8fb56090	96	pass	53.3	53.7	1.0			gvpa	101.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	101.4	39.7	unsupported	gvpa	nat_873dfd59523575571c0b	0.5520833333333334	0.8333333333333334	0.9176470588235294	gvpj	0.5	0.05208333333333337	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000065	21818a9b303af01ae846a79041186c50c69d49abd6a9a29662c47d5f8daf4294	true	false	eos	81	True	False	False	False	True	0.03071047197796039	0.06381829728796119	False	True	False	[]	True	False	[]	True		21818a9b303af01ae846a79041186c50c69d49abd6a9a29662c47d5f8daf4294	81	pass	52.6	52.6	1.0	gvpa	109.3	gvpj	58.9	50.4	0.6216216216216216	0.8641975308641975	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	109.3	58.9	supported_gvpa	gvpa	nat_3dcd4bf22b7bbdb49d82	0.7368421052631579	0.9876543209876543	1.0	gvpj	0.6296296296296297	0.1072124756335282	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000066	c235c9d91182c84f2466c38831847d9da95690440c7c665048b5bd399bf2b23f	true	false	eos	75	True	False	False	False	True	0.05735798739540372	0.06381829728796119	False	True	False	[]	True	False	[]	True		c235c9d91182c84f2466c38831847d9da95690440c7c665048b5bd399bf2b23f	75	fail			0.0			gvpk	3.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.3		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000067	13493101c4fcb7b1c93534d9a73af04dbef197e3b7707d1e333aec1a353a789d	true	false	eos	133	True	False	False	False	True	0.018558018120577696	0.06381829728796119	False	True	False	[]	True	False	[]	True		13493101c4fcb7b1c93534d9a73af04dbef197e3b7707d1e333aec1a353a789d	133	fail	33.0	53.5	0.6410256410256411			gvpa	40.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	40.5	25.9	unsupported	gvpa	nat_05a00477d12701f3890c	0.43609022556390975	0.8195488721804511	0.7157894736842105	gvpj	0.3082706766917293	0.12781954887218044	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000068	c3941ba46ed9169ce82a620641e471d81cc667d5ba00186809faab54e0cdcbaf	true	false	eos	103	True	False	False	False	True	0.039505927520930566	0.06381829728796119	False	True	False	[]	True	False	[]	True		c3941ba46ed9169ce82a620641e471d81cc667d5ba00186809faab54e0cdcbaf	103	pass	39.6	54.1	0.8205128205128205			gvpa	52.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	52.5	24.2	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000069	40312d15d20ecba4063c35749333f381de13f3440732e2713ea41975f2df024f	true	false	eos	145	True	False	False	False	True	0.03300919361712425	0.06381829728796119	False	True	False	[]	True	False	[]	True		40312d15d20ecba4063c35749333f381de13f3440732e2713ea41975f2df024f	145	pass	32.6	46.2	0.8974358974358975			gvpa	69.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	69.6	23.0	unsupported	gvpa	nat_4469cb3e6c41fb1309a3	0.5067567567567568	0.993103448275862	0.722972972972973				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000070	13aea4139dbbe80aa0ac0a0547cfdd81972b9c67754b9431cb258d9c9f0deff5	true	false	eos	91	True	False	False	False	True	0.015783697061834842	0.06381829728796119	False	True	False	[]	True	False	[]	True		13aea4139dbbe80aa0ac0a0547cfdd81972b9c67754b9431cb258d9c9f0deff5	91	pass	60.0	60.4	1.0	gvpa	120.4	gvpj	51.3	69.10000000000001	0.6036036036036037	0.7362637362637363	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	120.4	51.3	supported_gvpa	gvpa	nat_a49cfe7d33cec22c3905	0.9052631578947369	0.978021978021978	0.9368421052631579	gvpj	0.4945054945054945	0.41075766338924236	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000071	a6d71e31a9b891614c2c82543b722630c07bb642f52d2f88a8f65a3d293e1be7	true	false	eos	61	True	False	False	False	True	0.03897093668491394	0.06381829728796119	False	True	False	[]	True	False	[]	True		a6d71e31a9b891614c2c82543b722630c07bb642f52d2f88a8f65a3d293e1be7	61	fail	6.1	8.6	0.28205128205128205			gvpa	45.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	45.3	9.4	unsupported	gvpa	nat_408e9d934f451bb01fbc	0.5277777777777778	0.8852459016393442	1.0	gvpj	0.4861111111111111	0.041666666666666685	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000072	2a9f1680ab42829ab9ff306f5e2ae50f005040643ab0310a0ea76b4302f2f9f3	true	false	eos	157	True	False	False	False	True	0.026172436152839755	0.06381829728796119	False	True	False	[]	True	False	[]	True		2a9f1680ab42829ab9ff306f5e2ae50f005040643ab0310a0ea76b4302f2f9f3	157	pass	43.4	64.3	0.8717948717948718			gvpa	93.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	93.2	30.4	unsupported	gvpa	nat_4a11e065ece6ad06443c	0.45222929936305734	0.8726114649681529	0.9637681159420289	gvpj	0.3630573248407643	0.08917197452229303	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000073	65c791cc04edc3309f6e7b5efba23c11bc4d371d15a1d4bc709ae80ce3a4b4e1	true	false	eos	146	True	False	False	False	True	0.0793900471661998	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	65c791cc04edc3309f6e7b5efba23c11bc4d371d15a1d4bc709ae80ce3a4b4e1	146	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000074	d1bea1e9a515f2726757fe74b5f1692f792c933c8a5cad4260f3b9529cc846bd	true	false	eos	103	True	False	False	False	True	0.0482221136048951	0.06381829728796119	False	True	False	[]	True	False	[]	True		d1bea1e9a515f2726757fe74b5f1692f792c933c8a5cad4260f3b9529cc846bd	103	fail	2.2	2.9	0.23076923076923078			gvpa	28.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	28.4	2.8	unsupported	gvpj	nat_d7456223d4168dd8bcaa	0.2920353982300885	0.7572815533980582	0.7168141592920354	gvpa	0.27184466019417475	0.020190738035913758	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000075	74ae5e5c71d68830cf119e2a5b90269f534c34ddc9cebfbcd242cf910cfe3fac	false	true	length_cap	180	True	False	True	False	True	0.07340754344630904	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning;generation_cap_warning	74ae5e5c71d68830cf119e2a5b90269f534c34ddc9cebfbcd242cf910cfe3fac	180	fail			0.0			gvpa	6.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	6.3		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000076	395d964efef3566326ca7a6b92d9f5cf95c9bba7d2fa10dbcbce75b9ba521115	true	false	eos	118	True	False	False	False	True	0.08239622708383318	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	395d964efef3566326ca7a6b92d9f5cf95c9bba7d2fa10dbcbce75b9ba521115	118	fail			0.0			gvpv	1.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.6		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000077	97c0f9e65dba5eda9de7fa77fe6cd53d1dcd285672c9ed2bc27fd39248ac60e1	true	false	eos	101	True	False	False	False	True	0.045524175433195396	0.06381829728796119	False	True	False	[]	True	False	[]	True		97c0f9e65dba5eda9de7fa77fe6cd53d1dcd285672c9ed2bc27fd39248ac60e1	101	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000078	94a3a0b3cae5f64a4b96b2548a0aa7b55717d5973c2b054c2757c388b82cd979	true	false	eos	76	True	False	False	False	True	0.07018224175198848	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	94a3a0b3cae5f64a4b96b2548a0aa7b55717d5973c2b054c2757c388b82cd979	76	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000079	0dee989a9c30c63ca62dce7f251ab9d87d8d73d4af53b655e76f13fcc9f7a5aa	true	false	eos	104	True	False	False	False	True	0.08115163386858756	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	0dee989a9c30c63ca62dce7f251ab9d87d8d73d4af53b655e76f13fcc9f7a5aa	104	fail			0.0			gvpv	4.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.9		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000080	5dfd6202ee65aae25b669856947d4ed01d617b6294dede39143b2ab94bff5379	true	false	eos	80	True	False	False	False	True	0.0691354322302758	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	5dfd6202ee65aae25b669856947d4ed01d617b6294dede39143b2ab94bff5379	80	fail			0.0			gvpa	25.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.1		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000081	1701ed6ca62831e09508f3dbc97de5ade97b597b3fe478bb9c6d759bc543d476	true	false	eos	51	True	False	False	False	True	0.0905123726954386	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	1701ed6ca62831e09508f3dbc97de5ade97b597b3fe478bb9c6d759bc543d476	51	fail	1.7	2.9	0.23076923076923078			gvpa	13.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	13.5	4.9	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000082	d251a995a0b41b9e97106f0bc675ca43446884a37ddd6e9386e8a0159a11811c	true	false	eos	110	True	False	False	False	True	0.033432198844671995	0.06381829728796119	False	True	False	[]	True	False	[]	True		d251a995a0b41b9e97106f0bc675ca43446884a37ddd6e9386e8a0159a11811c	110	fail	29.6	32.2	0.7692307692307693			gvpa	42.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	42.5	19.5	unsupported	gvpa	nat_4f76b230eb60279eb5dd	0.4909090909090909	0.9454545454545454	0.9578947368421052	gvpj	0.4	0.09090909090909088	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000083	8113528b1d18d0383e8bd6d9c6c77dd621fed78243a03555a1aa0800e384e76f	false	true	length_cap	180	True	False	True	False	True	0.06491631865989693	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning;generation_cap_warning	8113528b1d18d0383e8bd6d9c6c77dd621fed78243a03555a1aa0800e384e76f	180	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000084	715de92be4b811d8ddc915529c515e5c042c222217ce47c048d284045ca91ac1	false	true	length_cap	180	True	False	True	False	True	0.027903923421106366	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning	715de92be4b811d8ddc915529c515e5c042c222217ce47c048d284045ca91ac1	180	fail	6.6	6.6	0.4358974358974359			gvpa	41.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	41.0	11.9	unsupported	gvpa	nat_0a0b47ef48e73f6907dd	0.29444444444444445	0.7722222222222223	0.75				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000085	9275320efeafd170420e960648308094f098bbf8cf7f0e463f50812c8cd2e0e9	true	false	eos	74	True	False	False	False	True	0.04992331445227131	0.06381829728796119	False	True	False	[]	True	False	[]	True		9275320efeafd170420e960648308094f098bbf8cf7f0e463f50812c8cd2e0e9	74	pass	32.1	32.5	0.8974358974358975			gvpa	52.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	52.4	22.8	unsupported	gvpj	nat_aaf69e9ea95986ab1e08	0.4189189189189189	0.8648648648648649	0.8904109589041096	gvpa	0.39080459770114945	0.028114321217769467	excluded	qc_pass_but_not_supported_gvpa
