sequence_id	pool	sequence_sha256	length	tm_segment_count	tm_segments_1based_inclusive	tm_residues	max_tm_segment_length	review_status
vae_candidate_000712	excluded	70f438185e5ee155d81a84a8ac6c0096189a9a0598b6d181d9a6dfc616db7e6b	154	0		0	0	no_extra_tm_evidence
vae_candidate_000713	excluded	8c2a71871cbc7a369a1febb61bfb8a97b2e2f71fe4094d2c97fd13ed6a9293b6	98	0		0	0	no_extra_tm_evidence
vae_candidate_000714	excluded	c4d3291f00de8d60e35e472c4c31ef0b9b77d67d208533a24859a054e92d4896	70	0		0	0	no_extra_tm_evidence
vae_candidate_000715	main_supported_gvpa	2c40308b22edeffbd13b3142a97c89b20cf0c98b219598aff7113591d8c288de	95	0		0	0	no_extra_tm_evidence
vae_candidate_000716	excluded	26a9475c9ed04713889e9a47de0fdbe4cf9fa9bfe76a3849a4ecc4541c90004e	72	0		0	0	no_extra_tm_evidence
vae_candidate_000717	excluded	701fbb492de696760d694345232acf413599565b6da197a1a2acf825589499f7	101	0		0	0	no_extra_tm_evidence
vae_candidate_000718	ambiguous_exploration	4576af7375c9e75e30bd2e8f4c7f27a1d57c8dae679271d2062ad6dbb1c98d91	112	0		0	0	no_extra_tm_evidence
vae_candidate_000719	excluded	d317a2d7cb3749d93cf2da0038a55447aab0d6aa4b312f5056e03db0e2d613a1	180	0		0	0	no_extra_tm_evidence
vae_candidate_000720	excluded	cfadd656c58fb12b6474eec45549b42a28a12b1873e447eb3b0463b78d9eb85f	180	0		0	0	no_extra_tm_evidence
vae_candidate_000721	excluded	61c0efe2db67758a940aeaf0ee0f15c840617e8810d53c23d948994ea152d657	117	0		0	0	no_extra_tm_evidence
vae_candidate_000722	excluded	03237831790c45a681f73d5aa5c3c59beb9c42b3fe82b579c9688e566da0b215	77	0		0	0	no_extra_tm_evidence
vae_candidate_000723	excluded	3388fee23b71400ac7ca7d31ecb03c0f07431cc990b291a0b9ddfc683363e71f	77	0		0	0	no_extra_tm_evidence
vae_candidate_000724	excluded	9c3f213ae090c22d4e4e039b419b44b640654d4bc280a3c3d6ce77a1c283bd17	108	0		0	0	no_extra_tm_evidence
vae_candidate_000725	excluded	6bd16f0d4c43888e8b4d3e86cda7eb44dc76a7aead70da852936992bb6ea4ba2	71	0		0	0	no_extra_tm_evidence
vae_candidate_000726	excluded	64d6dbcd95987fa7aa90ce848a327d3d97ca3aeba8904517c6367719a4253881	63	0		0	0	no_extra_tm_evidence
vae_candidate_000727	ambiguous_exploration	ee1bc7d1ee6039228eaac646e0a2cd3a34ef6748b6bbeeb1e79fc2a1c8523f40	99	0		0	0	no_extra_tm_evidence
vae_candidate_000728	excluded	101be483950767fec12e267aca1e1a104e688af308d5f7edce1d02743813ab5e	95	0		0	0	no_extra_tm_evidence
vae_candidate_000729	excluded	81e24ccc97a6033e2742a61c475fa67420edb93c31890ecea789f3583826bbbf	80	0		0	0	no_extra_tm_evidence
vae_candidate_000730	excluded	52dc0886a1fda13cf4dff46e85cae553d04f99a9a81f6504b6dbf3ee4a4d8c22	114	0		0	0	no_extra_tm_evidence
vae_candidate_000731	main_supported_gvpa	c2bbb41571144ce7c88387cadbd2996bcc97de026eed2b94f5a94366c09a13d2	125	0		0	0	no_extra_tm_evidence
vae_candidate_000732	excluded	5f692e4fe9c461fd9634a4bdfe3498d92a55ad195ea440d7c3062c0fbb267992	91	0		0	0	no_extra_tm_evidence
vae_candidate_000733	excluded	b06c5efb358a0c4a984a44a898c43a161e51bcae3c7e4361c48f89624d6a8fe0	88	0		0	0	no_extra_tm_evidence
vae_candidate_000734	excluded	a67e24fd0359d23477c30675fbdafc66c629cfb56d65fa69525087c9051e1de1	74	0		0	0	no_extra_tm_evidence
vae_candidate_000735	excluded	ad2e23145ad3da49354bfba694125076beda08fe2381bfa61ab57c6e49f2ea4b	65	0		0	0	no_extra_tm_evidence
vae_candidate_000736	excluded	fae8a2d14607c2a7f49d4fa7790e8f0a97f23a59043c752fdcfb91b61a220e9c	162	0		0	0	no_extra_tm_evidence
vae_candidate_000737	ambiguous_exploration	a28f2e975a99ee11ad5bb431123291ea92bbbc7667bb32a77650bfe1518c0586	104	0		0	0	no_extra_tm_evidence
vae_candidate_000738	excluded	6a02e5d9b5d476918e46b9578b830faf10dcd121a3d107252496a70e02ab5e84	54	0		0	0	no_extra_tm_evidence
vae_candidate_000739	excluded	e0f5519c2ea57fe97bb7ae08ba45e09eaa654c04551553fb855c030f094b3470	141	0		0	0	no_extra_tm_evidence
vae_candidate_000740	excluded	14e1d73781016c3415d12e266ea8558c104f22f35b33bf8db0746161b03921c1	115	0		0	0	no_extra_tm_evidence
vae_candidate_000741	excluded	3bfa4cd6a535b69eb38e7e15cc8bfb5e8220ddc9eeb7625020a6a95ec36902b6	82	0		0	0	no_extra_tm_evidence
vae_candidate_000742	excluded	f42f4d9cda830dd483fe8879dde814831b69f0049e6990ec0ab555e50c96dadc	50	0		0	0	no_extra_tm_evidence
vae_candidate_000743	excluded	51cfd8991160097a633c0c79b700e7e47115a7e00d6b2bd68979727729fd3a50	140	0		0	0	no_extra_tm_evidence
vae_candidate_000744	main_supported_gvpa	e14b2df542d80a22b06994cfa7abd102740bba9843b1bf4dbb0228166e65e011	95	0		0	0	no_extra_tm_evidence
vae_candidate_000745	excluded	b5e43dd2fcabb55089787464366df7b024b809a4dd56222a24a81baca4a0feb8	119	0		0	0	no_extra_tm_evidence
vae_candidate_000746	excluded	a9d59f4533ce694cc3dc8450ae289286bc11ae316e5e79cc6adeb6999ecc00c3	130	0		0	0	no_extra_tm_evidence
vae_candidate_000747	excluded	76ada7c17dcf74c0540852b46f0112d55394fceac094290362fcf17f738c9cd1	106	0		0	0	no_extra_tm_evidence
vae_candidate_000748	excluded	2bbb4bafa25c34259ccf84e11a91576991cce8dd9f1d7fa0c63856182c94ddc5	140	0		0	0	no_extra_tm_evidence
vae_candidate_000749	excluded	ed7c91502c7b7a20b70b754db94f5db8f625dde5d53a3e980d70ff29241841f3	84	0		0	0	no_extra_tm_evidence
vae_candidate_000750	main_supported_gvpa	d6c2df27e1cabf7da0c0357ff93292256795e2c9df7754c5f0b511efe5151904	98	0		0	0	no_extra_tm_evidence
vae_candidate_000751	excluded	0d68fb1f26fb375840030619551f964ac7d6a6d56d28f8fa587e33ffeceb1018	180	0		0	0	no_extra_tm_evidence
vae_candidate_000752	main_supported_gvpa	42936568904618a2afe4a492218db9309b49e9a7f33fccbc790818cfdeee5008	93	0		0	0	no_extra_tm_evidence
vae_candidate_000753	excluded	3dcf7eb0ec6e2127dcae3b37123fa7ad143c0aa77c8e36c6e03c48a15dce3477	127	0		0	0	no_extra_tm_evidence
vae_candidate_000754	excluded	a0a7295dde68b901b947eaca6a878bc8be7fe4bf7d06ea9c6362ccc87efb2bae	103	0		0	0	no_extra_tm_evidence
vae_candidate_000755	excluded	2268a7d3d134ab904a47842a41d98f6b454e4fceffc36e0f608005be697d1a2d	123	0		0	0	no_extra_tm_evidence
vae_candidate_000756	excluded	45cd32971a84a65b61a2f0470d161679bb02012394958f6422b09631d4f228bb	159	0		0	0	no_extra_tm_evidence
vae_candidate_000757	excluded	a1692938fd0a89782da4a983a9b2204795f49075c7af6b2d9d04a2cd9ea05b47	124	0		0	0	no_extra_tm_evidence
vae_candidate_000758	ambiguous_exploration	c2bf1c3df58082f2902415428e895f788b52c541f8d19b6a203b6dfe8e8efc9d	96	0		0	0	no_extra_tm_evidence
vae_candidate_000759	excluded	155b8aa2c29b7b40ffc7cfd976e1d3c07ed2dfb3122b250690491cd06c41c1f9	91	0		0	0	no_extra_tm_evidence
vae_candidate_000760	excluded	cbf5cec3a5bbef82c4929a1d5257f1b7d29ae68233e7f494c7d72357258df5e0	144	0		0	0	no_extra_tm_evidence
vae_candidate_000761	excluded	776c69ca9157302bfa1012cdeb92a3452833f29a4cdcba93a7760fdb5cbf6ba0	96	0		0	0	no_extra_tm_evidence
vae_candidate_000762	excluded	ec2f54b36e4a1df36de69a34402e5925d468d345ea48e54e014619e15ae7c443	116	0		0	0	no_extra_tm_evidence
vae_candidate_000763	excluded	0f756f70a3439d23f91b8a31f4b1dd1ba63299f62c0afed8ad9bc4aa55e074d3	149	0		0	0	no_extra_tm_evidence
vae_candidate_000764	excluded	5796920198068937986aed525a93b9227a45b8abf3dc33f2b008a800c5c9f22c	164	0		0	0	no_extra_tm_evidence
vae_candidate_000765	excluded	a375f8567dde6cb540baf643ac4031b5a1f8fb10c29634ba36c9e40777d8a156	139	0		0	0	no_extra_tm_evidence
vae_candidate_000766	excluded	ba41a924ce5509103a1ef2c2b21082433c1692cce1732672e7a4b1bbd96b4d4c	105	0		0	0	no_extra_tm_evidence
vae_candidate_000767	excluded	b0cd76755224a357964ac3b477179e7822245e43881cfb7f9c5faf655e5cdc41	115	0		0	0	no_extra_tm_evidence
vae_candidate_000768	excluded	1a108f473a3011d7b538b4ff90895286fb3efe6b5e0d73b53e16f1f146060b5b	74	0		0	0	no_extra_tm_evidence
vae_candidate_000769	excluded	62b51ba4c37b9b4440958828679c9923be9c36859f53cfcd5acd49a9ddaa514b	108	0		0	0	no_extra_tm_evidence
vae_candidate_000770	excluded	31db7db6d5709aba0982d4dc48c7d0b8cb9a421d87b0e2c45cf74d273d2d859f	71	0		0	0	no_extra_tm_evidence
vae_candidate_000771	excluded	e8c2991d237c408dff12163719380705eb7d82e82f0ef877ef5f40032ce6d1be	138	0		0	0	no_extra_tm_evidence
vae_candidate_000772	main_supported_gvpa	613efa5fbe19638ebf41534ce5fb3595a8c485cd5544dee03a766612aafc303c	98	0		0	0	no_extra_tm_evidence
vae_candidate_000773	excluded	01c52097b021df25b3a4f7828a1296859cac767f1567194db0d9e417a66e2771	140	0		0	0	no_extra_tm_evidence
vae_candidate_000774	excluded	8befc0863f8a7fd559d8ff334ff2f388cfb54b3ab7fb6b288bd252bef8530aea	62	0		0	0	no_extra_tm_evidence
vae_candidate_000775	excluded	41650ce65b849aee82019314a93a899ba1a2a9d2a82f8495f790e6a8a8280265	74	0		0	0	no_extra_tm_evidence
vae_candidate_000776	excluded	81849296635926efefca4a0292c412ab7290b506ad90fe6153836958a56a1d53	136	0		0	0	no_extra_tm_evidence
vae_candidate_000777	excluded	9edef0b829b9e263d9ff94c8ffa3aa38b5fed56cc768c084cf8f9c47785511e5	97	0		0	0	no_extra_tm_evidence
vae_candidate_000778	excluded	03d886fe2f8f51e82ddd2904008fd3427cea8f60baeacaeaa1de2814adbfd2c4	170	0		0	0	no_extra_tm_evidence
vae_candidate_000779	ambiguous_exploration	cf302f24d7888728cef2786b7072bf540a802f6e05570a44c22e338c17cf0806	120	0		0	0	no_extra_tm_evidence
vae_candidate_000780	main_supported_gvpa	208eaad59261e36f4a364f17d161710de4fc052ef77f34bdf4a2d9aebb851ed8	89	0		0	0	no_extra_tm_evidence
vae_candidate_000781	excluded	e9fa0318e74624e17cc33e0650e80cceeb4d463ff30d5e676858039a87c0c445	82	0		0	0	no_extra_tm_evidence
vae_candidate_000782	excluded	f5550bed79d2acbc77667248d8428d10b9184821532126fd880a1988f07ab7dd	164	0		0	0	no_extra_tm_evidence
vae_candidate_000783	excluded	f7b5aae136ef7ed15c4612bbd17f01e099012820ddf06f45902dd88b58813290	82	0		0	0	no_extra_tm_evidence
vae_candidate_000784	excluded	42960a51d6f3885a7606d8e27adc9d29331bfcfa0d1118e08e6e79f557b1222f	134	0		0	0	no_extra_tm_evidence
vae_candidate_000785	main_supported_gvpa	061f17e71020fe18cc3d974d91ecf87c546d35143d716e150c6d54984058ce91	115	0		0	0	no_extra_tm_evidence
vae_candidate_000786	ambiguous_exploration	5ede66baca90c2178340724c5ccc12591267e24d1dcc301c0393d88bb46473c8	106	0		0	0	no_extra_tm_evidence
vae_candidate_000787	excluded	dd09341c50229b5c5cfb6e817d149682299d0412fdbdc3dba34a17404f352087	90	0		0	0	no_extra_tm_evidence
vae_candidate_000788	excluded	2cde0ae0d9d2a723bbaa88b3d0ea0bc61753b3d6e4a3c005cb50dac2a69f6713	82	0		0	0	no_extra_tm_evidence
vae_candidate_000789	excluded	c244d747fb8edd1e2ab4921ac8a669214f58d84e9e99c0a73bf88c5662aa3797	115	0		0	0	no_extra_tm_evidence
vae_candidate_000790	excluded	36738065c0ec4a7a14935038310e532f58ff5e66f3e35930e916a56e7e0b3405	105	0		0	0	no_extra_tm_evidence
vae_candidate_000791	excluded	03e78ac6c70a103cadb77b41774274300b4446698ba335ff4474563ffa4f33a3	99	0		0	0	no_extra_tm_evidence
vae_candidate_000792	main_supported_gvpa	599e2491a28b8851b691ca16d6c1447da868526b06711c4b2ef3e7cf4c02fa6e	74	0		0	0	no_extra_tm_evidence
vae_candidate_000793	excluded	e24010cbbe18ad847364a8637a7ea4219a6f2fbaff528ddafcc092cf9dc8e74f	71	0		0	0	no_extra_tm_evidence
vae_candidate_000794	excluded	a9b2bd80326e29028f39193277ccb12ba0425d436a2844f08a96a315a333ad96	100	0		0	0	no_extra_tm_evidence
vae_candidate_000795	excluded	1b198d40da7b72028a9a89b6ebf91d4b5866ec9db84504d6910819d97b6ec38a	102	0		0	0	no_extra_tm_evidence
vae_candidate_000796	excluded	b8c4df59d6c0e1ce05bad8949e27516dc8829dc6884abd59e09d257d42a9c805	120	0		0	0	no_extra_tm_evidence
vae_candidate_000797	excluded	0541ab6e0e646e0f49be1be68a7f6881ef364cff5b3cb3488a97dccdb1bd536d	107	0		0	0	no_extra_tm_evidence
vae_candidate_000798	excluded	a81fd50301b616e842577855ffeb13865569532b879ca7484a31ecf8a9d4682a	95	0		0	0	no_extra_tm_evidence
vae_candidate_000799	excluded	4ea3f0c01e9a8baf434fe07038ca70839828b6d2da3c87521e158a996ed0f8d2	91	0		0	0	no_extra_tm_evidence
vae_candidate_000800	excluded	a9b9a288b8b967e3164ac2eba2509064b5ddf348b7ee5a70d3ffc0736750ac27	73	0		0	0	no_extra_tm_evidence
vae_candidate_000801	excluded	a5290b3e44a43da3e71b419594f5d4aa28d82bc0f56c871befe6c7d2d4b0bd7d	127	0		0	0	no_extra_tm_evidence
vae_candidate_000802	excluded	cbb5fa5710ac20a507ab827b3884d645fb6e7e96b2b74701ca0f31811b31954e	56	0		0	0	no_extra_tm_evidence
vae_candidate_000803	excluded	9db954f822dcdd7fd08e04602947f808ed86ea06056b6f5d0e5ebdf20fd3e128	90	0		0	0	no_extra_tm_evidence
vae_candidate_000804	excluded	e70d4d539d592ae5e3d7df509f76d95861ad1dfa29eaea7cf12e86ff2094471b	63	0		0	0	no_extra_tm_evidence
vae_candidate_000805	excluded	e9124dcfea45339cb2550a7e289fa099871976807c58e928f28a4f4fdb4cc941	170	0		0	0	no_extra_tm_evidence
vae_candidate_000806	excluded	4d5abc1410e81543ddbb5d5fe7061fc277d9e31997c5f07a4ce212d0530f6a64	76	0		0	0	no_extra_tm_evidence
vae_candidate_000807	excluded	589eab7b5eba693c574ef9cfcfc707893c58fabd8a1d47359c22392eaf285204	180	0		0	0	no_extra_tm_evidence
vae_candidate_000808	excluded	31186d62bcd94827ff25d58944fe676567ac1d36f0f30c2af9bdd8c20291c605	60	0		0	0	no_extra_tm_evidence
vae_candidate_000809	excluded	feb62120c0b1291b6928e177f6c7c471c1722a380e9e45a953ca0979100bba15	81	0		0	0	no_extra_tm_evidence
vae_candidate_000810	excluded	e968933db070533933aca0518f9f09e96f623aaa2ec3c7cdea5a35e01ce29361	128	0		0	0	no_extra_tm_evidence
vae_candidate_000811	excluded	58c64900578fa7ca65807dd4792c4675a101b525cd4afd87037f538dd493b094	68	0		0	0	no_extra_tm_evidence
vae_candidate_000812	main_supported_gvpa	29ead3ce3bbf1d7c4b17621856ba1f740d9de1d6a3e2a30f92d398040fa91075	107	0		0	0	no_extra_tm_evidence
vae_candidate_000813	excluded	db6368454604ce7367bb9229d0cd501d658329db51d7c1254ac1c9e98587cec5	180	0		0	0	no_extra_tm_evidence
vae_candidate_000814	excluded	58737a638014c1b791029b5f00dc405ea336292a8ebacfe4cff491f5a6107072	155	0		0	0	no_extra_tm_evidence
vae_candidate_000815	excluded	ba6934e3a3bd14177ae0a5901fdac74da88db024a8f7102666bdaf90d85daafa	106	0		0	0	no_extra_tm_evidence
vae_candidate_000816	excluded	f73600d3a8770d4ebeee735a20ba285b4c0ae7e51a7fbe5f596d12a4eef51ee5	177	0		0	0	no_extra_tm_evidence
vae_candidate_000817	ambiguous_exploration	73c64680c5900bd3060487e6d7d9f14acbe8b81f71bf562dd8dd43b541288341	98	0		0	0	no_extra_tm_evidence
vae_candidate_000818	main_supported_gvpa	debca2dcd2b74396a3a0f99a719ae2a6dcc6278892e8bcabc20f413c56131852	94	0		0	0	no_extra_tm_evidence
vae_candidate_000819	excluded	0568569dd5256db53313f3af360b2556fcb9a316a7a4811023fd60561986cd27	77	0		0	0	no_extra_tm_evidence
vae_candidate_000820	excluded	70c4107ac02fcbcb9b98e93d0f19f4362b64580fceaac6ca400e61992e41d2db	53	0		0	0	no_extra_tm_evidence
vae_candidate_000821	excluded	99d03dcc246e6616d6c81427c88740cd89e7d5fcfca52091e4746ba770af31bc	135	0		0	0	no_extra_tm_evidence
vae_candidate_000822	excluded	6e5736981710573ae89b449f994b2a6b5d1b4dc96653785e21d875513be544dc	113	0		0	0	no_extra_tm_evidence
vae_candidate_000823	excluded	9e833f2ae98a094081693e7cb2d7b29989c2741c7eb88e0fab69db1381123cc5	59	0		0	0	no_extra_tm_evidence
vae_candidate_000824	excluded	290eb91a97073337aee1735b21ff433577962b2b562b82fbf4deccc9c5f9f636	63	0		0	0	no_extra_tm_evidence
vae_candidate_000825	excluded	ab5c46408aa2c8da0f00b0ac8e849f7c2ad2304b36d0bc3a02cef254bbf9e457	122	0		0	0	no_extra_tm_evidence
vae_candidate_000826	excluded	e9cc9740af218e78b0f27e1cf0c5512cd596f08c58281d1e7b11662bea458cdb	51	0		0	0	no_extra_tm_evidence
vae_candidate_000827	excluded	2d13bf7ec299309a710b814000b2a862df429a8b6a3ba974bdfc08644bbc9ee0	97	0		0	0	no_extra_tm_evidence
vae_candidate_000828	excluded	03c5a8a7715bfacbc653d4c564fa0d059254ede1dc227a741b9589dc16a4f6f2	105	0		0	0	no_extra_tm_evidence
vae_candidate_000829	excluded	5aa4f56930f7279954abef2a8833936fd44006d21ec50de1a7403fde8f7ce171	109	0		0	0	no_extra_tm_evidence
vae_candidate_000830	excluded	afe5b594b7fc0e3d370c0b945d2eb52e0623fe4bfc3e6fcc805a634579eb6c08	70	0		0	0	no_extra_tm_evidence
vae_candidate_000831	excluded	9361907785efd7a6f8cf71a58ac328e8ed4b452e61306e59acc1f8a9cb3c0949	59	0		0	0	no_extra_tm_evidence
vae_candidate_000832	excluded	fed19e7c450e209797954aa2779ca2d7c0a70523c8a73bb900c2c37e39391d00	61	0		0	0	no_extra_tm_evidence
vae_candidate_000833	excluded	a92c102addb607dee230c7f52d4461ec7cd7a82458bc78935c1d990d3698b11a	163	0		0	0	no_extra_tm_evidence
vae_candidate_000834	excluded	7012fd62d50445d5dadd356c4602853f1710bf5b2f633b3cfc5618b0cac9aef0	117	0		0	0	no_extra_tm_evidence
vae_candidate_000835	excluded	8fe1e9be69a12471df33802b86e26b5b2ebb9b2f1ccbd1543ffea7d41b2e4134	87	0		0	0	no_extra_tm_evidence
vae_candidate_000836	main_supported_gvpa	0dd02133076e63021bf34dbcae8f31904576072013a7ad61b05085e8299a3ba6	90	0		0	0	no_extra_tm_evidence
vae_candidate_000837	excluded	85edf590e9fbdf9ecac7122a4e59aa738fd552cabe14a8b9ab603d7c65c990fa	108	0		0	0	no_extra_tm_evidence
vae_candidate_000838	excluded	63195babbf6947910d95da0814a1e7ecfc1ce87a7def93a12779cfb51f0fe3b0	86	0		0	0	no_extra_tm_evidence
vae_candidate_000839	main_supported_gvpa	a97e7312e7a30b9c3c71f5a9441ae5ff5f45db4266bd17ddc37b74256ff9649b	99	0		0	0	no_extra_tm_evidence
vae_candidate_000840	excluded	0a3ac9ded1dec736dafd54d3f528757b157c5a285a094d769b2a48b91c924e37	146	0		0	0	no_extra_tm_evidence
vae_candidate_000841	main_supported_gvpa	90fa3d4dfd30e0eaa00831a122993a23ce8b72e8114037f263d9d33001a8e504	95	0		0	0	no_extra_tm_evidence
vae_candidate_000842	excluded	5fd1a782134e22add85d0ee1b99c40303694a8977a57cede508a03b9d8862809	112	0		0	0	no_extra_tm_evidence
vae_candidate_000843	main_supported_gvpa	b86338297660445cc03d594186178109b41164c822a70363b8f65238a42279f4	94	0		0	0	no_extra_tm_evidence
vae_candidate_000844	excluded	fcd348111139db43201792b6a164c4a62e8d849c85a5eabff4dd72cb8f1c64dc	124	0		0	0	no_extra_tm_evidence
vae_candidate_000845	excluded	e8e930f1ca8a542b2c8f59cceabe0f523caf29057f5634059c82238042dc6f26	127	0		0	0	no_extra_tm_evidence
vae_candidate_000846	excluded	7849dfcc7540a457a27a5a25e6db7288c6cb343415c71faef71f01db0a66978c	86	0		0	0	no_extra_tm_evidence
vae_candidate_000847	excluded	0a8dba8187fed5d0380d525a72c037a91c55f8ddfe79352e40a674abc0b23d09	141	0		0	0	no_extra_tm_evidence
vae_candidate_000848	excluded	a8a052f482d11557da816907f783189aa95e8dcb00aef77e08f497a11ca56698	120	0		0	0	no_extra_tm_evidence
vae_candidate_000849	excluded	50bd325cb916448a3757789beb994c0f535ae8fb61963d195909a339752796b2	159	0		0	0	no_extra_tm_evidence
vae_candidate_000850	excluded	29c7b6a4bb5da4d6e7072e568df80fc6f07341c8f6476ef02aaa04f2956b1a60	136	0		0	0	no_extra_tm_evidence
vae_candidate_000851	excluded	003b3bf5714edca9dc273553758f876f064a11ba1112517d842756956fe4c6a5	101	0		0	0	no_extra_tm_evidence
vae_candidate_000852	excluded	b1f9aa12829c8c643e8a53f4f5e40e880aba94280b5aaff77553061e983912e5	81	0		0	0	no_extra_tm_evidence
vae_candidate_000853	excluded	5dd73d8ea101649c3b7b057d62831f9d21dfb5d116a20fce4892c9658e8a9b04	120	0		0	0	no_extra_tm_evidence
vae_candidate_000854	excluded	90916544150818d2b9350341065a36e646514d3bc04c66c249f95263c3a10bcc	109	0		0	0	no_extra_tm_evidence
vae_candidate_000855	excluded	6d15d1dc68b13254231aeb778158ed0527b20b3db9537fe3c23919183f71de22	180	0		0	0	no_extra_tm_evidence
vae_candidate_000856	excluded	5bf07cc41ce67c19d96ab837b520720dcfd99d73bdadbc6f296ad3ab449256e2	60	0		0	0	no_extra_tm_evidence
vae_candidate_000857	main_supported_gvpa	08081eb97dd46a6e97d0cd97db2252cd5bbb4cfd370be60bd9b620bbebfbb3aa	92	0		0	0	no_extra_tm_evidence
vae_candidate_000858	excluded	5cbef6625d62a2739967088e20bad7edf85cbaa8ab6dff0146ba9b1f56273425	134	0		0	0	no_extra_tm_evidence
vae_candidate_000859	ambiguous_exploration	38e3dc73b473ca7f70876c11457beba2c6f4b79bfd8e9e4013ceed8bc64daf97	133	0		0	0	no_extra_tm_evidence
vae_candidate_000860	excluded	1f4f1763d3daf9681af62c77d778ed91fa70b73afe8fc9bb3d5761a3400cb8e4	170	0		0	0	no_extra_tm_evidence
vae_candidate_000861	excluded	e9d9faed55f789b7c311a12e02dc929739b85fe77e27feb11324c1cb354f10eb	119	0		0	0	no_extra_tm_evidence
vae_candidate_000862	excluded	7df19ccea3d18907896fdeffad2f76bd0c01b54f74ece703ea4f88d1694fb600	56	0		0	0	no_extra_tm_evidence
vae_candidate_000863	excluded	0733124815550b9feb600d841ff59f782bf229804b3bb5498654bdd9d6733cad	142	0		0	0	no_extra_tm_evidence
vae_candidate_000864	ambiguous_exploration	cea87c1c0017d1266a785a8596bfaac50f236751230e254d17e5dab3887ac065	139	0		0	0	no_extra_tm_evidence
vae_candidate_000865	excluded	f9990a44679b09fb58e13b9764642c3702230cdb08f71d16d6e95d98e53f3ec3	53	0		0	0	no_extra_tm_evidence
vae_candidate_000866	excluded	df7a85c960731293bb3cfc991887b88799573b875d9d10587f0e8b4f5231776b	108	0		0	0	no_extra_tm_evidence
vae_candidate_000867	excluded	b570c2a498556c0e629a760c896eddb8734915821e62ed85c503b78f6a807717	72	0		0	0	no_extra_tm_evidence
vae_candidate_000868	excluded	8f9e77af16f74d18d4aed6992b197a8a0f5313262f9cb651a121f3b6a18baa49	103	0		0	0	no_extra_tm_evidence
vae_candidate_000869	excluded	b3b9cb19dd7c43ffc26dd6375653459a223defd1d9192a8dc5fdec04034a018a	97	0		0	0	no_extra_tm_evidence
vae_candidate_000870	excluded	c9d76e96e73994ac782c30d80d336088df452c21b49fbaa30a3b223f6120e708	112	0		0	0	no_extra_tm_evidence
vae_candidate_000871	excluded	f1e0e1aae2d5d7d9e19dc74c2cf4fa508e07d7eb94c2d1343e401d5df8def4bc	75	0		0	0	no_extra_tm_evidence
vae_candidate_000872	main_supported_gvpa	701b1c0f0ac227aca5b8efa137666efd2d6e6476a4fcc97c1e4a0dcd25de5e29	71	0		0	0	no_extra_tm_evidence
vae_candidate_000873	excluded	8750d03da299549c192fc8dcbf673dd1eaf5c161a99b2be519784e133945e2d9	68	0		0	0	no_extra_tm_evidence
vae_candidate_000874	excluded	aeb8d1ed799994e3e1d5417c2ce205f4eb077843269a57653de853b498ecc85d	90	0		0	0	no_extra_tm_evidence
vae_candidate_000875	excluded	abb5b95360d165cee616e91cd6e0ea9611a15609d426a1c2c05f2c1c4d61616a	94	0		0	0	no_extra_tm_evidence
vae_candidate_000876	main_supported_gvpa	7473a1f66e79ee674ff19cb246275ee2689436bcad8cd11261e17459d30e62d5	82	0		0	0	no_extra_tm_evidence
vae_candidate_000877	excluded	0ae56149186459a76f10bdc7ea130e999d8d2f5899274644ddb8d61fec4cdb14	66	0		0	0	no_extra_tm_evidence
vae_candidate_000878	excluded	caa3159d0ec21845d38ccfda85d56b636741897b7e427b17c0da776b1dcc5d73	69	0		0	0	no_extra_tm_evidence
vae_candidate_000879	excluded	75ae47088dae62e360bfe9bcc0f8a858561b339494e6f5b7eebd08b2023ead9d	74	0		0	0	no_extra_tm_evidence
vae_candidate_000880	excluded	8feedaf83043353c9b1d0080b453dc2a13d7f276d6b139295daeaeb97b3bba90	130	0		0	0	no_extra_tm_evidence
vae_candidate_000881	main_supported_gvpa	eabd735fb7bd922b0f8752aa421424aeefdaf5f38629a4e6fb7719bd2a0de670	111	0		0	0	no_extra_tm_evidence
vae_candidate_000882	excluded	db801ed9053597c33f2972d53072dbcbd3e79bffd9f7a17d37368285d25f6426	124	0		0	0	no_extra_tm_evidence
vae_candidate_000883	main_supported_gvpa	d43f5e906fb591eb8eb61adec77d07404e98b8b28e0e08b4e8db642bfb62d286	92	0		0	0	no_extra_tm_evidence
vae_candidate_000884	ambiguous_exploration	2abd1dd3734d37cb28f9344192dff3b92797ff99beafd9615f5738bdd73ec55b	134	0		0	0	no_extra_tm_evidence
vae_candidate_000885	excluded	946a6ca808b33bda26c7456d3d5f75cb5f1637cfa467fc6b316a653b0254473f	55	0		0	0	no_extra_tm_evidence
vae_candidate_000886	excluded	cca5bd96a5abafa91e7fc72a3050ba0614d47fc3bdbe9c2bb88cb103161705fa	116	0		0	0	no_extra_tm_evidence
vae_candidate_000887	excluded	6a201d17cebaf11501b1346ba2bcd6c3d9971b1c009c646318d3307ef9560b26	68	0		0	0	no_extra_tm_evidence
vae_candidate_000888	excluded	94d525d638d95151b4de229b267eaa7375c51bffed75f7f3186276564dfc4ccb	149	0		0	0	no_extra_tm_evidence
vae_candidate_000889	excluded	4d15240600ecc4d9adab8e28682ba6406c3bf6b1cd9fc5a61bfd5d86ee373330	86	0		0	0	no_extra_tm_evidence
