reference_id	source_path	source_record_index	source_id	source_accession	source_header	sequence_sha256	length	annotated_family	annotation_reasons	seed_eligible	reference_status	fold	cluster_id	pf00741_pass	pf00741_score	pf00741_coverage	family_status	best_family	family_margin	classification_reason
nat_9896810d394d4d1edf15	data/raw/t05/gvpa/GvpA_RefSeq.fasta	24	WP_431193991|gvpA|protein	WP_431193991	WP_431193991|gvpA|protein	9896810d394d4d1edf15ff02a5ebe1a5ce22578a398bf69c24333fb0d1e948a5	80	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.1	1.0	supported_gvpa	gvpa	77.39999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_910f1df4ae7a7e4e1292	data/raw/t05/gvpa/GvpA_RefSeq.fasta	25	WP_430140347|gvpA|protein	WP_430140347	WP_430140347|gvpA|protein	910f1df4ae7a7e4e12922ebde6fee24297fb90f39eea052693cdac7ba54d0304	83	gvpa		True	possible_gvpa	2	cluster_11170a4c1f77a2510e97	True	52.0	1.0	unsupported			no_qualified_subfamily_hit
nat_17718ba432b9ffbaf06b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	26	WP_430127181|gvpA|protein	WP_430127181	WP_430127181|gvpA|protein	17718ba432b9ffbaf06b1bb2b0b2bb7a8824f8f4fa1fc5d630b80747312e1252	90	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	57.0	1.0	supported_gvpa	gvpa	66.9	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_ac016806c065e58141c3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	27	WP_430006374|gvpA|protein	WP_430006374	WP_430006374|gvpA|protein	ac016806c065e58141c3b0882b333b9894e53396b76c57e421d12cc3fee9d207	89	gvpa		True	possible_gvpa	1	cluster_0283d587032de178b666	True	56.9	1.0	gvpa_gvpj_ambiguous	gvpa	91.70000000000002	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_0fc8bfe28907ef9fa5eb	data/raw/t05/gvpa/GvpA_RefSeq.fasta	28	WP_428089254|gvpA|protein	WP_428089254	WP_428089254|gvpA|protein	0fc8bfe28907ef9fa5eb6ba06eadb9186ee00c3cd615714110e142bfd5e0793d	70	gvpa		True	high_confidence_gvpa	2	cluster_0b5cd7683d0975317579	True	59.0	1.0	supported_gvpa	gvpa	76.0	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_58552353178d8fa2f36f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	29	WP_221567456|gvpA|protein	WP_221567456	WP_221567456|gvpA|protein	58552353178d8fa2f36f7b3daafc17974c1edbc48383f9691809dca7f0067bba	87	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.4	1.0	gvpa_gvpj_ambiguous	gvpa	71.2	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict
nat_9a9380d4b10b8ef49e08	data/raw/t05/gvpa/GvpA_RefSeq.fasta	30	WP_443143372|gvpA|protein	WP_443143372	WP_443143372|gvpA|protein	9a9380d4b10b8ef49e08d8cdcb310b72b0898e2b53118fc0ebf7fc13e6851c59	85	gvpa		True	high_confidence_gvpa	1	cluster_0283d587032de178b666	True	56.0	1.0	supported_gvpa	gvpa	88.00000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_969159e68bc0479327cf	data/raw/t05/gvpa/GvpA_RefSeq.fasta	31	WP_128525920|gvpA|protein	WP_128525920	WP_128525920|gvpA|protein	969159e68bc0479327cf12527c848f43e276e0d12b14db7fde40332a3c5adbe5	92	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	59.2	1.0	supported_gvpa	gvpa	68.6	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_484b097725196d6613d9	data/raw/t05/gvpa/GvpA_RefSeq.fasta	32	WP_257743183|gvpA|protein	WP_257743183	WP_257743183|gvpA|protein	484b097725196d6613d9eef612aabe13e2fc6914100808e8038b38b39a3ebbaa	69	gvpa		True	possible_gvpa	2	cluster_0ec42fc31cce1915953a	True	58.5	1.0	unsupported			no_qualified_subfamily_hit
nat_8d9ebc646f6fec623f00	data/raw/t05/gvpa/GvpA_RefSeq.fasta	33	WP_342825632|gvpA|protein	WP_342825632	WP_342825632|gvpA|protein	8d9ebc646f6fec623f00ceeb9030112286df2d5d8f0f5344df448c0444b19877	88	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	58.0	1.0	gvpa_gvpj_ambiguous	gvpa	70.39999999999999	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_54de16dcd0555acdee27	data/raw/t05/gvpa/GvpA_RefSeq.fasta	34	WP_330483830|gvpA|protein	WP_330483830	WP_330483830|gvpA|protein	54de16dcd0555acdee27e23bffaee616a31d423e9e0c7d09bc1668199d1ac85a	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	63.1	1.0	supported_gvpa	gvpa	80.7	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_7cb4966ababb293a7db4	data/raw/t05/gvpa/GvpA_RefSeq.fasta	35	WP_425589715|gvpA|protein	WP_425589715	WP_425589715|gvpA|protein	7cb4966ababb293a7db4a703483439d33c99a78a5a6366c84547d2b67a710fd5	80	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	60.1	1.0	supported_gvpa	gvpa	76.89999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_4c06fdcd9b94ab517ef7	data/raw/t05/gvpa/GvpA_RefSeq.fasta	36	WP_015164085|gvpA|protein	WP_015164085	WP_015164085|gvpA|protein	4c06fdcd9b94ab517ef7d85c35ac9fe42722fa104e03d232f9906a1962e98808	73	gvpa		True	possible_gvpa	1	cluster_10816d30b94e7e319ed1	True	61.4	1.0	unsupported			no_qualified_subfamily_hit
nat_de1520359c3cd2badb80	data/raw/t05/gvpa/GvpA_RefSeq.fasta	37	WP_425311603|gvpA|protein	WP_425311603	WP_425311603|gvpA|protein	de1520359c3cd2badb80f957511e46579741fc7dd176bf9ab7bd48d3e9492cb6	80	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.1	1.0	supported_gvpa	gvpa	77.1	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_49d3875a5ef4bbb644f9	data/raw/t05/gvpa/GvpA_RefSeq.fasta	38	WP_436344290|gvpA|protein	WP_436344290	WP_436344290|gvpA|protein	49d3875a5ef4bbb644f930139f267d2cc4e3bdfbfd30dde28aab18149bc1f254	95	gvpa		True	high_confidence_gvpa	0	cluster_00058845722df3ede422	True	59.1	1.0	supported_gvpa	gvpa	70.4	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_1e070d0d2387bb202235	data/raw/t05/gvpa/GvpA_RefSeq.fasta	39	WP_440955508|gvpA|protein	WP_440955508	WP_440955508|gvpA|protein	1e070d0d2387bb202235dd365948f4b25f48059ea4c98d3578571e9cd7eb12bb	75	gvpa		True	high_confidence_gvpa	0	cluster_1e070d0d2387bb202235	True	55.9	1.0	supported_gvpa	gvpa	74.3	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_38cb7bda240a833d36b3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	40	WP_440769334|gvpA|protein	WP_440769334	WP_440769334|gvpA|protein	38cb7bda240a833d36b384add457f6a14c4bac92c8bfa58639724187005025d1	95	gvpa		True	high_confidence_gvpa	0	cluster_00058845722df3ede422	True	59.3	1.0	supported_gvpa	gvpa	71.89999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_3dcd4bf22b7bbdb49d82	data/raw/t05/gvpa/GvpA_RefSeq.fasta	41	WP_440765493|gvpA|protein	WP_440765493	WP_440765493|gvpA|protein	3dcd4bf22b7bbdb49d82bd3c0ad5243535489009f84e98c6150ccd4e5dc08f1d	95	gvpa		True	possible_gvpa	0	cluster_00058845722df3ede422	True	59.1	1.0	unsupported	gvpa	73.9	pf00741_and_competitive_gvpa_support;insufficient_covered_reference_similarity
nat_8f3e753527c876cd94f0	data/raw/t05/gvpa/GvpA_RefSeq.fasta	42	WP_124192755|gvpA|protein	WP_124192755	WP_124192755|gvpA|protein	8f3e753527c876cd94f0f40735a536faf3fc90a3524a79b993b998a48495383b	95	gvpa		True	high_confidence_gvpa	0	cluster_00058845722df3ede422	True	59.1	1.0	supported_gvpa	gvpa	70.9	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_a36db64a1cae19ba84f5	data/raw/t05/gvpa/GvpA_RefSeq.fasta	43	WP_069965561|gvpA|protein	WP_069965561	WP_069965561|gvpA|protein	a36db64a1cae19ba84f5736ecad9f699b8c418df17453e6097baf0fe98e55ea5	75	gvpa		True	possible_gvpa	1	cluster_10816d30b94e7e319ed1	True	59.7	1.0	unsupported			no_qualified_subfamily_hit
nat_8029e604ce9dbbf533bc	data/raw/t05/gvpa/GvpA_RefSeq.fasta	44	WP_433627171|gvpA|protein	WP_433627171	WP_433627171|gvpA|protein	8029e604ce9dbbf533bc34063c6ae4a15adebb3aec2e326641ead510af02f069	83	gvpa		True	possible_gvpa	2	cluster_04e4c15b93bd18832d36	True	54.3	1.0	unsupported			no_qualified_subfamily_hit
nat_a95d48deca9746ef575e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	45	WP_113279097|gvpA|protein	WP_113279097	WP_113279097|gvpA|protein	a95d48deca9746ef575ec2c96132f2d3026053b85173ca7aeafa62b090fafe87	83	gvpa		True	possible_gvpa	2	cluster_04e4c15b93bd18832d36	True	54.3	1.0	unsupported			no_qualified_subfamily_hit
nat_8f7aa09afb9d7c3cc2eb	data/raw/t05/gvpa/GvpA_RefSeq.fasta	46	WP_006616598|gvpA|protein	WP_006616598	WP_006616598|gvpA|protein	8f7aa09afb9d7c3cc2eb21e2c36d3651a0b1d0bb140446aa99cfc1a96f4de3ce	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	62.3	1.0	supported_gvpa	gvpa	82.69999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_c0e3f34d82aab8fda872	data/raw/t05/gvpa/GvpA_RefSeq.fasta	47	WP_168048067|gvpA|protein	WP_168048067	WP_168048067|gvpA|protein	c0e3f34d82aab8fda8726713aa4d0f05d8d0c58a7216b71e0372b7862d480ca1	72	gvpa		True	possible_gvpa	2	cluster_0b5cd7683d0975317579	True	60.4	1.0	unsupported			no_qualified_subfamily_hit
nat_144165ea4d3ea8a64b2e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	48	WP_436345017|gvpA|protein	WP_436345017	WP_436345017|gvpA|protein	144165ea4d3ea8a64b2e97fd557e53d485b05e168aefc547e39ea8dc8fed59dd	95	gvpa		True	high_confidence_gvpa	0	cluster_00058845722df3ede422	True	59.1	1.0	supported_gvpa	gvpa	70.5	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_86d5d5d3761caa2bee10	data/raw/t05/gvpa/GvpA_RefSeq.fasta	49	WP_110939071|gvpA|protein	WP_110939071	WP_110939071|gvpA|protein	86d5d5d3761caa2bee10b54644a925b5b984756881a0c293ecddc246f152bd18	87	gvpa		True	possible_gvpa	1	cluster_00b8d6bdf51c5322f38c	True	54.3	1.0	unsupported			no_qualified_subfamily_hit
nat_bb973ad514bc9a8e4071	data/raw/t05/gvpa/GvpA_RefSeq.fasta	50	WP_435550518|gvpA|protein	WP_435550518	WP_435550518|gvpA|protein	bb973ad514bc9a8e4071a1875fc5756e7859556fa23d8596d35a2c4da3565928	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	63.2	1.0	supported_gvpa	gvpa	67.19999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_d5c2d4101839c4dee9b6	data/raw/t05/gvpa/GvpA_RefSeq.fasta	51	WP_435348186|gvpA|protein	WP_435348186	WP_435348186|gvpA|protein	d5c2d4101839c4dee9b608bbafd0bb712b3bb5cc8e8bb373c074eb48f72d3a9b	86	gvpa		True	high_confidence_gvpa	0	cluster_0da4fc315e8c5fa1925f	True	57.8	1.0	supported_gvpa	gvpa	67.69999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_13dff233b6dfd04cb79c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	52	WP_435186752|gvpA|protein	WP_435186752	WP_435186752|gvpA|protein	13dff233b6dfd04cb79ca09d72c28e71d76c7ac1c59a0f75ad568a11420b75ee	76	gvpa		True	high_confidence_gvpa	2	cluster_04e4c15b93bd18832d36	True	50.8	1.0	supported_gvpa	gvpa	68.4	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_f5db5c4704d592f947d9	data/raw/t05/gvpa/GvpA_RefSeq.fasta	53	WP_435154202|gvpA|protein	WP_435154202	WP_435154202|gvpA|protein	f5db5c4704d592f947d9390e9bcd6afde1ac2a8c4b44472ec28636a4e3ab47c5	82	gvpa		True	high_confidence_gvpa	0	cluster_00058845722df3ede422	True	56.1	1.0	supported_gvpa	gvpa	62.4	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_5ce032d4beb5b5581c61	data/raw/t05/gvpa/GvpA_RefSeq.fasta	54	WP_435154193|gvpA|protein	WP_435154193	WP_435154193|gvpA|protein	5ce032d4beb5b5581c618476a58270e695b96c865b52dc4ae6b923e37a3377cd	81	gvpa		True	possible_gvpa	2	cluster_06a18e8f389879fa7357	True	49.9	0.9743589743589743	unsupported			no_qualified_subfamily_hit
nat_137eb09d8ee303361664	data/raw/t05/gvpa/GvpA_RefSeq.fasta	55	WP_435076947|gvpA|protein	WP_435076947	WP_435076947|gvpA|protein	137eb09d8ee3033616644972d3e3e925408f94a1cacddbb7cf37e4ede6df16f3	102	gvpa		True	possible_gvpa	1	cluster_034d9111e895aa2cb4fa	True	51.7	1.0	unsupported			no_qualified_subfamily_hit
nat_d405e6b9ae2292467032	data/raw/t05/gvpa/GvpA_RefSeq.fasta	56	WP_433627166|gvpA|protein	WP_433627166	WP_433627166|gvpA|protein	d405e6b9ae22924670320e0579207148579619ea65916597eaa9e3b155853a8e	83	gvpa		True	possible_gvpa	2	cluster_04e4c15b93bd18832d36	True	54.3	1.0	unsupported			no_qualified_subfamily_hit
nat_41af882b944a1fc500db	data/raw/t05/gvpa/GvpA_RefSeq.fasta	57	WP_431662249|gvpA|protein	WP_431662249	WP_431662249|gvpA|protein	41af882b944a1fc500dbe8f6fc01230050462280d115eeafbc8f1cb2c66f1d11	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	61.9	1.0	supported_gvpa	gvpa	81.99999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_911977f51fb32fb01946	data/raw/t05/gvpa/GvpA_RefSeq.fasta	58	WP_101841863|gvpA|protein	WP_101841863	WP_101841863|gvpA|protein	911977f51fb32fb01946dc2bed8313d1fa9c4cb458417285b80e1d0b4af36425	97	gvpa		True	possible_gvpa	1	cluster_0283d587032de178b666	True	59.0	1.0	unsupported	gvpa	84.5	pf00741_and_competitive_gvpa_support;insufficient_covered_reference_similarity
nat_ffef1b1b441fdc15ea9c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	59	WP_190575773|gvpA|protein	WP_190575773	WP_190575773|gvpA|protein	ffef1b1b441fdc15ea9c7981dc1e18e5fd48b4bd588343bda7a874e40857653d	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	61.7	1.0	supported_gvpa	gvpa	82.8	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_b65132e25cc65ac0170d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	60	WP_430790276|gvpA|protein	WP_430790276	WP_430790276|gvpA|protein	b65132e25cc65ac0170dec17af09ef6d9ddc86b42bf3a1dd98bef9769b556343	93	gvpa		True	high_confidence_gvpa	1	cluster_0283d587032de178b666	True	60.5	1.0	supported_gvpa	gvpa	80.10000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_908def535fa98fa36b50	data/raw/t05/gvpa/GvpA_RefSeq.fasta	61	WP_430686742|gvpA|protein	WP_430686742	WP_430686742|gvpA|protein	908def535fa98fa36b50ccc7b99887e25d2d33284b95e820e8135e01dd397cd1	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	60.3	1.0	supported_gvpa	gvpa	83.19999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_e6ccc21f1ec1a2362fcf	data/raw/t05/gvpa/GvpA_RefSeq.fasta	62	WP_430120777|gvpA|protein	WP_430120777	WP_430120777|gvpA|protein	e6ccc21f1ec1a2362fcf83865db79b02072bd4e4854c8eedc5c7f7b0246d5719	88	gvpa		True	possible_gvpa	2	cluster_11170a4c1f77a2510e97	True	54.5	1.0	gvpa_gvpj_ambiguous	gvpa	70.5	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_a66f240c8435d5f7eedc	data/raw/t05/gvpa/GvpA_RefSeq.fasta	63	WP_430065897|gvpA|protein	WP_430065897	WP_430065897|gvpA|protein	a66f240c8435d5f7eedc413fda6c233e960d22ae30577f0ce510087aea050816	83	gvpa		True	possible_gvpa	2	cluster_11170a4c1f77a2510e97	True	52.0	1.0	gvpa_gvpj_ambiguous	gvpa	64.6	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict
nat_a30535db979f7cb9b9d1	data/raw/t05/gvpa/GvpA_RefSeq.fasta	64	WP_328257699|gvpA|protein	WP_328257699	WP_328257699|gvpA|protein	a30535db979f7cb9b9d1575d743d64af85db6ff38f04fbd94a72d974ac906c20	83	gvpa		True	possible_gvpa	2	cluster_21fd512873a52dc47991	True	55.2	1.0	gvpa_gvpj_ambiguous	gvpa	63.8	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_f0b585defb33f68b9eec	data/raw/t05/gvpa/GvpA_RefSeq.fasta	65	WP_324632560|gvpA|protein	WP_324632560	WP_324632560|gvpA|protein	f0b585defb33f68b9eec146548ed02b46b614ae37435ad5b020b758b4d5f244f	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	55.9	1.0	supported_gvpa	gvpa	83.89999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_6ab091088c0d2085f193	data/raw/t05/gvpa/GvpA_RefSeq.fasta	66	WP_323618175|gvpA|protein	WP_323618175	WP_323618175|gvpA|protein	6ab091088c0d2085f19341445efca3bd7552fe8e88dd3276c572540a4c79acbc	88	gvpa		True	high_confidence_gvpa	1	cluster_0283d587032de178b666	True	57.1	1.0	supported_gvpa	gvpa	84.1	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_cdcb9ea08084d402155d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	67	WP_322732512|gvpA|protein	WP_322732512	WP_322732512|gvpA|protein	cdcb9ea08084d402155df7d0686cb8cea6ba1a31a6700d9535afd219d71587fa	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	55.5	1.0	supported_gvpa	gvpa	84.5	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_e70eb92ab459701dc753	data/raw/t05/gvpa/GvpA_RefSeq.fasta	68	WP_322420075|gvpA|protein	WP_322420075	WP_322420075|gvpA|protein	e70eb92ab459701dc753ece2045300ba79f6dcccdb811cbfe12eeb7a71243f3d	88	gvpa		True	high_confidence_gvpa	1	cluster_0283d587032de178b666	True	58.1	1.0	supported_gvpa	gvpa	82.39999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_805855d37a367a5867e3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	69	WP_320156897|gvpA|protein	WP_320156897	WP_320156897|gvpA|protein	805855d37a367a5867e37119f6d4ca11ce3a9771efa51ee1d159b4bd843f912a	90	gvpa		True	possible_gvpa	1	cluster_805855d37a367a5867e3	True	45.9	1.0	gvpa_gvpj_ambiguous	gvpa	65.9	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_499d1d5d62f7019687f3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	70	WP_316572692|gvpA|protein	WP_316572692	WP_316572692|gvpA|protein	499d1d5d62f7019687f3b0059c07e37c33752b65b36ec66eebc2e45d4f2fa3a4	86	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	53.7	1.0	gvpa_gvpj_ambiguous	gvpa	70.3	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_fe5639b3f6715383286a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	71	WP_290399117|gvpA|protein	WP_290399117	WP_290399117|gvpA|protein	fe5639b3f6715383286aeb1b876f8ff0584cb9b9687213268c0fa3160ccd0d10	86	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	54.7	1.0	gvpa_gvpj_ambiguous	gvpa	73.4	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict
nat_6b64acdf3f40fdffd144	data/raw/t05/gvpa/GvpA_RefSeq.fasta	72	WP_347395773|gvpA|protein	WP_347395773	WP_347395773|gvpA|protein	6b64acdf3f40fdffd14457cf606766a5451a179ed659c2fe7bc45e7d0a7abcb4	91	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.5	1.0	supported_gvpa	gvpa	71.0	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_fa3ceb760df75c71ed08	data/raw/t05/gvpa/GvpA_RefSeq.fasta	73	WP_341982146|gvpA|protein	WP_341982146	WP_341982146|gvpA|protein	fa3ceb760df75c71ed088b41a6a5cb57560dd57584efea5c666da3bd00024593	86	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	55.9	1.0	gvpa_gvpj_ambiguous	gvpa	74.9	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_353e9d0dff81158687ff	data/raw/t05/gvpa/GvpA_RefSeq.fasta	74	WP_339227026|gvpA|protein	WP_339227026	WP_339227026|gvpA|protein	353e9d0dff81158687ff2e4f2b8984e4d6a17430c1d909a093884122403d9cb2	91	gvpa		True	high_confidence_gvpa	1	cluster_0283d587032de178b666	True	59.0	1.0	supported_gvpa	gvpa	82.50000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_45c7c948c17d40fffc2f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	75	WP_335961848|gvpA|protein	WP_335961848	WP_335961848|gvpA|protein	45c7c948c17d40fffc2fecd18e8eb9f993cd3d908fa5567702d7b7dfc4518927	86	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	58.0	1.0	gvpa_gvpj_ambiguous	gvpa	69.9	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_8400e38ff12b62b40e03	data/raw/t05/gvpa/GvpA_RefSeq.fasta	76	WP_335714145|gvpA|protein	WP_335714145	WP_335714145|gvpA|protein	8400e38ff12b62b40e03f973a10e92c50343db146d03ee3461eae584e02f49fc	83	gvpa		True	possible_gvpa	2	cluster_11170a4c1f77a2510e97	True	52.0	1.0	unsupported			no_qualified_subfamily_hit
nat_76384a42f96a6dc0ed31	data/raw/t05/gvpa/GvpA_RefSeq.fasta	77	WP_335558846|gvpA|protein	WP_335558846	WP_335558846|gvpA|protein	76384a42f96a6dc0ed31f4335ecfed20e5f4a9f030a106c3909a844c5b9db10c	80	gvpa		True	possible_gvpa	2	cluster_11170a4c1f77a2510e97	True	54.9	1.0	unsupported			no_qualified_subfamily_hit
nat_1d2eaab6bc1405efd0c8	data/raw/t05/gvpa/GvpA_RefSeq.fasta	78	WP_335537523|gvpA|protein	WP_335537523	WP_335537523|gvpA|protein	1d2eaab6bc1405efd0c8e5ab7312219bec44e62cde1589a104d7f3122aeaceec	87	gvpa		True	possible_gvpa	2	cluster_11170a4c1f77a2510e97	True	54.6	1.0	unsupported			no_qualified_subfamily_hit
nat_967e2f04e468a1a875d9	data/raw/t05/gvpa/GvpA_RefSeq.fasta	79	WP_335072082|gvpA|protein	WP_335072082	WP_335072082|gvpA|protein	967e2f04e468a1a875d95aef96684bd59af17b05397db6a5e57b624802fa22d2	78	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.1	1.0	supported_gvpa	gvpa	78.8	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_26dd9c3e80f115461010	data/raw/t05/gvpa/GvpA_RefSeq.fasta	80	WP_335059862|gvpA|protein	WP_335059862	WP_335059862|gvpA|protein	26dd9c3e80f115461010c3e48a60d95fe14f7e45bff5c06ac7dd6e0e34690448	71	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	61.3	1.0	supported_gvpa	gvpa	77.19999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_71f9753012b6644cf772	data/raw/t05/gvpa/GvpA_RefSeq.fasta	81	WP_335049349|gvpA|protein	WP_335049349	WP_335049349|gvpA|protein	71f9753012b6644cf772515c27a3c5a497fdd40153f703681603ce4eafc42ea5	73	gvpa		True	possible_gvpa	1	cluster_10816d30b94e7e319ed1	True	62.6	1.0	unsupported			no_qualified_subfamily_hit
nat_8be2e14f0153cb01c7e8	data/raw/t05/gvpa/GvpA_RefSeq.fasta	82	WP_334789054|gvpA|protein	WP_334789054	WP_334789054|gvpA|protein	8be2e14f0153cb01c7e89076f2a6275d8da7f12e0e575e69dabb3df9999082cc	74	gvpa		True	possible_gvpa	1	cluster_10816d30b94e7e319ed1	True	61.1	1.0	unsupported			no_qualified_subfamily_hit
nat_4076ee92571a9babe66f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	83	WP_334779866|gvpA|protein	WP_334779866	WP_334779866|gvpA|protein	4076ee92571a9babe66f0519b5f715f210808ee8cf5653d8a346b1632f6930d1	71	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	61.3	1.0	supported_gvpa	gvpa	78.10000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_b38024f0aba86f47c4ad	data/raw/t05/gvpa/GvpA_RefSeq.fasta	84	WP_334710560|gvpA|protein	WP_334710560	WP_334710560|gvpA|protein	b38024f0aba86f47c4adefb470377765a198ad65def833ed535315e7ecc6271b	73	gvpa		True	possible_gvpa	1	cluster_10816d30b94e7e319ed1	True	62.6	1.0	unsupported			no_qualified_subfamily_hit
nat_24eac37b8142531de647	data/raw/t05/gvpa/GvpA_RefSeq.fasta	85	WP_330936551|gvpA|protein	WP_330936551	WP_330936551|gvpA|protein	24eac37b8142531de647d95b040f3bb74e20b109dd515dd14a422c5a046f198c	59	gvpa		True	possible_gvpa	2	cluster_10268ee8450e0bb5a453	True	54.7	0.9230769230769231	unsupported			no_qualified_subfamily_hit
nat_651deda52eb485d5380e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	86	WP_315073129|gvpA|protein	WP_315073129	WP_315073129|gvpA|protein	651deda52eb485d5380e11d0bd0c580df38f654881a05e859441303cd3690fbc	75	gvpa		True	possible_gvpa	2	cluster_2a7c812c0104b829da2d	True	53.0	1.0	unsupported			no_qualified_subfamily_hit
