reference_id	annotated_family	cluster_id	fold	reviewed_anchor	profile_representative
nat_7a11e816ce4f33f127ab	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_abe747a6a02da3a854f9	gvpa	cluster_06a18e8f389879fa7357	2	False	False
nat_04e4c15b93bd18832d36	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_b14fdba1c12c78ac4485	gvpa	cluster_00058845722df3ede422	0	False	False
nat_161cd7e3295f80b2452b	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_27cf1e5aac6ec3dd931d	gvpa	cluster_0da4fc315e8c5fa1925f	0	False	False
nat_d4ba65189ba86a477cc5	gvpa	cluster_00058845722df3ede422	0	False	False
nat_a9c10692b45d32f772b4	gvpa	cluster_00058845722df3ede422	0	False	False
nat_c477483bf308ed286daf	gvpa	cluster_3e013aaa6defa9421798	0	False	False
nat_e31d0685f6a3fa9a63fd	gvpa	cluster_3e013aaa6defa9421798	0	False	False
nat_0a9ee98cbcc2eabfac38	gvpa	cluster_0a9ee98cbcc2eabfac38	1	False	False
nat_4d722634e257d2a7d133	gvpa	cluster_00058845722df3ede422	0	False	False
nat_3ca11356bba8d59e0a37	gvpa	cluster_200ecff40f6b83ca60f9	2	False	False
nat_7d1d4ec0845163a487d6	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_82e4660fb87f57daff30	gvpa	cluster_00058845722df3ede422	0	False	False
nat_4dc9c1477d3d6b181da7	gvpa	cluster_00058845722df3ede422	0	False	False
nat_1aef09f774a1818b7e24	gvpa	cluster_00058845722df3ede422	0	False	False
nat_dbd11e06d90ad48401af	gvpa	cluster_00058845722df3ede422	0	False	False
nat_1ed909a554bd91f8870f	gvpa	cluster_0da4fc315e8c5fa1925f	0	False	False
nat_ac44a557fbffad89a437	gvpa	cluster_3e013aaa6defa9421798	0	False	False
nat_4d627ec7ce40cceb1d25	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_4a610b8daff21e476288	gvpa	cluster_0a5813d34fb4f832fd7d	2	False	False
nat_bf5abb4d953e0d6aaa1f	gvpa	cluster_00058845722df3ede422	0	False	False
nat_32fcf9c5b6202c499dc1	gvpa	cluster_00058845722df3ede422	0	False	False
nat_34e09ae9d7236edc844b	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_7a647eeb22ff0d5a70c4	gvpa	cluster_019e8d05123166c4099d	2	False	False
nat_05d62502987d9405b8af	gvpa	cluster_00058845722df3ede422	0	False	False
nat_48f4fc548c0153a5775e	gvpa	cluster_00058845722df3ede422	0	False	False
nat_42d774e2b731f8e5de6a	gvpa	cluster_200ecff40f6b83ca60f9	2	False	False
nat_0077c6cbf903d0b80137	gvpa	cluster_00058845722df3ede422	0	False	False
nat_373d638b02f47e751a57	gvpa	cluster_0a5813d34fb4f832fd7d	2	False	False
nat_873dfd59523575571c0b	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_3beea3bf721df3e90ae2	gvpa	cluster_00058845722df3ede422	0	False	False
nat_cac8cf4903b24e69aca8	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_2a93193629740c6b70af	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_dc6aa26cbe06c32b68c2	gvpa	cluster_00058845722df3ede422	0	False	False
nat_bda4e304d446361a159c	gvpa	cluster_00058845722df3ede422	0	False	False
nat_7d45d6cf3df5d3d36985	gvpa	cluster_00058845722df3ede422	0	False	False
nat_200ecff40f6b83ca60f9	gvpa	cluster_200ecff40f6b83ca60f9	2	False	False
nat_1f7ab0dfc808b4ef03c3	gvpa	cluster_00058845722df3ede422	0	False	False
nat_0e8669cb5fbefecf56bd	gvpa	cluster_0e5f42f63b697d7ae252	1	False	False
nat_0e5f42f63b697d7ae252	gvpa	cluster_0e5f42f63b697d7ae252	1	False	False
nat_9fd0842a53e077dc147a	gvpa	cluster_3dd2d389f45d6f0511d2	2	False	False
nat_819a3c6792d744ecbd3d	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_74aacbad701be1598660	gvpa	cluster_00058845722df3ede422	0	False	False
nat_7ee1d64f80049d71603c	gvpa	cluster_00058845722df3ede422	0	False	False
nat_9ba949b2aab9e2be6898	gvpa	cluster_00058845722df3ede422	0	False	False
nat_d1b057f953bd558c0457	gvpa	cluster_00058845722df3ede422	0	False	False
nat_707da4af3acf7f03536c	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_3e013aaa6defa9421798	gvpa	cluster_3e013aaa6defa9421798	0	False	False
nat_ccd25408209dd226eaf9	gvpa	cluster_00058845722df3ede422	0	False	False
nat_67dd37821af98e87666e	gvpa	cluster_00058845722df3ede422	0	False	False
nat_26dcc139685992f211f4	gvpa	cluster_0e5f42f63b697d7ae252	1	False	False
nat_87d470267a8c16ab7df9	gvpa	cluster_00058845722df3ede422	0	False	False
nat_1eda5f35014077cd8e25	gvpa	cluster_00058845722df3ede422	0	False	False
nat_b872ca2d5a2d145dce35	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_b3561a1e0242e2259486	gvpa	cluster_1e070d0d2387bb202235	0	False	False
nat_ede685c8031e89299cf7	gvpa	cluster_1e070d0d2387bb202235	0	False	False
nat_2c92df9e3660ae4ae496	gvpa	cluster_0a9ee98cbcc2eabfac38	1	False	False
nat_d80e058d93177215aa4b	gvpa	cluster_00058845722df3ede422	0	False	False
nat_dbcea97f4e8354ba3556	gvpa	cluster_00058845722df3ede422	0	False	False
nat_81de2b78d291d512c1e2	gvpa	cluster_00058845722df3ede422	0	False	False
nat_9ca97034ea4d97950343	gvpa	cluster_00058845722df3ede422	0	False	False
nat_6b2c0d4d7468a9bb7cde	gvpa	cluster_00058845722df3ede422	0	False	False
nat_4b58b860e36e01bdb682	gvpa	cluster_00058845722df3ede422	0	False	False
nat_d92cb9dcfcf48b731b50	gvpa	cluster_00058845722df3ede422	0	False	False
nat_57d11d6b58e3b78591e1	gvpa	cluster_00058845722df3ede422	0	False	False
nat_50547bc898f61f24df25	gvpa	cluster_0a9ee98cbcc2eabfac38	1	False	False
nat_457c7fa4e18854325440	gvpa	cluster_0a9ee98cbcc2eabfac38	1	False	False
nat_b28d4ac8e7cffa9c0259	gvpa	cluster_0a9ee98cbcc2eabfac38	1	False	False
nat_d15f613fad1b42703ddc	gvpa	cluster_0e5f42f63b697d7ae252	1	False	False
nat_86af2bea85657bdc848a	gvpa	cluster_00058845722df3ede422	0	False	False
nat_6681febe116459c77b18	gvpa	cluster_00058845722df3ede422	0	False	False
nat_13cb78a146ca0e28f916	gvpa	cluster_06a18e8f389879fa7357	2	False	False
nat_3e6bf91c590be6684eed	gvpa	cluster_00058845722df3ede422	0	False	False
nat_019e8d05123166c4099d	gvpa	cluster_019e8d05123166c4099d	2	False	False
nat_a073bea82f9def955f00	gvpa	cluster_1d6f00b576454c5129eb	0	False	False
nat_7bd6d00159b2d7ed0289	gvpa	cluster_019e8d05123166c4099d	2	False	False
nat_fb877ea45a36f28c6227	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_ebb2fb66a808274ef5cf	gvpa	cluster_3e013aaa6defa9421798	0	False	False
nat_a8908cb0d732ddf5c6d4	gvpa	cluster_00058845722df3ede422	0	False	False
nat_64863b5b8a6b08db9fd7	gvpa	cluster_00058845722df3ede422	0	False	False
nat_ab2292bf5276ca31007d	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_034d9111e895aa2cb4fa	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_366f2df371810fefd4a4	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_acb38079c01f07d0de6f	gvpa	cluster_00058845722df3ede422	0	False	False
nat_06a18e8f389879fa7357	gvpa	cluster_06a18e8f389879fa7357	2	False	False
nat_07248f2d3ff700c7afcd	gvpa	cluster_00058845722df3ede422	0	False	False
nat_edcfcd19baadeee00eaf	gvpa	cluster_00058845722df3ede422	0	False	False
nat_320fa412f1f1ad675d12	gvpa	cluster_320fa412f1f1ad675d12	0	False	False
nat_f7dbe09f7bde0afd3543	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_c8490949e18e771ed8c8	gvpa	cluster_00058845722df3ede422	0	False	False
nat_94cdaea6b1db7bfe983f	gvpa	cluster_00058845722df3ede422	0	False	False
nat_478e03d6c766c6092422	gvpa	cluster_0a9ee98cbcc2eabfac38	1	False	False
nat_36a56467f4a25638e5d8	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_0dbc89dc4cb8f9901795	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_78005b3dddedd0251b7e	gvpa	cluster_00058845722df3ede422	0	False	False
nat_448d52f7c380acd65350	gvpa	cluster_1e070d0d2387bb202235	0	False	False
nat_f603a0bdb36b55f44821	gvpa	cluster_1e070d0d2387bb202235	0	False	False
nat_509ca7d230eacbb916e4	gvpa	cluster_1e070d0d2387bb202235	0	False	False
nat_3cc2cb889cfdbbcaa17b	gvpa	cluster_0da4fc315e8c5fa1925f	0	False	False
nat_b5ccff48f879b7cc34ad	gvpa	cluster_00058845722df3ede422	0	False	False
nat_32d58e5d24419efe5e0e	gvpa	cluster_0da4fc315e8c5fa1925f	0	False	False
nat_b14dbbd56a14a6238029	gvpa	cluster_00058845722df3ede422	0	False	False
nat_842bc418f0682cd2a9c8	gvpa	cluster_00058845722df3ede422	0	False	False
nat_d5d6f3cedb33fb3328b6	gvpa	cluster_00058845722df3ede422	0	False	False
nat_30c8db5b2a48ec02340b	gvpa	cluster_00058845722df3ede422	0	False	False
nat_69442765a7e1224b0435	gvpa	cluster_00058845722df3ede422	0	False	False
nat_90e82772d308676c7556	gvpa	cluster_0da4fc315e8c5fa1925f	0	False	False
nat_8f5ca23cd23d0262e12b	gvpa	cluster_0da4fc315e8c5fa1925f	0	False	False
nat_a4ce46bc0db75edd2892	gvpa	cluster_1e070d0d2387bb202235	0	False	False
nat_fbe5bf19f8b5fcb8a504	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_1564401f2a553c444667	gvpa	cluster_00058845722df3ede422	0	False	False
nat_5d40201e59780a4578e1	gvpa	cluster_00058845722df3ede422	0	False	False
nat_718f9add2c10ca08b4a5	gvpa	cluster_320fa412f1f1ad675d12	0	False	False
nat_0101bc590c89813c161a	gvpa	cluster_00058845722df3ede422	0	False	False
nat_c0d8f1302fa41452efbc	gvpa	cluster_00058845722df3ede422	0	False	False
nat_6dc60142a293ec7c6dcb	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_2f7a03239bef14f78193	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_3d7fc725cd17cf23a73c	gvpa	cluster_00058845722df3ede422	0	False	False
nat_729a9790a662e92ab379	gvpa	cluster_00058845722df3ede422	0	False	False
nat_215f48254c804f1f2876	gvpa	cluster_00058845722df3ede422	0	False	False
nat_62bc5089576517d5fad1	gvpa	cluster_00058845722df3ede422	0	False	False
nat_8189ed3c9ac18707f549	gvpa	cluster_00058845722df3ede422	0	False	False
nat_168a7720be25950ce7a5	gvpa	cluster_00058845722df3ede422	0	False	False
nat_c468502803b4ab5981f1	gvpa	cluster_00058845722df3ede422	0	False	False
nat_d07d112598796fe30d76	gvpa	cluster_00058845722df3ede422	0	False	False
nat_dad443e0412ef646de5e	gvpa	cluster_00058845722df3ede422	0	False	False
nat_b89284c786e1b2202da6	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_145768217677e4dfa78e	gvpa	cluster_04e4c15b93bd18832d36	2	False	False
nat_1f956fdbc151f2ec0ffb	gvpa	cluster_00058845722df3ede422	0	False	False
nat_00058845722df3ede422	gvpa	cluster_00058845722df3ede422	0	False	False
nat_4983f01969b214844bb9	gvpa	cluster_034d9111e895aa2cb4fa	1	False	False
nat_044b97bbcc6fc75d19af	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_0d7970548e5a353c52b0	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_9fe918e0f2a37590ea6b	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_1bf14199f279ca97cc94	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_a84874ccf2cf9f12a8ef	gvpa	cluster_08d35b42e1d455774e7b	2	False	False
nat_2549c61eaa1c68f79257	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_142752963930eab74d74	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_9f8c36880cfb04e0cba5	gvpa	cluster_0283d587032de178b666	1	False	False
nat_b1857f03b52d3c765ea4	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_4138c2817c5b6dca65ea	gvpa	cluster_09f47a4c9a94b657ae7d	0	False	False
nat_8758b934790f5784ea1b	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_6f2cfd5f0d50c7aee582	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_8991e9e4bd357d9288ea	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_a4cf355a2019efa6dd79	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_9d49465af66327a747b8	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_f34d4928fe982f4cb0ec	gvpa	cluster_0844cfaee9f234d540b5	0	False	False
nat_9ec7201d98ae2ffcf074	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_bd681cfbd78ed763b9df	gvpa	cluster_0283d587032de178b666	1	False	False
nat_e68eef3564e74af35e4a	gvpa	cluster_09f47a4c9a94b657ae7d	0	False	False
nat_243a30af717d5651d5fa	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_1b1d36a4acc8ad9c6342	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_e0205c427b560fb5fab6	gvpa	cluster_0283d587032de178b666	1	False	False
nat_21fd512873a52dc47991	gvpa	cluster_21fd512873a52dc47991	2	False	False
nat_c5a5f8d3e0297c749df7	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_62aec584cfcef3208e2b	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_6eb7664db70304cf0f2b	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_7c1ee34913e269628b61	gvpa	cluster_21fd512873a52dc47991	2	False	False
nat_aca6770bcb5a580c4c2a	gvpa	cluster_08d35b42e1d455774e7b	2	False	False
nat_8a3f5134cee921bb3c9c	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_3f956a2c7b90437404b4	gvpa	cluster_08d35b42e1d455774e7b	2	False	False
nat_8aa5636b24c4e602865a	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_f82305b37f1af32ad1a0	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_b145d41f03ca300fa852	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_44be345e568ee6f5e906	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_fd5c322037d42e8f890c	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_f872efd67a56d21a6340	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_0c568d3a5b09c7ed2240	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_d71bd42b79fe4d801a01	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_e2b9c94c60da4c449a4d	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_dda877b0008607a0fc71	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_63f804d4a54dfefdba01	gvpa	cluster_1589f15763a3b3a0bf84	0	False	False
nat_f31ef9ed0a87f1bcd7f1	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_29752096fb51cc573566	gvpa	cluster_0b5cd7683d0975317579	2	False	False
nat_ab18ddbecb739bae7c0a	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_12c980f97c4e594a42de	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_867df19266611b1dd32b	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_875b3015b17030bcf076	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_18bfe7ce20a3a4013554	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_7f3ba3408331f0b52ea1	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_4cc577e850a35b25573f	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_7192aa1b5c4b0d0cb215	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_a2a7b780c74df6bd950e	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_603ba2fccd34d2e3b142	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_40a9ee2f296e1edcfbc2	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_ffe402200c3540873462	gvpa	cluster_0b5cd7683d0975317579	2	False	False
nat_1e293b4cbe670455f7f8	gvpa	cluster_10268ee8450e0bb5a453	2	False	False
nat_dc38a4313453d819bde4	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_c5e6ef219282f46a04ba	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_193a805604225b70bf9b	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_483476b5bde91cbf3a74	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_fd56bd8ca14d2ea7647f	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_22ac9928a6c3fbaf8f7c	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_f5a522a905abb21e46c2	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_607f897bd5b7dd1b1fbe	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_0c143ad343586201fcf9	gvpa	cluster_02e83ad46b86e8eaf5e7	0	False	False
nat_ed971bf96974483cf1a5	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_63042e294eae0d141b5c	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_b09a8337edbf59a7c5c3	gvpa	cluster_0283d587032de178b666	1	False	False
nat_f23561e6e1591a764c15	gvpa	cluster_0b5cd7683d0975317579	2	False	False
nat_2f457cd3e21794d77204	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_66d41021d88e3bf58bdc	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_5601498c9a93902562db	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_fff3fdcc3af814966f5b	gvpa	cluster_821a6d2a970cf6bcf9bb	2	False	False
nat_fa70cf643277a18d9353	gvpa	cluster_1589f15763a3b3a0bf84	0	False	False
nat_0ba4bde6653115be1dd4	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_de4f0d0b434811184abb	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_cb58ba6802b0f699eec6	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_ec1d66f4985b18dd0226	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_2a643259fb5c627e5a76	gvpa	cluster_2a643259fb5c627e5a76	1	False	False
nat_668321baf55f7bfbdc1b	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_9adb2cc7f37ad19f8e0f	gvpa	cluster_31bb770684ff35b24094	1	False	False
nat_6166ab1a17ac507a42bf	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_39a0d637b9f5ad86efbf	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_646d43372f49b1be4f56	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_6fee2e0959e28f7ad2d6	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_9587ffd39bd2d85bd5ef	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_2708b2500f3eefced6c0	gvpa	cluster_02e83ad46b86e8eaf5e7	0	False	False
nat_444b2346dad8b8d36df2	gvpa	cluster_02e83ad46b86e8eaf5e7	0	False	False
nat_d1ffe3160c1f85b8feb9	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_ccf96d6a6ed62483f79a	gvpa	cluster_0844cfaee9f234d540b5	0	False	False
nat_d1371fd7814fe8dbe69e	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_e6ab93f7efc7fc3ffe18	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_2132a9e0b250f93ef073	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_9b4ea9dc72fc9d6476a6	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_2684144e3e1bc2f66f34	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_1589f15763a3b3a0bf84	gvpa	cluster_1589f15763a3b3a0bf84	0	False	False
nat_c98671ca28ab9cb8f04c	gvpa	cluster_821a6d2a970cf6bcf9bb	2	False	False
nat_6eb103ed851a261f0454	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_1833721e1724827de2bb	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_561df1cd0484632cdef6	gvpa	cluster_1589f15763a3b3a0bf84	0	False	False
nat_09f47a4c9a94b657ae7d	gvpa	cluster_09f47a4c9a94b657ae7d	0	False	False
nat_399c6c7f39b6c9cf5ad5	gvpa	cluster_08d35b42e1d455774e7b	2	False	False
nat_70e619942db9ffc2c9b7	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_150260db0a312db92173	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_51d4aa4718d4ddd20574	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_261427cf6474f66e5844	gvpa	cluster_261427cf6474f66e5844	0	False	False
nat_68131976059d25a80b19	gvpa	cluster_00b8d6bdf51c5322f38c	1	False	False
nat_a182ae3bb53ca39deed1	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_d9e7adf0f15523b79bb7	gvpa	cluster_0b5cd7683d0975317579	2	False	False
nat_9c6b2526a0bb2c4a36c1	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_f6ebacfa83a4d005159e	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_b412c2b00055ebc34540	gvpa	cluster_0283d587032de178b666	1	False	False
nat_c9dd3d8bb3321e485fa8	gvpa	cluster_0283d587032de178b666	1	False	False
nat_cace8f7ec0f10f4823d0	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_01217a4061546de4f423	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_8bb7f995156f78926ae7	gvpa	cluster_00b8d6bdf51c5322f38c	1	False	False
nat_d067ede25f6c0516a956	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_09086542d4cbb738c598	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_b57aea053dff80c6482c	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_1c3f16a0fdc7b319cfc7	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_50dda88e67458b1e7169	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_351862cb01754fd1ab98	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_5cb381db9359101cf272	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_4fb6b9391abe691f2baa	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_31320e152ba1b4cfe0c5	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_8b714e1325cbfdfacd93	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_07bd0e36be9cf6488fb7	gvpa	cluster_0283d587032de178b666	1	False	False
nat_b5963311e20bf490cf4c	gvpa	cluster_0844cfaee9f234d540b5	0	False	False
nat_45f439ecd52873031578	gvpa	cluster_205609067b26bcd62eb1	2	False	False
nat_3ce8f60b99b21237414a	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_9dc637e90a7070ed00fe	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_e092f1bde34194b8d969	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_0f2a8f05ef1200c5dc0c	gvpa	cluster_0283d587032de178b666	1	False	False
nat_1da09a04eab900f30339	gvpa	cluster_0844cfaee9f234d540b5	0	False	False
nat_a97455c28a62de8f61f4	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_5d6c7bd3713afa1895ab	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_2b57a127896613be0c56	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_df27c6cb10b51229e5ef	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_86a1bb384f8aaccbe24a	gvpa	cluster_11170a4c1f77a2510e97	2	False	False
nat_edef782f11b8c7eacb34	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_5fb53d83d56d48c68c10	gvpa	cluster_02e83ad46b86e8eaf5e7	0	False	False
nat_7987b4f5a99061af67e9	gvpa	cluster_0283d587032de178b666	1	False	False
nat_da651a0a7b69341f23f4	gvpa	cluster_11170a4c1f77a2510e97	2	False	False
nat_033157a4d26d86912677	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_5d4bc3951377fd2faff7	gvpa	cluster_0b3f3bf863a3ef16a85e	1	False	False
nat_70e926d855b20edca8f9	gvpa	cluster_0b3f3bf863a3ef16a85e	1	False	False
nat_483bbff4b0b9b4108f6d	gvpa	cluster_0b3f3bf863a3ef16a85e	1	False	False
nat_8cc5c88d15faa4d4098f	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_1ae061b1db7a06cf0b36	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_2e924180e7ec30a66746	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_70501e44d62eb76e66dd	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_aef0e900ff08f50b5105	gvpa	cluster_27cfc6c7874687adce98	0	False	False
nat_31bb770684ff35b24094	gvpa	cluster_31bb770684ff35b24094	1	False	False
nat_fe8e5bed782f7960b0ca	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_dec5fa293ad4eeaffa6f	gvpa	cluster_0283d587032de178b666	1	False	False
nat_8031a3a05037a74c2518	gvpa	cluster_0283d587032de178b666	1	False	False
nat_e9a0f84c227e1492bb83	gvpa	cluster_261427cf6474f66e5844	0	False	False
nat_81e16e28c5b6ae6c687e	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_a2748151d0c02d5ee64c	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_13b468f1d3a3dbb11fa2	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_d4535c05655d38b67932	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_dd1c249d0891ddb7284f	gvpa	cluster_02e83ad46b86e8eaf5e7	0	False	False
nat_90d11bccd2cb7147c1fe	gvpa	cluster_10816d30b94e7e319ed1	1	False	False
nat_96074fbc1c013ecec913	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_42c893463fb64a324e03	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_b210eed1ce4ece76342b	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_2d95495542132d4c6c5b	gvpa	cluster_0b5cd7683d0975317579	2	False	False
nat_68d62db14d5f1911f6ac	gvpa	cluster_21fd512873a52dc47991	2	False	False
nat_d2440e6d37d33df171fe	gvpa	cluster_0283d587032de178b666	1	False	False
nat_b454aacc4a69df8c17a0	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_ec09e260540587684c1e	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
