sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status
vae_candidate_000087	f3f4fbb82fee12c8f85f8b131e2977c8a391d668dbbd89b5380e055921607df5	True	False	eos	94	93	True	False	False	False	True	0.012487398913580468	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000088	7f6e1f12b07522bd93f092bf51bc2715f5eb91b0a12dade416be3659245eafdf	True	False	eos	102	101	True	False	False	False	True	0.031944322536381	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000089	55b52c0578d58ed14845a55edb676b338912ca2d807a8cb061912d9a002a4aa8	True	False	eos	76	75	True	False	False	False	True	0.03149975261261558	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000090	b78d9fef3931ec7d728ac3f611e9a10f680ff2c6cfbe56206851d062600b65ff	True	False	eos	94	93	True	False	False	False	True	0.017832447905172216	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000091	d0a2ecdd0b8ce56a6adc448fa5aef33cd1cd70ce5ccf42cc6955735d3b92b357	True	False	eos	94	93	True	False	False	False	True	0.01842984609853258	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000092	f22245de544f4262aa686fe5cb2bc22b23e0660a8b41f28dfc6afd33aa1ab3c2	True	False	eos	124	123	True	False	False	False	True	0.04587416057662052	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000093	b0c33e69a1dcb8cf4860d6fbba900173fe2bf2123ebbeeaaf966788082bec92f	True	False	eos	141	140	True	False	False	False	True	0.04027523265172987	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000094	7cc23aec94e841a26743eccf39ab494b432ba70dd9798d569b1d63d27c2d279a	True	False	eos	179	178	True	False	False	False	True	0.017961386641000998	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000095	1d0662deaf8a0a54ca5095ce9de44a70bd57cc15225f387576ef641a8367e96f	True	False	eos	122	121	True	False	False	False	True	0.015625314650718588	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000096	ec3a674bba1226203dca8260ef79039eca190c1e36e4f44627ee9f81635ce9d6	False	True	length_cap	180	180	True	False	True	False	True	0.048129867817357445	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	fail
vae_candidate_000097	6bb68b9c28df10f0d886ecebf0a2e48a84128c60102ff33af097f35d4e87454c	True	False	eos	57	56	True	False	False	False	True	0.06793853040383058	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000098	0a95cd89cbd51a9effadcd1e8436b3f9d133c409606f33304493c03d80d304b9	True	False	eos	71	70	True	False	False	False	True	0.032947211500361014	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000099	3ee350ea62c2583ffde40794fb1640960a9825b9aa4b550c036215a39c01805f	True	False	eos	117	116	True	False	False	False	True	0.03934781027258208	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000100	3b186854d9d1d30ce6ec23ba620a0eb74559ed08fed8375cdf737321378f86de	True	False	eos	139	138	True	False	False	False	True	0.013563128536814992	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000101	16919e87ebf5fde39b8bec8d70c94192ad2cf0f8eff676d3638bb83b938998da	True	False	eos	98	97	True	False	False	False	True	0.028808700433515584	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000102	371701d3a36bc643f4e4115a2f29420c0deea4b1b868aa23ef2efeb3097c3405	True	False	eos	65	64	True	False	False	False	True	0.04230939965367263	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000103	fa367bd3360d65ed99c457a47ecddf55c5ebac669817b440970ef6f6ac19c05a	True	False	eos	112	111	True	False	False	False	True	0.03957112015630135	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000104	60579a87385fcd7e035e94b7014be64d38a757b962efcff74a2a0e9880e9aa50	True	False	eos	73	72	True	False	False	False	True	0.023655375517644572	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000105	716deea70c9e9cbb551fc89c89094fe7765d03fb278ab2b2d777bf6b7ffd0fc6	True	False	eos	125	124	True	False	False	False	True	0.04876044269003413	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000106	733dd02fa4f37733cbd860607908b5668ab165c27617e3577b8b37669a81116d	True	False	eos	90	89	True	False	False	False	True	0.05131365139202182	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000107	2ae80e1b6a8055ab259e0a60e88f7b9b57d53d3d0b33766e9e87b3b7562a23a1	True	False	eos	95	94	True	False	False	False	True	0.02032218783682986	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000108	e6c8dd1dcfd49d1e8268f1e107dc3f61a79715c67dbd8d08887b18b4b96f5e44	True	False	eos	109	108	True	False	False	False	True	0.01502790616395933	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000109	1d6ebbf3421c5e15e7f56422126768098523d37af4cd09822400443d3744f15d	True	False	eos	98	97	True	False	False	False	True	0.04229837188795334	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000110	3fd84a2b385bc0883127e6cdb9ba4d6534791053ab15d7bd9740d81cdb7ced52	True	False	eos	72	71	True	False	False	False	True	0.051833692697853984	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000111	a5f25deb53dd0bab0bd10ac2d9888d29c3d47369b6c5951a15286986a6c2fbb2	True	False	eos	124	123	True	False	False	False	True	0.057995835971582005	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000112	3e4663a25123f49a02500859bcf688ea088de9c15795ff5408f1696a2e261f55	True	False	eos	132	131	True	False	False	False	True	0.01823589445032427	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000113	f45060cdca53872c1431a510a58ca75aeda60ca24675d9f54b86f23d6d28c3b8	True	False	eos	149	148	True	False	False	False	True	0.017967398905458412	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000114	72cb7eff4cc8ea2871adca056ed303f753e2b28bb6184534e61bd3cdfd7bba50	True	False	eos	98	97	True	False	False	False	True	0.03218306598259496	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000115	89ddc2878c503e558d0937dd0a0f21b2c329b1e9261df14b9113ee553a998827	True	False	eos	145	144	True	False	False	False	True	0.034233590479759164	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000116	4dc09b5e27d868d7726146a5def42d89130ab793e70f881053defb0e12a43664	True	False	eos	119	118	True	False	False	False	True	0.024293885292566705	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000117	0e7f2c391d709306e68f0d9c6cbc9593c498164a70ceefe9d6ef40aa4c249711	True	False	eos	114	113	True	False	False	False	True	0.0712016896143049	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	pass
vae_candidate_000118	6cd40a94ed63feb8d18f8f011ad2e48f790cab91b04f8eb2d68d38396fb77647	True	False	eos	71	70	True	False	False	False	True	0.022402856284491186	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000119	709e772f27e3974c58be079e791d95e13a3ef0f8740757dd43ac8c5d3108393a	True	False	eos	74	73	True	False	False	False	True	0.044524834969278955	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000120	c2df4bcb9565077031ca7af1a36c0af13bca3eea6844ee0343b468043c57b621	True	False	eos	89	88	True	False	False	False	True	0.025914599573482862	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000121	ca406426331689aa0585b5707a73702d92cb7cbe2e8d30f9d27e97fef320d378	True	False	eos	97	96	True	False	False	False	True	0.016977521961347566	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000122	875e0126f5636f972bc977a9bd57d125433539172a4519a70e4ba4a6c389a330	True	False	eos	104	103	True	False	False	False	True	0.061865832662846884	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000123	140732861eff5263a2135c60bfb55930370deaf21ab0d2a94787f1fc5314c59e	True	False	eos	74	73	True	False	False	False	True	0.04403922305696051	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000124	f30845a8725b493d6fea85f3d3d42606413eb69b1ca411b6a67bef34c6d9e31c	True	False	eos	75	74	True	False	False	False	True	0.14814383686488883	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000125	1b2bf14d39d466fadf257b6d49c8bb8f67ef577540e11cc9f41ad0e0a1c6124d	True	False	eos	112	111	True	False	False	False	True	0.023130754913057047	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000126	2814f0c825ee8e789797baa54b892df83bed2d48e00ebdb3894d4dd9a27d38e9	True	False	eos	84	83	True	False	False	False	True	0.03512598581148123	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000127	7e3b594e990da3c0e9f373d774e2fb278c7983d5ab09de7d294f94a91e9797cb	True	False	eos	138	137	True	False	False	False	True	0.05115124639402476	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000128	dc4d6d07d900c261975e3b9aae0f438848f37d8119578f51fd02bf0c8c92092e	True	False	eos	118	117	True	False	False	False	True	0.019344787709340554	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000129	93b80a28b14c5e3b7e4c3db7690679b319a4aedecd3d61530bb5b9f50d18bcf5	True	False	eos	92	91	True	False	False	False	True	0.018684658966462823	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000130	ca72a1d39dc40164925da026d2473cafcced159842077b3c37bb309ca2875ca5	True	False	eos	79	78	True	False	False	False	True	0.025661758524037438	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000131	68be1a70686b4f19b5c31fca557d034662f491546bd0c5d2d4a274618d3e760b	True	False	eos	110	109	True	False	False	False	True	0.06687135128749704	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000132	4d2cb1fdca550f93c1f6e25f360f8ff667b10dda713d249e5129e391c8c2afcf	True	False	eos	87	86	True	False	False	False	True	0.0732448147854155	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000133	d7e228be6fb77fecac1fb0de7e7ba9e99a37bf5a0d3e7d01c025676a1ca462d1	True	False	eos	103	102	True	False	False	False	True	0.02496284416954504	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000134	bd9353954eb4ed6f7bd596fcecfdfdc30f2831683ea6c1ac86b875346f03986c	True	False	eos	70	69	True	False	False	False	True	0.05884950333939159	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000135	0b30807440d980ffe1e84dcb55fdb058373dc5cd727c0f6be8b7d5a6fa4b610d	True	False	eos	94	93	True	False	False	False	True	0.02115512854904924	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000136	3c81c2955a27bab93db9054931bf3a976a3498c6cd361c5b9bb52ada5ae7a7d9	True	False	eos	96	95	True	False	False	False	True	0.01996828089359919	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000137	c1cfce3e1d535fc0a0ca2afc4f583c2a6d57e50d49ec4f0970e74e891af19bb2	True	False	eos	92	91	True	False	False	False	True	0.09169799168793746	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	pass
vae_candidate_000138	fcb7f264009abb4e675d751e46c25062d6fd22296ba379abc458ebff2a19f8ac	True	False	eos	123	122	True	False	False	False	True	0.04018609219089518	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000139	4ca96f27a95f614d93a91d1f17b9bc91ef568c29ead25e1f35296c493d58cb1a	False	True	length_cap	180	180	True	False	True	False	True	0.015981247371999217	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	pass
vae_candidate_000140	2b9a8424c0644bd0137cf3e15db9ed60acb0f6879a76f3e4885a9b1d28f32444	True	False	eos	109	108	True	False	False	False	True	0.022067656984842157	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 10, ""end"": 18, ""length"": 9, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		main_supported_gvpa	supported_gvpa	pass
vae_candidate_000141	3b3e4546afeda51564ce1fbd918270a263ce82a2b347dc66f21c5e08c0aa8118	True	False	eos	100	99	True	False	False	False	True	0.01810188733201649	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000142	e94a06cb107ecf5821d5d2bcf87651dadf2757f3ec1fac900ca2a661a06b15ae	True	False	eos	62	61	True	False	False	False	True	0.11356282824389763	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000143	bbe1966c32273dc3cffff1bde570c544aa37a6c9eaaf3cb2fa6eeebb3e6ea13a	True	False	eos	93	92	True	False	False	False	True	0.02492217813041928	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000144	b93956563cb6505a05013643f7befd20e08960734eb28ee8c93a6cde7f309551	True	False	eos	81	80	True	False	False	False	True	0.03973815656038573	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000145	51ebe7200e137bb6add954b2ba3970f5deb0ec139b92dfde5b1b8e7056fda921	True	False	eos	73	72	True	False	False	False	True	0.020035125315919094	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
