sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review
vae_candidate_000057	2af931adeb233cd39ad8d91c0c14316f33b07c0d5034356d1002a99c287b0523	True	False	eos	114	113	True	False	False	False	True	0.012160711824507339	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	113	nat_0077c6cbf903d0b80137	"[""nat_0077c6cbf903d0b80137"", ""nat_49d3875a5ef4bbb644f9"", ""nat_7d45d6cf3df5d3d36985"", ""nat_dad443e0412ef646de5e""]"	4	96	366.5	115	94	83	0.8829787234042553	0.831858407079646	0.9791666666666666	0.7345132743362832	0.2654867256637168	resolved		346	112	True
vae_candidate_000059	57c3a0c94772b72a830fb9c7f73ad94d96e446f7dbdb76f8362207afab88e622	True	False	eos	86	85	True	False	False	False	True	0.077589589491696	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	85	nat_6dc60142a293ec7c6dcb	"[""nat_6dc60142a293ec7c6dcb"", ""nat_f87e80c34ba5c8c8909b""]"	2	87	10.5	97	75	21	0.28	0.8823529411764706	0.8620689655172413	0.2413793103448276	0.7586206896551724	resolved		346	4	True
vae_candidate_000060	9292dc1d28b3bfaa6b41ff76c0e4a82a93d9e4fff0ee862ac07728e23c8bed12	True	False	eos	59	58	True	False	False	False	True	0.0854989622750497	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	58	nat_dd1c249d0891ddb7284f	"[""nat_dd1c249d0891ddb7284f""]"	1	71	13.0	71	58	14	0.2413793103448276	1.0	0.8169014084507042	0.19718309859154928	0.8028169014084507	resolved		346	2	True
vae_candidate_000062	d1150b8dc3ee601f11aec290ea9dc0c1d1af3c52c7290a8b136a58ab16746cc5	True	False	eos	91	90	True	False	False	False	True	0.036790571615301186	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	90	nat_004ac783975534947324	"[""nat_004ac783975534947324""]"	1	94	208.5	103	81	54	0.6666666666666666	0.9	0.8617021276595744	0.574468085106383	0.42553191489361697	resolved		346	160	True
vae_candidate_000063	bb097cf25c7bfa7a4edc82bd751061c1ca21902b3067fa372f74c740a706f272	True	False	eos	95	94	True	False	False	False	True	0.019907957001606014	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	94	nat_842bc418f0682cd2a9c8	"[""nat_842bc418f0682cd2a9c8"", ""nat_a7791ad55c70e7fd3462""]"	2	95	361.5	99	90	81	0.9	0.9574468085106383	0.9473684210526315	0.8526315789473684	0.1473684210526316	resolved		346	156	True
vae_candidate_000064	3815ac7163d0ed486e30fec2527de60e197891173649f23afeb2e98c8fb56090	True	False	eos	97	96	True	False	False	False	True	0.025130160433360214	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	96	nat_48f4fc548c0153a5775e	"[""nat_48f4fc548c0153a5775e"", ""nat_4d4e00d31d935ed0527d"", ""nat_8d29ff35edf68fc809de"", ""nat_9fda348180c612303cdb"", ""nat_a8908cb0d732ddf5c6d4""]"	5	96	217.5	106	86	57	0.6627906976744186	0.8958333333333334	0.8958333333333334	0.59375	0.40625	resolved		346	159	True
vae_candidate_000065	21818a9b303af01ae846a79041186c50c69d49abd6a9a29662c47d5f8daf4294	True	False	eos	82	81	True	False	False	False	True	0.03071047197796035	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	81	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a"", ""nat_168a7720be25950ce7a5"", ""nat_215f48254c804f1f2876"", ""nat_3e6bf91c590be6684eed"", ""nat_8189ed3c9ac18707f549"", ""nat_9ca97034ea4d97950343""]"	6	94	285.0	95	80	69	0.8625	0.9876543209876543	0.851063829787234	0.7340425531914894	0.26595744680851063	resolved		346	217	True
vae_candidate_000066	c235c9d91182c84f2466c38831847d9da95690440c7c665048b5bd399bf2b23f	True	False	eos	76	75	True	False	False	False	True	0.057357987395403764	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	75	nat_448d52f7c380acd65350	"[""nat_448d52f7c380acd65350"", ""nat_a4ce46bc0db75edd2892""]"	2	76	34.0	90	61	23	0.3770491803278688	0.8133333333333334	0.8026315789473685	0.3026315789473684	0.6973684210526316	resolved		346	23	True
vae_candidate_000067	13493101c4fcb7b1c93534d9a73af04dbef197e3b7707d1e333aec1a353a789d	True	False	eos	134	133	True	False	False	False	True	0.01855801812057772	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	133		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000068	c3941ba46ed9169ce82a620641e471d81cc667d5ba00186809faab54e0cdcbaf	True	False	eos	104	103	True	False	False	False	True	0.03950592752093056	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	103		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000069	40312d15d20ecba4063c35749333f381de13f3440732e2713ea41975f2df024f	True	False	eos	146	145	True	False	False	False	True	0.03300919361712417	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 118, ""end"": 123, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	pass	145	nat_1aeb097a28c863a862e4	"[""nat_1aeb097a28c863a862e4"", ""nat_1cc68774b93a831e1a93""]"	2	137	222.0	159	123	71	0.5772357723577236	0.8482758620689655	0.8978102189781022	0.4896551724137931	0.5103448275862069	resolved		346	24	True
vae_candidate_000071	a6d71e31a9b891614c2c82543b722630c07bb642f52d2f88a8f65a3d293e1be7	True	False	eos	62	61	True	False	False	False	True	0.03897093668491397	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	61		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000072	2a9f1680ab42829ab9ff306f5e2ae50f005040643ab0310a0ea76b4302f2f9f3	True	False	eos	158	157	True	False	False	False	True	0.026172436152839665	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	157	nat_25e53f7654eeb15d035e	"[""nat_25e53f7654eeb15d035e""]"	1	156	248.5	186	127	75	0.5905511811023622	0.8089171974522293	0.8141025641025641	0.47770700636942676	0.5222929936305732	resolved		346	21	True
vae_candidate_000073	65c791cc04edc3309f6e7b5efba23c11bc4d371d15a1d4bc709ae80ce3a4b4e1	True	False	eos	147	146	True	False	False	False	True	0.0793900471661998	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	146		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000074	d1bea1e9a515f2726757fe74b5f1692f792c933c8a5cad4260f3b9529cc846bd	True	False	eos	104	103	True	False	False	False	True	0.04822211360489517	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	103		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000075	74ae5e5c71d68830cf119e2a5b90269f534c34ddc9cebfbcd242cf910cfe3fac	False	True	length_cap	180	180	True	False	True	False	True	0.07340754344630901	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning;generation_cap_warning	composition_outlier_warning;generation_cap_warning		excluded	unsupported	fail	180		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000076	395d964efef3566326ca7a6b92d9f5cf95c9bba7d2fa10dbcbce75b9ba521115	True	False	eos	119	118	True	False	False	False	True	0.08239622708383317	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	118	nat_9fd0842a53e077dc147a	"[""nat_9fd0842a53e077dc147a""]"	1	111	18.0	132	97	29	0.29896907216494845	0.8220338983050848	0.8738738738738738	0.2457627118644068	0.7542372881355932	resolved		346	3	True
vae_candidate_000077	97c0f9e65dba5eda9de7fa77fe6cd53d1dcd285672c9ed2bc27fd39248ac60e1	True	False	eos	102	101	True	False	False	False	True	0.045524175433195396	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	101	nat_0077c6cbf903d0b80137	"[""nat_0077c6cbf903d0b80137""]"	1	96	41.5	111	86	33	0.38372093023255816	0.8514851485148515	0.8958333333333334	0.32673267326732675	0.6732673267326732	resolved		346	120	True
vae_candidate_000078	94a3a0b3cae5f64a4b96b2548a0aa7b55717d5973c2b054c2757c388b82cd979	True	False	eos	77	76	True	False	False	False	True	0.07018224175198837	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	76		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000079	0dee989a9c30c63ca62dce7f251ab9d87d8d73d4af53b655e76f13fcc9f7a5aa	True	False	eos	105	104	True	False	False	False	True	0.08115163386858765	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	104	nat_84eddb9c9ecca10afd5a	"[""nat_84eddb9c9ecca10afd5a""]"	1	99	21.0	117	86	26	0.3023255813953488	0.8269230769230769	0.8686868686868687	0.25	0.75	resolved		346	12	True
vae_candidate_000080	5dfd6202ee65aae25b669856947d4ed01d617b6294dede39143b2ab94bff5379	True	False	eos	81	80	True	False	False	False	True	0.0691354322302758	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	80	nat_4f811102c58fb8e77080	"[""nat_4f811102c58fb8e77080""]"	1	78	34.5	94	64	27	0.421875	0.8	0.8205128205128205	0.3375	0.6625	resolved		346	13	True
vae_candidate_000081	1701ed6ca62831e09508f3dbc97de5ade97b597b3fe478bb9c6d759bc543d476	True	False	eos	52	51	True	False	False	False	True	0.09051237269543844	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	51		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000082	d251a995a0b41b9e97106f0bc675ca43446884a37ddd6e9386e8a0159a11811c	True	False	eos	111	110	True	False	False	False	True	0.033432198844672	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	110	nat_acb38079c01f07d0de6f	"[""nat_acb38079c01f07d0de6f"", ""nat_bf5abb4d953e0d6aaa1f""]"	2	95	194.5	116	89	59	0.6629213483146067	0.8090909090909091	0.9368421052631579	0.5363636363636364	0.4636363636363636	resolved		346	89	True
vae_candidate_000083	8113528b1d18d0383e8bd6d9c6c77dd621fed78243a03555a1aa0800e384e76f	False	True	length_cap	180	180	True	False	True	False	True	0.06491631865989689	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning;generation_cap_warning	composition_outlier_warning;generation_cap_warning		excluded	unsupported	fail	180		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000084	715de92be4b811d8ddc915529c515e5c042c222217ce47c048d284045ca91ac1	False	True	length_cap	180	180	True	False	True	False	True	0.027903923421106404	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	fail	180	nat_3d9edce97c58d4805f58	"[""nat_3d9edce97c58d4805f58"", ""nat_e3bf29001a743e3b64f9""]"	2	152	132.0	188	144	60	0.4166666666666667	0.8	0.9473684210526315	0.3333333333333333	0.6666666666666667	resolved		346	2	True
vae_candidate_000085	9275320efeafd170420e960648308094f098bbf8cf7f0e463f50812c8cd2e0e9	True	False	eos	75	74	True	False	False	False	True	0.04992331445227122	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	74	nat_2dee131e85e06a8f9fdd	"[""nat_2dee131e85e06a8f9fdd""]"	1	76	110.5	80	70	32	0.45714285714285713	0.9459459459459459	0.9210526315789473	0.42105263157894735	0.5789473684210527	resolved		346	70	True
vae_candidate_000086	77b7c617c822bc43785fbd37be536267e212ef3308743ba78dec5ff7b5fe6ab8	True	False	eos	92	91	True	False	False	False	True	0.06029665684267356	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	91	nat_fc382b09fdd1c909c75c	"[""nat_fc382b09fdd1c909c75c""]"	1	93	65.0	106	78	32	0.41025641025641024	0.8571428571428571	0.8387096774193549	0.34408602150537637	0.6559139784946236	resolved		346	19	True
vae_candidate_000087	f3f4fbb82fee12c8f85f8b131e2977c8a391d668dbbd89b5380e055921607df5	True	False	eos	94	93	True	False	False	False	True	0.012487398913580468	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	93	nat_62bc5089576517d5fad1	"[""nat_62bc5089576517d5fad1"", ""nat_a36a3359d46f89a3e9c6"", ""nat_b9de124a92fba0281b06""]"	3	93	320.0	96	90	76	0.8444444444444444	0.967741935483871	0.967741935483871	0.8172043010752689	0.18279569892473113	resolved		346	177	True
vae_candidate_000089	55b52c0578d58ed14845a55edb676b338912ca2d807a8cb061912d9a002a4aa8	True	False	eos	76	75	True	False	False	False	True	0.03149975261261558	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	75	nat_32d58e5d24419efe5e0e	"[""nat_32d58e5d24419efe5e0e"", ""nat_cac8cf4903b24e69aca8""]"	2	76	232.5	82	69	52	0.7536231884057971	0.92	0.9078947368421053	0.6842105263157895	0.3157894736842105	resolved		346	99	True
vae_candidate_000091	d0a2ecdd0b8ce56a6adc448fa5aef33cd1cd70ce5ccf42cc6955735d3b92b357	True	False	eos	94	93	True	False	False	False	True	0.01842984609853258	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	93	nat_fe2e069c7d192a9aa4be	"[""nat_fe2e069c7d192a9aa4be""]"	1	92	337.0	94	91	75	0.8241758241758241	0.978494623655914	0.9891304347826086	0.8064516129032258	0.19354838709677424	resolved		346	184	True
vae_candidate_000092	f22245de544f4262aa686fe5cb2bc22b23e0660a8b41f28dfc6afd33aa1ab3c2	True	False	eos	124	123	True	False	False	False	True	0.04587416057662052	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	123	nat_4a87fc740463a61b2d05	"[""nat_4a87fc740463a61b2d05"", ""nat_b28a6bed955c267791e6""]"	2	109	218.5	132	100	56	0.56	0.8130081300813008	0.9174311926605505	0.45528455284552843	0.5447154471544715	resolved		346	52	True
vae_candidate_000093	b0c33e69a1dcb8cf4860d6fbba900173fe2bf2123ebbeeaaf966788082bec92f	True	False	eos	141	140	True	False	False	False	True	0.04027523265172987	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	140		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000094	7cc23aec94e841a26743eccf39ab494b432ba70dd9798d569b1d63d27c2d279a	True	False	eos	179	178	True	False	False	False	True	0.017961386641000998	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	178	nat_93fc211ea4b34cbb8750	"[""nat_93fc211ea4b34cbb8750""]"	1	153	285.5	187	144	81	0.5625	0.8089887640449438	0.9411764705882353	0.4550561797752809	0.5449438202247191	resolved		346	6	True
vae_candidate_000096	ec3a674bba1226203dca8260ef79039eca190c1e36e4f44627ee9f81635ce9d6	False	True	length_cap	180	180	True	False	True	False	True	0.048129867817357445	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	fail	180	nat_1f2decc9d9629b127278	"[""nat_1f2decc9d9629b127278""]"	1	158	183.0	191	147	60	0.40816326530612246	0.8166666666666667	0.930379746835443	0.3333333333333333	0.6666666666666667	resolved		346	1	True
vae_candidate_000097	6bb68b9c28df10f0d886ecebf0a2e48a84128c60102ff33af097f35d4e87454c	True	False	eos	57	56	True	False	False	False	True	0.06793853040383058	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	56		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000098	0a95cd89cbd51a9effadcd1e8436b3f9d133c409606f33304493c03d80d304b9	True	False	eos	71	70	True	False	False	False	True	0.032947211500361014	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	70	nat_1ed909a554bd91f8870f	"[""nat_1ed909a554bd91f8870f""]"	1	73	255.0	75	68	58	0.8529411764705882	0.9714285714285714	0.9315068493150684	0.7945205479452054	0.20547945205479456	resolved		346	95	True
vae_candidate_000099	3ee350ea62c2583ffde40794fb1640960a9825b9aa4b550c036215a39c01805f	True	False	eos	117	116	True	False	False	False	True	0.03934781027258208	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	116	nat_b28a6bed955c267791e6	"[""nat_b28a6bed955c267791e6"", ""nat_bc61cfaf37743c96bcc0""]"	2	109	150.5	132	93	44	0.4731182795698925	0.8017241379310345	0.8532110091743119	0.3793103448275862	0.6206896551724138	resolved		346	4	True
vae_candidate_000100	3b186854d9d1d30ce6ec23ba620a0eb74559ed08fed8375cdf737321378f86de	True	False	eos	139	138	True	False	False	False	True	0.013563128536814992	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	138	nat_9c7fbca4e03cd6830bf2	"[""nat_9c7fbca4e03cd6830bf2""]"	1	146	168.0	162	122	63	0.5163934426229508	0.8840579710144928	0.8356164383561644	0.4315068493150685	0.5684931506849316	resolved		346	81	True
vae_candidate_000101	16919e87ebf5fde39b8bec8d70c94192ad2cf0f8eff676d3638bb83b938998da	True	False	eos	98	97	True	False	False	False	True	0.028808700433515584	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	97	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a"", ""nat_6681febe116459c77b18"", ""nat_dc6aa26cbe06c32b68c2""]"	3	94	318.5	99	92	74	0.8043478260869565	0.9484536082474226	0.9787234042553191	0.7628865979381443	0.23711340206185572	resolved		346	159	True
vae_candidate_000102	371701d3a36bc643f4e4115a2f29420c0deea4b1b868aa23ef2efeb3097c3405	True	False	eos	65	64	True	False	False	False	True	0.04230939965367263	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	64	nat_eccab6536bed142192aa	"[""nat_eccab6536bed142192aa""]"	1	70	106.5	77	57	36	0.631578947368421	0.890625	0.8142857142857143	0.5142857142857142	0.48571428571428577	resolved		346	41	True
