sequence_id	sequence_sha256	sequence_length	pf00741_status	pf00741_score	pf00741_sequence_score	pf00741_coverage	best_family	best_family_score	second_family	second_family_score	family_margin	best_model_coverage	best_query_coverage	family_status	classification_reason	gvpa_score	gvpj_score	control_type	expected_family	fold	parent_id
nat_819e640008ab1349cc70	819e640008ab1349cc70b304807fe3f89bc28dfae3f714424db06baf20ba737b	63	pass	60.0	60.3	1.0			gvpa	123.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	123.5	88.2	natural_heldout	gvpa	0	nat_819e640008ab1349cc70
nat_63d39c2e5861daa31f41	63d39c2e5861daa31f41643f87a02e57bbbbceb485e5b854577bf230f2d1c5e3	83	pass	40.3	41.0	1.0	gvpj	78.9	gvpa	115.5	-36.599999999999994	0.6578947368421053	0.8554216867469879	gvpa_gvpj_ambiguous	insufficient_competitive_margin	115.5	78.9	natural_heldout	gvpa	0	nat_63d39c2e5861daa31f41
nat_6d06213120173a755e9b	6d06213120173a755e9baa644f1b79091e5fe37b3d5310decd03b265d1c1198a	88	pass	56.4	56.7	1.0	gvpj	96.0	gvpa	132.6	-36.599999999999994	0.6666666666666666	0.8522727272727273	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.6	96.0	natural_heldout	gvpa	0	nat_6d06213120173a755e9b
nat_0844cfaee9f234d540b5	0844cfaee9f234d540b527333f1f62a06e990377372b5ef2abf079432a623702	86	pass	58.0	58.5	1.0	gvpj	96.5	gvpa	133.2	-36.69999999999999	0.6578947368421053	0.872093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	133.2	96.5	natural_heldout	gvpa	0	nat_0844cfaee9f234d540b5
nat_271291dc0f72accfac60	271291dc0f72accfac607a148f3b6af0576a1ad6cb95ac9bf3548d2abca3aa08	86	pass	58.0	58.4	1.0	gvpj	96.9	gvpa	133.6	-36.69999999999999	0.6578947368421053	0.872093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	133.6	96.9	natural_heldout	gvpa	0	nat_271291dc0f72accfac60
nat_f977e0ce7c4a878af278	f977e0ce7c4a878af278f121d93c324388244920522e89fce9467528c48d695e	84	pass	54.1	54.4	1.0	gvpj	94.9	gvpa	132.2	-37.29999999999998	0.6491228070175439	0.8571428571428571	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.2	94.9	natural_heldout	gvpa	0	nat_f977e0ce7c4a878af278
nat_07561c65a5d37a8aa878	07561c65a5d37a8aa878cb07b895eb5f91fafbeef771c9befc328c8c9c84e7fc	72	pass	60.5	60.9	1.0			gvpa	122.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	122.9	89.0	natural_heldout	gvpa	0	nat_07561c65a5d37a8aa878
nat_73e0b5aa88a198c56cae	73e0b5aa88a198c56caeea07f42134079d2b868fcd0dbd1b9bc7234b4f64666a	87	pass	59.4	59.9	1.0	gvpj	91.1	gvpa	135.3	-44.20000000000002	0.6842105263157895	0.8735632183908046	gvpa_gvpj_ambiguous	insufficient_competitive_margin	135.3	91.1	natural_heldout	gvpa	0	nat_73e0b5aa88a198c56cae
nat_cd0ec9cc83e20bd818b3	cd0ec9cc83e20bd818b34c3d6e32229ae82b1f4b803ad5a686041fe792cfa0b4	86	pass	55.3	55.8	1.0	gvpj	87.7	gvpa	130.6	-42.89999999999999	0.6491228070175439	0.872093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.6	87.7	natural_heldout	gvpa	0	nat_cd0ec9cc83e20bd818b3
nat_ad18f8d7fabecf9750fb	ad18f8d7fabecf9750fb27c42b42c14e2c5be22222525e8903b790ab878114cc	97	pass	54.1	54.5	0.9743589743589743	gvpa	123.0	gvpj	86.2	36.8	0.6058394160583942	0.8556701030927835	supported_gvpa	pf00741_and_competitive_gvpa_support	123.0	86.2	natural_heldout	gvpa	0	nat_ad18f8d7fabecf9750fb
nat_76418c5d471b2873e6bf	76418c5d471b2873e6bfd66246e1ddea8c46c09677d508ca4d85d7ddc4b66838	86	pass	55.3	55.8	1.0	gvpj	88.4	gvpa	131.0	-42.599999999999994	0.6491228070175439	0.872093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	131.0	88.4	natural_heldout	gvpa	0	nat_76418c5d471b2873e6bf
nat_7801d96d034213cf08c8	7801d96d034213cf08c8a094d7cac15ce9d441b0b84d59a3a397698d01a086b2	84	pass	56.3	56.8	1.0	gvpj	82.4	gvpa	122.5	-40.099999999999994	0.6228070175438597	0.8571428571428571	gvpa_gvpj_ambiguous	insufficient_competitive_margin	122.5	82.4	natural_heldout	gvpa	0	nat_7801d96d034213cf08c8
nat_b9d147aeaac9ffa9d0f3	b9d147aeaac9ffa9d0f345cb4414f298f5fcd7bdcb541313ba9f90ed1cf3a920	87	pass	55.3	55.8	1.0	gvpj	87.4	gvpa	130.8	-43.400000000000006	0.6491228070175439	0.8620689655172413	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.8	87.4	natural_heldout	gvpa	0	nat_b9d147aeaac9ffa9d0f3
nat_824a3264c546dbd7013f	824a3264c546dbd7013f28ea8a55f3a237060c55e29003b45dafff7fd11e8a4e	97	pass	54.1	54.5	0.9743589743589743	gvpa	123.4	gvpj	86.6	36.80000000000001	0.6058394160583942	0.8556701030927835	supported_gvpa	pf00741_and_competitive_gvpa_support	123.4	86.6	natural_heldout	gvpa	0	nat_824a3264c546dbd7013f
nat_b34a5f1cebe7f342dc3f	b34a5f1cebe7f342dc3f0266350f98a4220b9e2eabe7f053f156e8a2488af41b	72	pass	53.8	54.2	1.0			gvpa	124.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	124.9	86.1	natural_heldout	gvpa	0	nat_b34a5f1cebe7f342dc3f
nat_354eeee0be3f0383107b	354eeee0be3f0383107be26977796d47824369722e4cc0040014e2231196c8e5	85	pass	58.1	58.5	1.0	gvpj	93.4	gvpa	130.9	-37.5	0.6578947368421053	0.8823529411764706	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.9	93.4	natural_heldout	gvpa	0	nat_354eeee0be3f0383107b
nat_f2eb1efff0bc22bf511d	f2eb1efff0bc22bf511d7abe25340b374cb0b499c08c0e5b5016a140d3727bb3	72	pass	58.8	59.1	0.9743589743589743	gvpj	87.8	gvpa	121.3	-33.5	0.6052631578947368	0.9444444444444444	gvpa_gvpj_ambiguous	insufficient_competitive_margin	121.3	87.8	natural_heldout	gvpa	0	nat_f2eb1efff0bc22bf511d
nat_7d8f193406ee761e1417	7d8f193406ee761e1417644f12663163f20f02aa96aa9ac9a3e9967ae45736db	95	pass	57.2	57.6	1.0	gvpa	139.5	gvpj	95.1	44.400000000000006	0.635036496350365	0.9157894736842105	supported_gvpa	pf00741_and_competitive_gvpa_support	139.5	95.1	natural_heldout	gvpa	0	nat_7d8f193406ee761e1417
nat_a6d518bf56b5cafab96a	a6d518bf56b5cafab96ad5614138c302b7592dbeed2603e0b2367a1fa9195b51	88	pass	58.1	58.4	1.0	gvpj	96.3	gvpa	130.5	-34.2	0.6491228070175439	0.8181818181818182	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.5	96.3	natural_heldout	gvpa	0	nat_a6d518bf56b5cafab96a
nat_509311e69b214d9f94e7	509311e69b214d9f94e73b22f61d8fe5ca6761a790311b2da756f7aacf9bbd78	86	pass	55.9	56.3	1.0	gvpj	96.8	gvpa	134.0	-37.2	0.7105263157894737	0.9069767441860465	gvpa_gvpj_ambiguous	insufficient_competitive_margin	134.0	96.8	natural_heldout	gvpa	0	nat_509311e69b214d9f94e7
nat_7a296141a2788c2145e9	7a296141a2788c2145e9831dd2e14af2845f1b10362686045dd37b12e3d675db	96	pass	58.8	59.2	1.0	gvpa	134.4	gvpj	97.9	36.5	0.656934306569343	0.9166666666666666	supported_gvpa	pf00741_and_competitive_gvpa_support	134.4	97.9	natural_heldout	gvpa	0	nat_7a296141a2788c2145e9
nat_38a86b2caad8351d20f8	38a86b2caad8351d20f84009e4f3fadc81641af9267c4634244814993c1e259b	70	pass	59.7	60.1	1.0			gvpa	119.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	119.2	85.0	natural_heldout	gvpa	0	nat_38a86b2caad8351d20f8
nat_4ba0a2c8ff48af80e17e	4ba0a2c8ff48af80e17ea4e45f1da9493a8864d39f451200f163ff2e561d2b6f	71	pass	51.0	51.3	1.0	gvpj	81.7	gvpa	117.8	-36.099999999999994	0.6052631578947368	0.9436619718309859	gvpa_gvpj_ambiguous	insufficient_competitive_margin	117.8	81.7	natural_heldout	gvpa	0	nat_4ba0a2c8ff48af80e17e
nat_63e94d96149b61e3547f	63e94d96149b61e3547fb620a3561727505e40a05520085d6a7b53eda6afbc7c	87	pass	55.3	55.8	1.0	gvpa	132.0	gvpj	87.8	44.2	0.6058394160583942	0.9540229885057471	supported_gvpa	pf00741_and_competitive_gvpa_support	132.0	87.8	natural_heldout	gvpa	0	nat_63e94d96149b61e3547f
nat_1221e51a70c9226dfb5b	1221e51a70c9226dfb5b8f5c0eaea31f8d82a2bbe997fe275036cddfc6893f45	90	pass	56.8	57.2	0.9743589743589743	gvpj	92.1	gvpa	128.1	-36.0	0.6403508771929824	0.7888888888888889	gvpa_gvpj_ambiguous	insufficient_competitive_margin	128.1	92.1	natural_heldout	gvpa	0	nat_1221e51a70c9226dfb5b
nat_4f76b230eb60279eb5dd	4f76b230eb60279eb5dd9727b6fef53befa7b01de4543a47effc9d7219b9b6ea	95	pass	59.9	60.3	1.0	gvpa	137.8	gvpj	94.8	43.000000000000014	0.635036496350365	0.9157894736842105	supported_gvpa	pf00741_and_competitive_gvpa_support	137.8	94.8	natural_heldout	gvpa	0	nat_4f76b230eb60279eb5dd
nat_943ce15fb7773fa3a769	943ce15fb7773fa3a769b10eef21ff74af8e9455a035ac627206a70f67094829	94	pass	59.1	59.6	1.0	gvpa	138.7	gvpj	92.3	46.39999999999999	0.6496350364963503	0.9468085106382979	supported_gvpa	pf00741_and_competitive_gvpa_support	138.7	92.3	natural_heldout	gvpa	0	nat_943ce15fb7773fa3a769
nat_2395590053bc57a3bac9	2395590053bc57a3bac9a2197e4b3100849ac0586b18b27401acb2786f9ed738	91	pass	59.0	59.4	1.0	gvpj	93.7	gvpa	129.8	-36.10000000000001	0.6666666666666666	0.8351648351648352	gvpa_gvpj_ambiguous	insufficient_competitive_margin	129.8	93.7	natural_heldout	gvpa	0	nat_2395590053bc57a3bac9
nat_0dcb405a364eae4db9c2	0dcb405a364eae4db9c2e19b75732438619d866ca86f30cf78ac87bfd6ab062e	72	pass	58.6	59.1	1.0			gvpa	127.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	127.1	87.5	natural_heldout	gvpa	0	nat_0dcb405a364eae4db9c2
nat_36d36d0c4f52b3ab32d3	36d36d0c4f52b3ab32d367ff704271c4f22cce71b0e9625e3e2a6ce41c559470	73	pass	56.7	57.0	0.9743589743589743			gvpa	116.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	116.7	85.0	natural_heldout	gvpa	0	nat_36d36d0c4f52b3ab32d3
nat_476885d73f2103224b29	476885d73f2103224b292d5d842a8afc0794641e93e8e2d399aaf3c10eaa833c	84	pass	57.1	57.5	1.0			gvpa	120.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	120.5	82.4	natural_heldout	gvpa	0	nat_476885d73f2103224b29
nat_875f973318346cb3195c	875f973318346cb3195c0e54e2957fb5e2b9705277fba1185a2959b7514f62fe	86	pass	58.5	59.0	1.0	gvpj	96.0	gvpa	130.9	-34.900000000000006	0.6140350877192983	0.813953488372093	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.9	96.0	natural_heldout	gvpa	0	nat_875f973318346cb3195c
nat_4ce0c5155ea4669922bc	4ce0c5155ea4669922bcb0230c9b672b1e80fe3a06ce66f3212edffea74321db	86	pass	56.7	57.0	1.0	gvpj	97.7	gvpa	134.3	-36.60000000000001	0.7105263157894737	0.9069767441860465	gvpa_gvpj_ambiguous	insufficient_competitive_margin	134.3	97.7	natural_heldout	gvpa	0	nat_4ce0c5155ea4669922bc
nat_92d7d81f95603487cd9c	92d7d81f95603487cd9c2e6f2b9a057290f97368162a627c34d4db46064b5d78	95	pass	59.9	60.3	1.0	gvpa	137.9	gvpj	95.6	42.30000000000001	0.6204379562043796	0.8947368421052632	supported_gvpa	pf00741_and_competitive_gvpa_support	137.9	95.6	natural_heldout	gvpa	0	nat_92d7d81f95603487cd9c
nat_b47c8eec954491beb714	b47c8eec954491beb71449c63366fd48ba5dce86743a074cbdbe978a2a2b450c	95	pass	56.4	56.8	1.0	gvpa	139.5	gvpj	95.2	44.3	0.6204379562043796	0.8947368421052632	supported_gvpa	pf00741_and_competitive_gvpa_support	139.5	95.2	natural_heldout	gvpa	0	nat_b47c8eec954491beb714
nat_ce3165ca201b0c8e2c6c	ce3165ca201b0c8e2c6c06c285e1bdb19d53d60ee32c4a51fbe5f2bfea086a03	86	pass	55.9	56.3	1.0	gvpj	96.6	gvpa	133.5	-36.900000000000006	0.7017543859649122	0.8953488372093024	gvpa_gvpj_ambiguous	insufficient_competitive_margin	133.5	96.6	natural_heldout	gvpa	0	nat_ce3165ca201b0c8e2c6c
nat_99653906bbbaa3567e58	99653906bbbaa3567e58037ebc89d71df155e279b2e9b7a7a4293bfa01ad6bd8	82	pass	35.9	36.2	1.0	gvpj	74.6	gvpa	109.9	-35.30000000000001	0.6052631578947368	0.8414634146341463	gvpa_gvpj_ambiguous	insufficient_competitive_margin	109.9	74.6	natural_heldout	gvpa	0	nat_99653906bbbaa3567e58
nat_bb09971e1315fce64b6e	bb09971e1315fce64b6ebe60ab918eb13f4e62c370d2b46304d7bccf3b3ead2c	72	pass	54.4	54.7	1.0	gvpj	83.9	gvpa	122.4	-38.5	0.6140350877192983	0.9583333333333334	gvpa_gvpj_ambiguous	insufficient_competitive_margin	122.4	83.9	natural_heldout	gvpa	0	nat_bb09971e1315fce64b6e
nat_0e91ce29d8018f1f6bc6	0e91ce29d8018f1f6bc63564bb43e1bf4a485fe22bc7a713e9a2e0a3b6c8385c	71	pass	58.8	59.1	1.0	gvpj	90.2	gvpa	128.0	-37.8	0.6052631578947368	0.9436619718309859	gvpa_gvpj_ambiguous	insufficient_competitive_margin	128.0	90.2	natural_heldout	gvpa	0	nat_0e91ce29d8018f1f6bc6
nat_004ac783975534947324	004ac7839755349473240380f645fff65b298b81cd7212d8be9f25d268874df0	94	pass	56.1	56.5	1.0	gvpa	137.9	gvpj	93.3	44.60000000000001	0.6131386861313869	0.8936170212765957	supported_gvpa	pf00741_and_competitive_gvpa_support	137.9	93.3	natural_heldout	gvpa	0	nat_004ac783975534947324
nat_07f90c8c92dbdb92b94e	07f90c8c92dbdb92b94e1c4becf058d78867504d7c200a8ac59420a67443e648	95	pass	57.4	57.8	1.0	gvpa	136.5	gvpj	91.5	45.0	0.6277372262773723	0.9052631578947369	supported_gvpa	pf00741_and_competitive_gvpa_support	136.5	91.5	natural_heldout	gvpa	0	nat_07f90c8c92dbdb92b94e
nat_5c03f7861ccf36dc0533	5c03f7861ccf36dc05336cbb110d6b9466b83c837a45b4254d8ee83f1acb7937	84	pass	54.8	55.2	1.0	gvpj	88.2	gvpa	123.6	-35.39999999999999	0.6052631578947368	0.8333333333333334	gvpa_gvpj_ambiguous	insufficient_competitive_margin	123.6	88.2	natural_heldout	gvpa	0	nat_5c03f7861ccf36dc0533
nat_4cea385a8794a0b112c3	4cea385a8794a0b112c3718b48635d7251fd2b54c59d9aaf7a1aa68ef55f0934	94	pass	59.9	60.3	1.0	gvpa	140.4	gvpj	94.9	45.5	0.656934306569343	0.9574468085106383	supported_gvpa	pf00741_and_competitive_gvpa_support	140.4	94.9	natural_heldout	gvpa	0	nat_4cea385a8794a0b112c3
nat_4e9e86277af05dbd050d	4e9e86277af05dbd050d6026de986c169c801caeb1df279e98d79b71f7f662b6	94	pass	59.9	60.3	1.0	gvpa	140.4	gvpj	94.8	45.60000000000001	0.656934306569343	0.9574468085106383	supported_gvpa	pf00741_and_competitive_gvpa_support	140.4	94.8	natural_heldout	gvpa	0	nat_4e9e86277af05dbd050d
nat_65113288b099887ef152	65113288b099887ef152fd6bb6ea78fe9b22499732ef2573c3ce4e6c82f19f7b	95	pass	52.5	53.0	0.9743589743589743	gvpj	82.4	gvpa	123.6	-41.19999999999999	0.6491228070175439	0.7894736842105263	gvpa_gvpj_ambiguous	insufficient_competitive_margin	123.6	82.4	natural_heldout	gvpa	0	nat_65113288b099887ef152
nat_0a6194eed91a047cb43e	0a6194eed91a047cb43e42df86660279db231e8e43de2021d1f6bd61c0de9318	84	pass	54.8	55.2	1.0	gvpj	88.9	gvpa	124.2	-35.3	0.6228070175438597	0.8571428571428571	gvpa_gvpj_ambiguous	insufficient_competitive_margin	124.2	88.9	natural_heldout	gvpa	0	nat_0a6194eed91a047cb43e
nat_ea5746ec582bf06f4e03	ea5746ec582bf06f4e03026eb672c30524a41db3d8f7504c2c6530701baaefa7	72	pass	51.2	51.6	1.0			gvpa	122.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	122.1	80.3	natural_heldout	gvpa	0	nat_ea5746ec582bf06f4e03
nat_1a264ded2f369ea42fdd	1a264ded2f369ea42fdd34a334cd2ef3dc4ba698cda2beaf20dcacfe667afa25	89	pass	52.3	52.7	1.0	gvpj	87.4	gvpa	135.0	-47.599999999999994	0.6491228070175439	0.8426966292134831	gvpa_gvpj_ambiguous	insufficient_competitive_margin	135.0	87.4	natural_heldout	gvpa	0	nat_1a264ded2f369ea42fdd
nat_edf12e96625a3cd49854	edf12e96625a3cd498543a51165a1fe2582809ab9abb59ead2892e6153bce04a	86	pass	57.8	58.3	1.0	gvpj	91.7	gvpa	135.0	-43.3	0.631578947368421	0.8488372093023255	gvpa_gvpj_ambiguous	insufficient_competitive_margin	135.0	91.7	natural_heldout	gvpa	0	nat_edf12e96625a3cd49854
nat_4d4e00d31d935ed0527d	4d4e00d31d935ed0527dea10b018697cb7c3f72bf199a24b36075804bc95f4cd	95	pass	56.4	56.8	1.0	gvpa	140.1	gvpj	93.9	46.19999999999999	0.635036496350365	0.9157894736842105	supported_gvpa	pf00741_and_competitive_gvpa_support	140.1	93.9	natural_heldout	gvpa	0	nat_4d4e00d31d935ed0527d
nat_fca422d4ddd5dcd65605	fca422d4ddd5dcd65605aca73a48825de01049d9d8a1773ef99115068238d3f9	96	pass	59.9	60.2	1.0	gvpa	137.6	gvpj	93.7	43.89999999999999	0.6131386861313869	0.875	supported_gvpa	pf00741_and_competitive_gvpa_support	137.6	93.7	natural_heldout	gvpa	0	nat_fca422d4ddd5dcd65605
nat_d4bbfd09a62903f1dd61	d4bbfd09a62903f1dd61a6f9ad8db51b9835b18fbf9766c780f6719f9f1e9643	94	pass	59.9	60.4	1.0	gvpa	138.9	gvpj	93.3	45.60000000000001	0.656934306569343	0.9574468085106383	supported_gvpa	pf00741_and_competitive_gvpa_support	138.9	93.3	natural_heldout	gvpa	0	nat_d4bbfd09a62903f1dd61
nat_6cb2a4a67fad0b3f22b1	6cb2a4a67fad0b3f22b180db738bb3f59efd73950cd7b341fdf1ef17aafa121f	74	pass	54.5	54.9	1.0			gvpa	124.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	124.5	84.1	natural_heldout	gvpa	0	nat_6cb2a4a67fad0b3f22b1
nat_340bf83afc765d1b00fd	340bf83afc765d1b00fdd15c36a88211b6ccc7b1557c106bec83457cd9bb095b	78	pass	48.2	48.5	0.9743589743589743			gvpa	125.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	125.3	85.8	natural_heldout	gvpa	0	nat_340bf83afc765d1b00fd
nat_833a1708482ad34125e2	833a1708482ad34125e281ec9a7bb5ff185d6b74e637c9a4e71748011be93051	98	pass	59.4	59.8	1.0	gvpa	138.2	gvpj	94.3	43.89999999999999	0.635036496350365	0.8877551020408163	supported_gvpa	pf00741_and_competitive_gvpa_support	138.2	94.3	natural_heldout	gvpa	0	nat_833a1708482ad34125e2
nat_0aeb545239a28bae61f9	0aeb545239a28bae61f99fbd60bce02d7f124f3277108fc0d913126d6222ba8b	86	pass	57.8	58.2	1.0	gvpj	92.5	gvpa	136.6	-44.099999999999994	0.6491228070175439	0.872093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	136.6	92.5	natural_heldout	gvpa	0	nat_0aeb545239a28bae61f9
nat_ce5dc523b5749c0ad99a	ce5dc523b5749c0ad99a93b9d53e7343c2df1a582dcc1045a1caf959b34254dd	87	pass	57.2	57.6	1.0	gvpj	92.0	gvpa	132.7	-40.69999999999999	0.6491228070175439	0.8620689655172413	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.7	92.0	natural_heldout	gvpa	0	nat_ce5dc523b5749c0ad99a
nat_9fda348180c612303cdb	9fda348180c612303cdb7da49eec263f1c4a969cd97d7811ee7730f5dc5f4d4e	95	pass	59.2	59.6	1.0	gvpa	138.6	gvpj	94.0	44.599999999999994	0.635036496350365	0.9157894736842105	supported_gvpa	pf00741_and_competitive_gvpa_support	138.6	94.0	natural_heldout	gvpa	0	nat_9fda348180c612303cdb
nat_0145b7d0415b25474bf7	0145b7d0415b25474bf7a3c8e0a8c493009e798905f413a70669e51a92c9c25b	95	pass	57.9	58.3	1.0	gvpa	138.6	gvpj	94.0	44.599999999999994	0.635036496350365	0.9157894736842105	supported_gvpa	pf00741_and_competitive_gvpa_support	138.6	94.0	natural_heldout	gvpa	0	nat_0145b7d0415b25474bf7
nat_64b87c36790fe3acd4ba	64b87c36790fe3acd4baa751c7e30662ba7fd5dddd03a8f17f2a097d90e9a793	94	pass	59.1	59.5	1.0	gvpa	139.5	gvpj	92.8	46.7	0.6496350364963503	0.9468085106382979	supported_gvpa	pf00741_and_competitive_gvpa_support	139.5	92.8	natural_heldout	gvpa	0	nat_64b87c36790fe3acd4ba
nat_0da4fc315e8c5fa1925f	0da4fc315e8c5fa1925fb0764a91af43de57873340a143b142e0b66ac5307abb	76	pass	54.5	54.8	1.0			gvpa	123.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	123.1	83.1	natural_heldout	gvpa	0	nat_0da4fc315e8c5fa1925f
nat_62b65b4bdaad5382b6fd	62b65b4bdaad5382b6fd1a8fe84b861f9f2785c845ef6d5232a5858759e89434	76	pass	54.5	54.8	1.0			gvpa	125.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	125.0	84.8	natural_heldout	gvpa	0	nat_62b65b4bdaad5382b6fd
nat_644a625ed987b37152d8	644a625ed987b37152d8accd5afc91e83fbb7aa608bf5b736cb83e597789259b	76	pass	51.6	52.0	1.0			gvpa	120.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	120.9	81.7	natural_heldout	gvpa	0	nat_644a625ed987b37152d8
nat_bf00fc1bb4a6bea076a5	bf00fc1bb4a6bea076a5150d4d94cbb2a3a41994343dd8761a39ebcf83a45c14	95	pass	59.9	60.2	1.0	gvpa	139.0	gvpj	95.5	43.5	0.635036496350365	0.9157894736842105	supported_gvpa	pf00741_and_competitive_gvpa_support	139.0	95.5	natural_heldout	gvpa	0	nat_bf00fc1bb4a6bea076a5
nat_1f1d6fdb82f348ed948e	1f1d6fdb82f348ed948e69813ca969e1811e69f665260cf74fa3f7a057c84e99	84	pass	54.8	55.2	1.0	gvpj	87.8	gvpa	123.8	-36.0	0.6228070175438597	0.8571428571428571	gvpa_gvpj_ambiguous	insufficient_competitive_margin	123.8	87.8	natural_heldout	gvpa	0	nat_1f1d6fdb82f348ed948e
nat_fe2e069c7d192a9aa4be	fe2e069c7d192a9aa4be872c95d8c541ca761882f3f5cd67653cf6f33ac13f55	92	pass	59.3	59.7	1.0	gvpa	135.6	gvpj	91.3	44.3	0.6131386861313869	0.9130434782608695	supported_gvpa	pf00741_and_competitive_gvpa_support	135.6	91.3	natural_heldout	gvpa	0	nat_fe2e069c7d192a9aa4be
nat_eb796c25a48cdf2ca2d4	eb796c25a48cdf2ca2d4dadeba00b8fcbecdd1aafff9a5f2eef1c0b32866c085	82	pass	56.1	56.5	1.0	gvpj	89.4	gvpa	128.9	-39.5	0.6228070175438597	0.8658536585365854	gvpa_gvpj_ambiguous	insufficient_competitive_margin	128.9	89.4	natural_heldout	gvpa	0	nat_eb796c25a48cdf2ca2d4
nat_b9de124a92fba0281b06	b9de124a92fba0281b06c043a18713db03fec66b97dafd593654c7d8ee4bdae4	93	pass	60.0	60.4	1.0	gvpa	136.5	gvpj	92.3	44.2	0.635036496350365	0.9354838709677419	supported_gvpa	pf00741_and_competitive_gvpa_support	136.5	92.3	natural_heldout	gvpa	0	nat_b9de124a92fba0281b06
nat_140f5823a50b88bf41c9	140f5823a50b88bf41c9cf8f0ecce11b98c5f03d7189a529d0efadf5d087eb18	93	pass	56.7	57.3	1.0	gvpa	137.8	gvpj	92.0	45.80000000000001	0.6131386861313869	0.9032258064516129	supported_gvpa	pf00741_and_competitive_gvpa_support	137.8	92.0	natural_heldout	gvpa	0	nat_140f5823a50b88bf41c9
nat_461115b7000bfd74f566	461115b7000bfd74f56636de688b3e75d1a99451a35df65d49a6e139de49cbf1	96	pass	58.3	58.7	1.0	gvpa	135.2	gvpj	93.4	41.79999999999998	0.6058394160583942	0.8645833333333334	supported_gvpa	pf00741_and_competitive_gvpa_support	135.2	93.4	natural_heldout	gvpa	0	nat_461115b7000bfd74f566
nat_fa2383cbfbff83286c61	fa2383cbfbff83286c6190e5f9ab210e692563b8c092e007a6f07b929ad5936a	96	pass	56.4	56.8	1.0	gvpa	139.6	gvpj	95.2	44.39999999999999	0.635036496350365	0.90625	supported_gvpa	pf00741_and_competitive_gvpa_support	139.6	95.2	natural_heldout	gvpa	0	nat_fa2383cbfbff83286c61
nat_0ae199fc6d044a2da135	0ae199fc6d044a2da1351509b524fc07b4da56bff0ab0a0763d56a10601c206a	95	pass	58.4	58.7	1.0	gvpa	138.8	gvpj	94.0	44.80000000000001	0.6423357664233577	0.9263157894736842	supported_gvpa	pf00741_and_competitive_gvpa_support	138.8	94.0	natural_heldout	gvpa	0	nat_0ae199fc6d044a2da135
nat_dca06c4ca76aafac96e9	dca06c4ca76aafac96e935b72d0eee29c4619e4488f965d6467f9755e642ab6b	97	pass	59.1	59.5	1.0	gvpa	137.3	gvpj	94.3	43.000000000000014	0.6131386861313869	0.865979381443299	supported_gvpa	pf00741_and_competitive_gvpa_support	137.3	94.3	natural_heldout	gvpa	0	nat_dca06c4ca76aafac96e9
nat_c7cb28cf54b6a88ff785	c7cb28cf54b6a88ff785e5323cd1bdbffa96279c0b39492eeb6a14c7568905bc	99	pass	58.2	58.6	1.0	gvpa	137.2	gvpj	92.8	44.39999999999999	0.6131386861313869	0.8484848484848485	supported_gvpa	pf00741_and_competitive_gvpa_support	137.2	92.8	natural_heldout	gvpa	0	nat_c7cb28cf54b6a88ff785
nat_d6e9dabc7155ae370ddb	d6e9dabc7155ae370ddb09e0bae20bdbc48caa253ce39756dca03bc4a0e50d8b	95	pass	59.9	60.3	1.0	gvpa	138.8	gvpj	94.1	44.70000000000002	0.656934306569343	0.9473684210526315	supported_gvpa	pf00741_and_competitive_gvpa_support	138.8	94.1	natural_heldout	gvpa	0	nat_d6e9dabc7155ae370ddb
nat_05a00477d12701f3890c	05a00477d12701f3890c1dd96656653d2f67adee9a1f126760ee634cb9b35334	95	pass	59.2	59.6	1.0	gvpa	137.5	gvpj	93.0	44.5	0.635036496350365	0.9157894736842105	supported_gvpa	pf00741_and_competitive_gvpa_support	137.5	93.0	natural_heldout	gvpa	0	nat_05a00477d12701f3890c
