sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review	domain_review_status	domain_warning_reasons	pf00741_hit_segments	non_target_hit_count	domain_architecture	tm_review_status	tm_segment_count	tm_segments_1based_inclusive	c_review_reasons	c_manual_review	domain_status	domain_score	domain_evalue	sequence_evalue	sequence_score	model_coverage	domain_pass	constraint_score	hmm_from	hmm_to	alignment_from	alignment_to	conserved_sites_total	conserved_sites_covered	conserved_sites_matched	conservation_coverage	conservation_score	closest_reference_id	closest_reference_pident	closest_reference_effective_identity	closest_reference_query_coverage	closest_reference_target_coverage	closest_reference_evalue	nearest_candidate_id	nearest_candidate_identity	nearest_candidate_distance	domain_evaluated	novelty_score	uniqueness_score	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	sequence_length	score_ready	score_exclusion_reason	ranking_eligible	exclusion_reason
vae_candidate_000023	227f5f85d2c1ea30fe2c2f81ec23bce8f21c213023c3c31841a36300d2234799	True	False	eos	134	133	True	False	False	False	True	0.0368966397658	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	133	nat_57c2b381c8bb4035d01c	"[""nat_57c2b381c8bb4035d01c""]"	1	133	158.5	157	109	52	0.477064220183	0.81954887218	0.81954887218	0.390977443609	0.609022556391	resolved		346	1	True	manual_review	multiple_pf00741_segments	2	0	PF00741:12-47;PF00741:45-83	no_extra_tm_evidence	0		base:manual_review;domain:multiple_pf00741_segments	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	22	1	0	1	22	133			False	family_not_supported_gvpa
vae_candidate_000024	1b63af6e39e9be1d0aa5db5825c7af6661efdf4146993b28e176f1e985962e8c	True	False	eos	143	142	True	False	False	False	True	0.0340416045181	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 132, ""end"": 138, ""length"": 7, ""residue"": ""R""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	pass	142	nat_55802cc1c7918b91c298	"[""nat_55802cc1c7918b91c298""]"	1	139	351.5	146	135	81	0.6	0.950704225352	0.971223021583	0.570422535211	0.429577464789	resolved		346	120	True	no_extra_domain_evidence		1	0	PF00741:8-46	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	23	1	0	1	23	142			False	family_not_supported_gvpa
vae_candidate_000025	826b8e1b9ae33fb6a5f6a3bc529102bf8ff631873ffce76f6ce8d0c277a910e4	True	False	eos	104	103	True	False	False	False	True	0.0335805425468	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	103	nat_84eddb9c9ecca10afd5a	"[""nat_84eddb9c9ecca10afd5a""]"	1	99	151.5	118	84	41	0.488095238095	0.815533980583	0.848484848485	0.398058252427	0.601941747573	resolved		346	1	True	no_extra_domain_evidence		1	0	PF00741:11-39	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	24	1	0	1	24	103			False	family_not_supported_gvpa
vae_candidate_000026	5fe8efcab91f21567b128757d6c5991e38b1a633279bb4d4253b2c5351192869	True	False	eos	126	125	True	False	False	False	True	0.033866386198	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	125	nat_8bfb3056e00dc3525ee8	"[""nat_8bfb3056e00dc3525ee8""]"	1	145	268	152	118	74	0.627118644068	0.944	0.813793103448	0.510344827586	0.489655172414	resolved		346	17	True	no_extra_domain_evidence		1	0	PF00741:12-40	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	25	1	0	1	25	125			False	family_not_supported_gvpa
vae_candidate_000027	3f0375f4b3dc4aee1d00c8b20d4905dcb41ea55006a8d50484456911662079cd	True	False	eos	75	74	True	False	False	False	True	0.0310354162397	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	74	nat_49cef355c6ba3187ae5c	"[""nat_49cef355c6ba3187ae5c""]"	1	76	250	80	70	54	0.771428571429	0.945945945946	0.921052631579	0.710526315789	0.289473684211	resolved		346	99	True	no_extra_domain_evidence		1	0	PF00741:13-50	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	26	1	0	1	26	74			False	family_not_supported_gvpa
vae_candidate_000028	24df65b3d09872e03a9c1ab0952689b0946af28146612cb127f5146fc56f1786	True	False	eos	128	127	True	False	False	False	True	0.0337813284273	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	127	nat_43e7561c7d05facf2895	"[""nat_43e7561c7d05facf2895""]"	1	140	181.5	155	112	58	0.517857142857	0.88188976378	0.8	0.414285714286	0.585714285714	resolved		346	10	True	no_extra_domain_evidence		1	0	PF00741:12-46	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	27	1	0	1	27	127			False	family_not_supported_gvpa
vae_candidate_000029	3242d585e56968b6b6d3779a84c6879dd2750e5c60057092d7c0c3c71bae79ae	True	False	eos	91	90	True	False	False	False	True	0.0187212744966	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	90	nat_c8490949e18e771ed8c8	"[""nat_c8490949e18e771ed8c8""]"	1	94	382.5	95	89	83	0.932584269663	0.988888888889	0.946808510638	0.882978723404	0.117021276596	resolved		346	196	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	59.7	1.9e-18	1.3e-18	60.2	1	True	0.9590163934	1	39	11	49	23	23	23	1	1	nat_75679c0d4db585656573	0.89773	0.8586982609	0.9777777778	0.9565217391	7.53e-54	vae_candidate_000857	0.84783	0.15217	True	0.117021276596		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	28	1	0	1	28	90	True		True	
vae_candidate_000030	7b6599f29821f4fc26f818b6b609f681c067638b47fa0164a89a5ae71f8f978c	True	False	eos	100	99	True	False	False	False	True	0.0341800967815	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	99		[]	0											unresolved	no_reliable_reference	346	0	True	no_extra_domain_evidence		1	0	PF00741:35-70	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	29	1	0	1	29	99			False	family_not_supported_gvpa
vae_candidate_000031	f27ccf550975b33eec059d426fa034dff85a85e0b929a62625b3bbddf9d79a26	True	False	eos	75	74	True	False	False	False	True	0.0523361627301	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	74	nat_4a610b8daff21e476288	"[""nat_4a610b8daff21e476288"", ""nat_d9b751580230ca0e5773""]"	2	85	55	91	68	29	0.426470588235	0.918918918919	0.8	0.341176470588	0.658823529412	resolved		346	67	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	30	1	0	1	30	74			False	family_not_supported_gvpa
vae_candidate_000032	e44eaae089f627a5f9e9d800adbf5abc109a4bf622b625468f765a919c99cdbb	True	False	eos	98	97	True	False	False	False	True	0.0182261922264	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	97	nat_0ae199fc6d044a2da135	"[""nat_0ae199fc6d044a2da135""]"	1	95	323.5	97	95	67	0.705263157895	0.979381443299	1	0.690721649485	0.309278350515	resolved		346	166	False	no_extra_domain_evidence		1	0	PF00741:14-52	no_extra_tm_evidence	0			False	detected	42.9	3.2e-13	2.2e-13	43.4	1	True	0.09016393443	1	39	14	52	23	23	22	1	0.9565217391	nat_0ae199fc6d044a2da135	0.75581	0.6700995876	0.8865979381	0.9052631579	3.97e-44	vae_candidate_000121	0.6597913402	0.3402086598	True	0.309278350515		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	31	1	0	1	31	97	True		True	
vae_candidate_000033	fd0a65a97f33b3d0e714436d62781b63acf04ba867775752865c7f294369b2ea	True	False	eos	124	123	True	False	False	False	True	0.0556819551619	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	123	nat_8d5392221648a605a7c2	"[""nat_8d5392221648a605a7c2""]"	1	134	25	148	109	28	0.256880733945	0.886178861789	0.813432835821	0.208955223881	0.791044776119	resolved		346	1	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	32	1	0	1	32	123			False	family_not_supported_gvpa
vae_candidate_000034	36662d33f08471ea31758b191a75d6473722ebfb5002258e1899528823e73149	True	False	eos	93	92	True	False	False	False	True	0.0140989052468	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	92	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a"", ""nat_9ca97034ea4d97950343"", ""nat_dc6aa26cbe06c32b68c2""]"	3	94	375.5	96	90	83	0.922222222222	0.978260869565	0.957446808511	0.882978723404	0.117021276596	resolved		346	184	True	no_extra_domain_evidence		1	0	PF00741:8-46	no_extra_tm_evidence	0		base:manual_review	True	detected	59.2	2.6e-18	1.9e-18	59.6	1	True	0.9098360656	1	39	8	46	23	23	23	1	1	nat_a36a3359d46f89a3e9c6	0.91011	0.8709654839	0.9673913043	0.9569892473	1.26e-41	vae_candidate_000070	0.8913055435	0.1086944565	True	0.117021276596		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	33	1	0	1	33	92	True		True	
vae_candidate_000035	2c09b2f6ce4b2ca918c815965f1d36c90b04ec1a900a04e4644541b3f1ad9a6e	True	False	eos	96	95	True	False	False	False	True	0.0403491815262	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	95	nat_67dd37821af98e87666e	"[""nat_67dd37821af98e87666e""]"	1	96	226.5	105	86	57	0.662790697674	0.905263157895	0.895833333333	0.59375	0.40625	resolved		346	156	True	no_extra_domain_evidence		1	0	PF00741:12-47	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	34	1	0	1	34	95			False	family_not_supported_gvpa
vae_candidate_000036	20ef141b558e1fc9742ce427b9de2fb2b223aca7b7a9aefff8c89a24cbcaf39b	True	False	eos	101	100	True	False	False	False	True	0.0866876648458	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 69, ""end"": 77, ""length"": 9, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail	100	nat_461115b7000bfd74f566	"[""nat_461115b7000bfd74f566"", ""nat_a36a3359d46f89a3e9c6""]"	2	96	29	113	83	30	0.361445783133	0.83	0.864583333333	0.3	0.7	resolved		346	111	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	35	1	0	1	35	100			False	family_not_supported_gvpa
vae_candidate_000037	dcbb9e016c560cf7b18a0436e1dbaab229f8ad1eab8cb995f20d592dca291d9d	True	False	eos	64	63	True	False	False	False	True	0.0359804022393	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	63	nat_25fcb1b7b6c3c6f6f29d	"[""nat_25fcb1b7b6c3c6f6f29d""]"	1	68	147.5	69	62	40	0.645161290323	0.984126984127	0.911764705882	0.588235294118	0.411764705882	resolved		346	45	True	no_extra_domain_evidence		1	0	PF00741:11-47	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	36	1	0	1	36	63			False	family_not_supported_gvpa
vae_candidate_000038	2b615b03f06addbc70d65f130a47f9dc22844b880051f56a6b295e6c18d5af7f	True	False	eos	130	129	True	False	False	False	True	0.0549331346806	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	129	nat_c7e8400b87d18c0ef7e0	"[""nat_c7e8400b87d18c0ef7e0""]"	1	152	127	158	123	47	0.382113821138	0.953488372093	0.809210526316	0.309210526316	0.690789473684	resolved		346	13	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	37	1	0	1	37	129			False	family_not_supported_gvpa
vae_candidate_000039	f36881fe1a088c6a58f5b3b9d119ef19814a518a5e7910936c0a00b45295f68c	True	False	eos	105	104	True	False	False	False	True	0.0391137516773	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	104	nat_4a87fc740463a61b2d05	"[""nat_4a87fc740463a61b2d05"", ""nat_b28a6bed955c267791e6""]"	2	109	63.5	124	89	29	0.325842696629	0.855769230769	0.816513761468	0.266055045872	0.733944954128	resolved		346	6	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	38	1	0	1	38	104			False	family_not_supported_gvpa
vae_candidate_000040	9ed5c77bffa3ef0b1c8f8dafeb722c4c4d4bc7a46064767cfc83f1f63c7e8790	True	False	eos	169	168	True	False	False	False	True	0.0255096456671	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	168		[]	0											unresolved	no_reliable_reference	346	0	True	no_extra_domain_evidence		1	0	PF00741:84-120	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	39	1	0	1	39	168			False	family_not_supported_gvpa
vae_candidate_000041	186da6e177a19eacd3d559e95fd5b73ab30b9ad9d5afb4c2c73deb3d1324dc8b	True	False	eos	94	93	True	False	False	False	True	0.0368716340666	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	93	nat_2257aec2c4abeff42ec4	"[""nat_2257aec2c4abeff42ec4""]"	1	97	233.5	106	84	63	0.75	0.903225806452	0.865979381443	0.649484536082	0.350515463918	resolved		346	181	True	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	40	1	0	1	40	93			False	family_not_supported_gvpa
vae_candidate_000042	3a2140bacd87687187b99035a2cd220e852a764160589cb1400a1938704425b7	True	False	eos	116	115	True	False	False	False	True	0.0341011365094	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	115		[]	0											unresolved	no_reliable_reference	346	0	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	41	1	0	1	41	115			False	family_not_supported_gvpa
vae_candidate_000043	80dff3968fd241dfb440aacf20c77335f317f25edd65fc5cfff61a9aa3c4cfd1	True	False	eos	129	128	True	False	False	False	True	0.0272065131708	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	128		[]	0											unresolved	no_reliable_reference	346	0	True	no_extra_domain_evidence		1	0	PF00741:67-105	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	42	1	0	1	42	128			False	family_not_supported_gvpa
vae_candidate_000044	59841b357d6487c5a6c17e727a6931576a1d817b1cca0e2b5bd43ff1e3edecbf	True	False	eos	72	71	True	False	False	False	True	0.0191172833212	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	71	nat_08ca607a70bf3998101a	"[""nat_08ca607a70bf3998101a""]"	1	70	176	74	67	49	0.731343283582	0.943661971831	0.957142857143	0.69014084507	0.30985915493	resolved		346	84	True	no_extra_domain_evidence		1	0	PF00741:12-47	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	43	1	0	1	43	71			False	family_not_supported_gvpa
