sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review	domain_review_status	domain_warning_reasons	pf00741_hit_segments	non_target_hit_count	domain_architecture	tm_review_status	tm_segment_count	tm_segments_1based_inclusive	c_review_reasons	c_manual_review	domain_status	domain_score	domain_evalue	sequence_evalue	sequence_score	model_coverage	domain_pass	constraint_score	hmm_from	hmm_to	alignment_from	alignment_to	conserved_sites_total	conserved_sites_covered	conserved_sites_matched	conservation_coverage	conservation_score	closest_reference_id	closest_reference_pident	closest_reference_effective_identity	closest_reference_query_coverage	closest_reference_target_coverage	closest_reference_evalue	nearest_candidate_id	nearest_candidate_identity	nearest_candidate_distance	domain_evaluated	novelty_score	uniqueness_score	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	sequence_length	uniqueness_resolved_fraction	uniqueness_lower_bound	uniqueness_upper_bound	uniqueness_reference_pool_size	score_ready	score_exclusion_reason
vae_candidate_000752	42936568904618a2afe4a492218db9309b49e9a7f33fccbc790818cfdeee5008	True	False	eos	94	93	True	False	False	False	True	0.0207528115624	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	93	nat_ccd25408209dd226eaf9	"[""nat_ccd25408209dd226eaf9""]"	1	94	344.5	95	92	75	0.815217391304	0.989247311828	0.978723404255	0.797872340426	0.202127659574	resolved		346	186	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	59.1	2.8e-18	2.3e-18	59.4	1	True	0.893442623	1	39	12	50	23	23	23	1	1	nat_c8490949e18e771ed8c8	0.81111	0.7765946809	0.9677419355	0.9574468085	8.6e-45	vae_candidate_000574	0.765958617	0.234041383	True	0.202127659574	0.33514508446	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	751	1	0	1	751	93	0.851851851852	0.285493960837	0.433642108985	136	True	
vae_candidate_000772	613efa5fbe19638ebf41534ce5fb3595a8c485cd5544dee03a766612aafc303c	True	False	eos	99	98	True	False	False	False	True	0.0164919596091	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	98	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a"", ""nat_4482775e0979509e45d2"", ""nat_4b58b860e36e01bdb682""]"	3	94	380	101	91	88	0.967032967033	0.928571428571	0.968085106383	0.897959183673	0.102040816327	resolved		346	159	True	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0		base:manual_review	True	detected	58.1	5.6e-18	4.3e-18	58.5	1	True	0.8114754098	1	39	13	51	23	23	23	1	1	nat_4b58b860e36e01bdb682	0.91489	0.877547551	0.9591836735	0.9894736842	7.8e-46	vae_candidate_000157	0.8484820202	0.1515179798	True	0.102040816327	0.29459489063	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	771	1	0	1	771	98	0.822222222222	0.242222465629	0.420000243407	136	True	
vae_candidate_000780	208eaad59261e36f4a364f17d161710de4fc052ef77f34bdf4a2d9aebb851ed8	True	False	eos	90	89	True	False	False	False	True	0.0137125167398	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	89	nat_a36a3359d46f89a3e9c6	"[""nat_a36a3359d46f89a3e9c6""]"	1	93	373	94	88	86	0.977272727273	0.988764044944	0.94623655914	0.924731182796	0.0752688172043	resolved		346	191	False	no_extra_domain_evidence		1	0	PF00741:9-47	no_extra_tm_evidence	0			False	detected	60.1	1.3e-18	1e-18	60.5	1	True	0.9836065574	1	39	9	47	23	23	23	1	1	nat_3e6bf91c590be6684eed	0.88298	0.88298	1	1	4.37e-44	vae_candidate_000857	0.9021707609	0.09782923913	True	0.0752688172043	0.267822037976	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	779	1	0	1	779	89	0.8	0.214257630381	0.414257630381	136	True	
vae_candidate_000812	29ead3ce3bbf1d7c4b17621856ba1f740d9de1d6a3e2a30f92d398040fa91075	True	False	eos	108	107	True	False	False	False	True	0.0238701541237	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	107	nat_86af2bea85657bdc848a	"[""nat_86af2bea85657bdc848a"", ""nat_d92cb9dcfcf48b731b50""]"	2	93	313.5	113	87	74	0.850574712644	0.81308411215	0.935483870968	0.691588785047	0.308411214953	resolved		346	144	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	53.7	1.4e-16	1.1e-16	54	1	True	0.5245901639	1	39	12	50	23	23	23	1	1	nat_b5ccff48f879b7cc34ad	0.66981	0.6635500935	0.9906542056	1	1.39e-42	vae_candidate_000332	0.6635525234	0.3364474766	True	0.308411214953	0.418909899002	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	811	1	0	1	811	107	0.740740740741	0.31030362889	0.569562888149	136	True	
vae_candidate_000818	debca2dcd2b74396a3a0f99a719ae2a6dcc6278892e8bcabc20f413c56131852	True	False	eos	95	94	True	False	False	False	True	0.0204132503008	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	94	nat_144165ea4d3ea8a64b2e	"[""nat_144165ea4d3ea8a64b2e""]"	1	95	227	112	77	55	0.714285714286	0.81914893617	0.810526315789	0.578947368421	0.421052631579	resolved		346	94	False	no_extra_domain_evidence		1	0	PF00741:29-67	no_extra_tm_evidence	0			False	detected	46.2	3e-14	2.1e-14	46.7	0.9743589744	True	0.2786885246	2	39	30	67	23	23	23	1	1	nat_fb877ea45a36f28c6227	0.72464	0.5319165957	0.7340425532	0.7931034483	3.48e-32	vae_candidate_000965	0.5851058511	0.4148941489	True	0.421052631579	0.471714206591	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	817	1	0	1	817	94	0.525925925926	0.248086730874	0.722160804948	136	True	
vae_candidate_000836	0dd02133076e63021bf34dbcae8f31904576072013a7ad61b05085e8299a3ba6	True	False	eos	91	90	True	False	False	False	True	0.0148247843305	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	90	nat_73e0b5aa88a198c56cae	"[""nat_73e0b5aa88a198c56cae""]"	1	87	307	91	86	69	0.802325581395	0.955555555556	0.988505747126	0.766666666667	0.233333333333	resolved		346	195	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	57.2	1.1e-17	8.9e-18	57.5	1	True	0.7540983607	1	39	11	49	23	23	23	1	1	nat_fe2e069c7d192a9aa4be	0.81928	0.7391330435	0.9222222222	0.902173913	4.34e-36	vae_candidate_000501	0.7444454444	0.2555545556	True	0.233333333333	0.369018679857	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	835	1	0	1	835	90	0.844444444444	0.311615774101	0.467171329657	136	True	
vae_candidate_000839	a97e7312e7a30b9c3c71f5a9441ae5ff5f45db4266bd17ddc37b74256ff9649b	True	False	eos	100	99	True	False	False	False	True	0.0136930073044	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	99	nat_a8908cb0d732ddf5c6d4	"[""nat_a8908cb0d732ddf5c6d4""]"	1	96	393.5	100	95	86	0.905263157895	0.959595959596	0.989583333333	0.868686868687	0.131313131313	resolved		346	157	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	59.1	2.7e-18	2e-18	59.5	1	True	0.893442623	1	39	12	50	23	23	23	1	1	nat_69442765a7e1224b0435	0.88542	0.8585890909	0.9696969697	1	4.28e-47	vae_candidate_000157	0.81818	0.18182	True	0.131313131313	0.327387981784	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	838	1	0	1	838	99	0.874074074074	0.286161347041	0.412087272967	136	True	
vae_candidate_000841	90fa3d4dfd30e0eaa00831a122993a23ce8b72e8114037f263d9d33001a8e504	True	False	eos	96	95	True	False	False	False	True	0.0144328203305	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_8189ed3c9ac18707f549	"[""nat_8189ed3c9ac18707f549"", ""nat_9ba949b2aab9e2be6898"", ""nat_9ca97034ea4d97950343"", ""nat_a49cfe7d33cec22c3905"", ""nat_a9c10692b45d32f772b4"", ""nat_c468502803b4ab5981f1""]"	6	94	397	96	93	88	0.94623655914	0.978947368421	0.989361702128	0.926315789474	0.0736842105263	resolved		346	174	True	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0		base:manual_review	True	detected	59.9	1.6e-18	1.1e-18	60.3	1	True	0.9754098361	1	39	13	51	23	23	23	1	1	nat_9ba949b2aab9e2be6898	0.92632	0.92632	1	1	4.61e-58	vae_candidate_000135	0.90526	0.09474	True	0.0736842105263	0.268520320945	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	840	1	0	1	840	95	0.851851851852	0.228739532657	0.376887680805	136	True	
vae_candidate_000843	b86338297660445cc03d594186178109b41164c822a70363b8f65238a42279f4	True	False	eos	95	94	True	False	False	False	True	0.0171988281907	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	94	nat_6681febe116459c77b18	"[""nat_6681febe116459c77b18"", ""nat_86af2bea85657bdc848a"", ""nat_c8490949e18e771ed8c8"", ""nat_ccd25408209dd226eaf9"", ""nat_dc6aa26cbe06c32b68c2""]"	5	94	341	95	93	75	0.806451612903	0.989361702128	0.989361702128	0.797872340426	0.202127659574	resolved		346	182	True	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0		base:manual_review	True	detected	56.4	2e-17	1.5e-17	56.7	1	True	0.7131147541	1	39	11	49	23	23	21	1	0.9130434783	nat_5d40201e59780a4578e1	0.78022	0.7473686316	0.9680851064	0.9578947368	3.59e-46	vae_candidate_000841	0.7578947368	0.2421052632	True	0.202127659574	0.336044369652	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	842	1	0	1	842	94	0.844444444444	0.28377080104	0.439326356595	136	True	
vae_candidate_000857	08081eb97dd46a6e97d0cd97db2252cd5bbb4cfd370be60bd9b620bbebfbb3aa	True	False	eos	93	92	True	False	False	False	True	0.0150644408916	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	92	nat_c8490949e18e771ed8c8	"[""nat_c8490949e18e771ed8c8""]"	1	94	403	94	92	88	0.95652173913	1	0.978723404255	0.936170212766	0.063829787234	resolved		346	189	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	60	1.4e-18	1.1e-18	60.4	1	True	0.9836065574	1	39	11	49	23	23	23	1	1	nat_c8490949e18e771ed8c8	0.93617	0.93617	1	1	3.97e-51	vae_candidate_000780	0.9021707609	0.09782923913	True	0.063829787234	0.264566262818	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	856	1	0	1	856	92	0.844444444444	0.223411510824	0.37896706638	136	True	
vae_candidate_000876	7473a1f66e79ee674ff19cb246275ee2689436bcad8cd11261e17459d30e62d5	True	False	eos	83	82	True	False	False	False	True	0.0164554167211	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	82	nat_168a7720be25950ce7a5	"[""nat_168a7720be25950ce7a5""]"	1	94	290.5	94	82	66	0.80487804878	1	0.872340425532	0.702127659574	0.297872340426	resolved		346	219	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	58.8	3.3e-18	2.6e-18	59.2	1	True	0.868852459	1	39	11	49	23	23	23	1	1	nat_0101bc590c89813c161a	0.69149	0.69149	1	1	1.64e-37	vae_candidate_000780	0.6966305618	0.3033694382	True	0.297872340426	0.367057183486	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	875	1	0	1	875	82	0.718518518519	0.26373738369	0.545218865171	136	True	
vae_candidate_000883	d43f5e906fb591eb8eb61adec77d07404e98b8b28e0e08b4e8db642bfb62d286	True	False	eos	93	92	True	False	False	False	True	0.0220183774897	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	92	nat_943ce15fb7773fa3a769	"[""nat_943ce15fb7773fa3a769"", ""nat_c8490949e18e771ed8c8""]"	2	94	320.5	98	88	75	0.852272727273	0.95652173913	0.936170212766	0.797872340426	0.202127659574	resolved		346	165	True	no_extra_domain_evidence		1	0	PF00741:5-44	no_extra_tm_evidence	0		base:manual_review	True	detected	43.5	2.1e-13	1.5e-13	44	0.9743589744	True	0.2049180328	2	39	6	44	23	22	21	0.9565217391	0.9130434783	nat_943ce15fb7773fa3a769	0.83721	0.7659580851	0.9347826087	0.914893617	5.5e-36	vae_candidate_000493	0.78261	0.21739	True	0.202127659574	0.355502642157	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	882	1	0	1	882	92	0.785185185185	0.279135407916	0.493950222731	136	True	
vae_candidate_000900	00c3e52305cebeb585232daa3807a2c50d3442e1f88be148c74ec535d271b178	True	False	eos	90	89	True	False	False	False	True	0.020788600967	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	89	nat_a36a3359d46f89a3e9c6	"[""nat_a36a3359d46f89a3e9c6""]"	1	93	387	93	89	83	0.932584269663	1	0.956989247312	0.89247311828	0.10752688172	resolved		346	192	False	no_extra_domain_evidence		1	0	PF00741:8-46	no_extra_tm_evidence	0			False	detected	57.7	7.5e-18	5.6e-18	58.1	1	True	0.7786885246	1	39	8	46	23	23	23	1	1	nat_a36a3359d46f89a3e9c6	0.91209	0.8924751613	1	0.9784946237	1.53e-43	vae_candidate_000780	0.8988775281	0.1011224719	True	0.10752688172	0.277514936028	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	899	1	0	1	899	89	0.8	0.222011948823	0.422011948823	136	True	
vae_candidate_000903	aca2abfc6de64d5a9afa9e8ed3e4b890b59444c00f66dec5bd0766213cb619ff	True	False	eos	96	95	True	False	False	False	True	0.0118377452871	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_c468502803b4ab5981f1"", ""nat_d07d112598796fe30d76""]"	3	95	419	95	95	88	0.926315789474	1	1	0.926315789474	0.0736842105263	resolved		346	184	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	59.9	1.6e-18	1.2e-18	60.3	1	True	0.9754098361	1	39	12	50	23	23	23	1	1	nat_a9c10692b45d32f772b4	0.92632	0.92632	1	1	4.58e-51	vae_candidate_000841	0.8947407368	0.1052592632	True	0.0736842105263	0.278663153888	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	902	1	0	1	902	95	0.851851851852	0.237379723682	0.38552787183	136	True	
vae_candidate_000905	3dd00c9183d716848d85329d9c73e90106f5b0093eabf627888ed7c79658f923	True	False	eos	93	92	True	False	False	False	True	0.0169467013578	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	92	nat_86af2bea85657bdc848a	"[""nat_86af2bea85657bdc848a""]"	1	93	396	93	92	83	0.902173913043	1	0.989247311828	0.89247311828	0.10752688172	resolved		346	188	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	58.5	4.3e-18	3.3e-18	58.9	1	True	0.8524590164	1	39	12	50	23	23	23	1	1	nat_86af2bea85657bdc848a	0.90217	0.8924692473	1	0.9892473118	7.56e-48	vae_candidate_000266	0.8586938043	0.1413061957	True	0.10752688172	0.283075841844	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	904	1	0	1	904	92	0.844444444444	0.239041822001	0.394597377557	136	True	
vae_candidate_000908	aba7dd779117b9479e3c747cee7d27f257be375eb04f9a4546acb4b26d2cb0a0	True	False	eos	97	96	True	False	False	False	True	0.0163162320072	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	96	nat_1f956fdbc151f2ec0ffb	"[""nat_1f956fdbc151f2ec0ffb"", ""nat_49d3875a5ef4bbb644f9"", ""nat_9ba949b2aab9e2be6898"", ""nat_c468502803b4ab5981f1"", ""nat_d1b057f953bd558c0457""]"	5	95	395.5	97	94	85	0.904255319149	0.979166666667	0.989473684211	0.885416666667	0.114583333333	resolved		346	166	True	no_extra_domain_evidence		1	0	PF00741:14-52	no_extra_tm_evidence	0		base:manual_review	True	detected	55	5.4e-17	3.9e-17	55.4	1	True	0.5983606557	1	39	14	52	23	23	23	1	1	nat_1f956fdbc151f2ec0ffb	0.90323	0.8750040625	0.96875	0.9789473684	2.71e-46	vae_candidate_000135	0.8437521875	0.1562478125	True	0.114583333333	0.298946636174	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	907	1	0	1	907	96	0.837037037037	0.250229406575	0.413192369538	136	True	
vae_candidate_000912	59c908cbd00abbfdfa893315b82d461fdd5157d50a4aa36391fb40fbcd6a0d84	True	False	eos	92	91	True	False	False	False	True	0.0146385667369	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	91	nat_30c8db5b2a48ec02340b	"[""nat_30c8db5b2a48ec02340b"", ""nat_d4bbfd09a62903f1dd61""]"	2	94	347.5	94	91	75	0.824175824176	1	0.968085106383	0.797872340426	0.202127659574	resolved		346	190	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	59.1	2.7e-18	1.6e-18	59.9	1	True	0.893442623	1	39	12	50	23	23	22	1	0.9565217391	nat_30c8db5b2a48ec02340b	0.89157	0.7872373404	0.9120879121	0.8829787234	3.21e-49	vae_candidate_000338	0.784947957	0.215052043	True	0.202127659574	0.326860634998	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	911	1	0	1	911	91	0.82962962963	0.271173267554	0.441543637924	136	True	
vae_candidate_000913	6d04e656c4b3aa499cbcfe920276fb025812ffd23f3f983e7ce57507b2da1d3f	True	False	eos	98	97	True	False	False	False	True	0.0194749387248	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	97	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_bf5abb4d953e0d6aaa1f""]"	2	95	400.5	98	94	87	0.925531914894	0.969072164948	0.989473684211	0.896907216495	0.103092783505	resolved		346	159	True	no_extra_domain_evidence		1	0	PF00741:12-49	no_extra_tm_evidence	0		base:manual_review	True	detected	45.4	5.4e-14	3.9e-14	45.8	1	True	0.2786885246	1	39	12	49	23	23	23	1	1	nat_a9c10692b45d32f772b4	0.90625	0.8969072165	0.9896907216	1	2.78e-49	vae_candidate_000135	0.8969053608	0.1030946392	True	0.103092783505	0.298040001535	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	912	1	0	1	912	97	0.837037037037	0.249470519804	0.412433482767	136	True	
vae_candidate_000914	0bf1aa4c7c9f548c28f0a1f17a83491c20146ab9ce74626081693fb4a4c40c56	True	False	eos	99	98	True	False	False	False	True	0.0136730359062	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	98	nat_8f3e753527c876cd94f0	"[""nat_8f3e753527c876cd94f0""]"	1	95	376	99	94	85	0.904255319149	0.959183673469	0.989473684211	0.867346938776	0.132653061224	resolved		346	159	False	no_extra_domain_evidence		1	0	PF00741:12-51	no_extra_tm_evidence	0			False	detected	49.2	3.4e-15	2.5e-15	49.7	1	True	0.3606557377	1	39	12	51	23	23	23	1	1	nat_d92cb9dcfcf48b731b50	0.89362	0.8571457143	0.9591836735	0.9894736842	6.91e-46	vae_candidate_000399	0.8265290816	0.1734709184	True	0.132653061224	0.303191378299	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	913	1	0	1	913	98	0.851851851852	0.25827413707	0.406422285218	136	True	
