sequence_id	split	cluster_id	length	sequence_sha256	source_path	source_id	source_header	annotation_support	family_verification_status
ref_000092	test	cluster_000360	73	27cfc6c7874687adce98fe5beec40dda323c639ba2824175d39fc4aad0117ad3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_426380802|gvpA|protein	WP_426380802|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000093	train	cluster_000258	85	83d86218590801baa4be9cbf64a37be9f413307984b80079d4c17313ca959345	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_224590714|gvpA|protein	WP_224590714|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000094	validation	cluster_000195	93	fc382b09fdd1c909c75ca87f66ed2c98f5b6601cc069a0d6df8ae25285c11467	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_423999109|gvpA|protein	WP_423999109|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000095	train	cluster_000201	92	cee0ef3ec2a72c0423980c1c808f76590d56140814367b61d4a668a7bebd3e90	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_310323875|gvpA|protein	WP_310323875|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000096	train	cluster_000247	87	fd49c343614a605c0f408c1059dfd9e3f863077071d8fcc71280dc5802c3028c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_309192103|gvpA|protein	WP_309192103|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000097	train	cluster_000317	81	90c029da4514f00630c70095fc4ebe43ac03b1f8aab9ac3a1687d196c4f38373	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_423801245|gvpA|protein	WP_423801245|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000098	train	cluster_000406	69	9ba976654c95d4d9fd8ffe4ff8d4a6186d6631fd013c161e4ccb5c524a6494cc	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_274373506|gvpA|protein	WP_274373506|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000099	train	cluster_000200	88	6507b3f9f58ef91ab9d82a0e5b2908ec0d333c616e2b17fc0f4b837dade8ca1f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_226555226|gvpA|protein	WP_226555226|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000100	train	cluster_000179	95	4482775e0979509e45d23f6ca737a7fdb6814c225930bbcb113f82d33d585228	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_007143586|gvpA|protein	WP_007143586|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000101	train	cluster_000160	100	db2cdf073eed6ed31349901112a0643487f8399252e4b284641aa51cb05e0f98	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_422165804|gvpA|protein	WP_422165804|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000102	train	cluster_000303	84	35226954812d95b1eb87f6c9f6c2ac5cabf4e8cb1e9932ee85489572ea157c29	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_421708292|gvpA|protein	WP_421708292|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000103	train	cluster_000212	91	0283d587032de178b6667e22ede30dd9a57c5ae7754c025d23503a3db3153be9	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_421653262|gvpA|protein	WP_421653262|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000104	train	cluster_000144	72	628577dc37636bc0384ee327a4aeb3192a7c90e3c438c8b2383085b819d27655	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_421032811|gvpA|protein	WP_421032811|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000105	train	cluster_000200	88	34e541178b7b0b894972aaad49425526fd16e04d52071bf0480f2bf5f7434458	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_415382277|gvpA|protein	WP_415382277|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000106	train	cluster_000267	86	5c686c3d3778ea9403cd9d61d7221e3e4812a50ef33cf1e8cd450094ca203ae0	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_413917177|gvpA|protein	WP_413917177|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000107	test	cluster_000390	70	d7b124bfad426ab2d29dac93db4cf9c6631690473c55133a110d3b15c719533b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_412092736|gvpA|protein	WP_412092736|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000108	train	cluster_000231	87	f454f2a56d9c1f348b1dac3f706e94ceea099db81084cd1c70f2fc3cd1dfd5a3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_349407376|gvpA|protein	WP_349407376|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000109	train	cluster_000304	84	19cd7b61a586d4e4fed893c2bbd031719e582f6c6b75c515eb7fffa1099eb2c8	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_336497511|gvpA|protein	WP_336497511|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000110	train	cluster_000318	70	a62ba34ed245e06a29758d7dd356e60f73eeb1c63f5eec9b8103fa7af5740d6a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_323244924|gvpA|protein	WP_323244924|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000111	validation	cluster_000242	86	b57946b3f69a165a32688ee14d0fee5bcea63bf4d3ebf9eda46125a5b0948414	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_049665784|gvpA|protein	WP_049665784|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000112	validation	cluster_000363	72	0b5cd7683d09753175798c62619ea564033e5f158ba14359919e46d521384fcf	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_164693470|gvpA|protein	WP_164693470|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000113	train	cluster_000318	72	9683dd0b519eaf04d7438c1faa3b5ba7bfa2c6cfe741bd86fa7ae8c0e5378d7f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_039726782|gvpA|protein	WP_039726782|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000114	validation	cluster_000342	72	7c8675813e46237632821dfe2c299d8a6a1afa403a3029f6dc9436af707fc73f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_322681236|gvpA|protein	WP_322681236|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000115	train	cluster_000180	94	edc787924d6392f7c1f5e5e00d1e49e457b29997f69ad3227883a383e8273b5b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_416285140|gvpA|protein	WP_416285140|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000116	train	cluster_000359	72	b7662fa2f5d44aa0d6b41c24f4f96c605eb5db30149fbf2c0bac9fe17a17acbe	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_416108851|gvpA|protein	WP_416108851|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000117	validation	cluster_000312	72	f65654f9aa3b69f34daadee67a7561e43738c0e2ee7c492fbb794705940ddbfb	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_416108847|gvpA|protein	WP_416108847|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000118	train	cluster_000226	66	51223251df1314e3c9bade6b7106f3aca04a55dafced3cc5b130a47bc7b29c63	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_406912117|gvpA|protein	WP_406912117|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000119	train	cluster_000328	76	1ca802048c4a6cd9dca398191c084cfbc6061238919610b015007080f09a9f15	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_338255845|gvpA|protein	WP_338255845|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000120	test	cluster_000381	71	e9d0d8807aee29d8e61cc5812e5272da20f42b2eb9c88bded666404669277156	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_310619223|gvpA|protein	WP_310619223|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000121	train	cluster_000344	75	62e969f90251277368266d759d9d4fd4cc78f03b7eadcfade3fc001db4bf0600	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_414404485|gvpA|protein	WP_414404485|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000122	train	cluster_000344	75	a8c546bb807cbf441766bdc1e9d6100e34ba9f8687dc271e3c6bbc888861c9af	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_414362100|gvpA|protein	WP_414362100|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000123	train	cluster_000344	75	9caabe5dd41114f54d7157811c223a55ba4f8324b5c33e3ed04bea8f682c91b8	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_414395174|gvpA|protein	WP_414395174|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000124	train	cluster_000407	69	39cf0fd21702af1ff2b1a85e7f95803ffe5d465cb6cae8e617df8798b8c9f644	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_024336577|gvpA|protein	WP_024336577|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000125	train	cluster_000318	71	ce84140595a3625becb853b3896946af55d40cf7bd6ebf4c0c866321df18c48e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_193980327|gvpA|protein	WP_193980327|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000126	train	cluster_000229	89	4a871af101af640b6e2c4613cc92d8574a387d76bed376472736fe356f550e29	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_413242310|gvpA|protein	WP_413242310|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000127	train	cluster_000329	75	ced70fa1ad4dcaf12a7b8c719004cf68917ca8132aa674f7f8c86094a7879b0c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_413173348|gvpA|protein	WP_413173348|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000128	train	cluster_000329	74	de6e45b17a1efe79f37778d836358d826a304d076e7019714203a05f82787777	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_413173347|gvpA|protein	WP_413173347|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000129	train	cluster_000329	73	b669abd036c50b376c62ed96bedb1c48c2355a2d6963351d6db1465d4bed8684	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_413173346|gvpA|protein	WP_413173346|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000130	train	cluster_000329	75	bf9d9ac4b0e25cbc2e1482bd8291d51b80489fd66aea62fc23789d12b24004e0	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_413173345|gvpA|protein	WP_413173345|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000131	train	cluster_000329	76	3f2cb7eca6dff49eb9eba55009404da2596edaa8a84214ff0a062983369e81b2	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_413173344|gvpA|protein	WP_413173344|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000132	train	cluster_000367	72	44a44809c7c1d751ebce0ff9a86895a50f13e140bfe6d9ae84ed0e8114d8495c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_190464766|gvpA|protein	WP_190464766|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000133	train	cluster_000318	72	1a1b9a1e258a11254cb4f5cd618e15676d2d449475d5b0ed37269cbc3185bc1d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_190463961|gvpA|protein	WP_190463961|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000134	train	cluster_000357	73	387a1a5b990d83c80a609a93287a136e5e242150b20ddd4a1e49c657c24a6c38	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_410337796|gvpA|protein	WP_410337796|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000135	train	cluster_000345	73	6cd6a14977934f64979a41a3771d6fe7e8dad157178bbbd3409fe43630cb5a41	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_379650762|gvpA|protein	WP_379650762|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000136	train	cluster_000345	75	86ebca091b9272e657505efec988aa8e3dc5f76d49029f1af44bbb42ef160807	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_379640496|gvpA|protein	WP_379640496|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000137	train	cluster_000391	70	c88f9ffff90291b1560233f546b76e54fc9da0f6bafb9239779bc03168c818ea	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_342070892|gvpA|protein	WP_342070892|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000138	train	cluster_000202	92	72cdd34cb274da9e5e194597336bd584c0601117e8bd69b326cde75988c2ef5d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_327608074|gvpA|protein	WP_327608074|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000139	test	cluster_000361	73	10268ee8450e0bb5a4533dd0737c1855e098f5e675543a0dbaa927c55ecb3d54	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_324716694|gvpA|protein	WP_324716694|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000140	train	cluster_000211	72	ae37005a67bc5cb2b176bbb2a26f1bbfc007226ff1abafb159c27039c720fa0e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_324704072|gvpA|protein	WP_324704072|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000141	train	cluster_000271	86	e8c5de40001b59b84f3000546d57bdbffeb1f2fbded41da8015760622ba66cb1	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_317121874|gvpA|protein	WP_317121874|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000142	train	cluster_000392	70	3426f2b4953d2172f209b39e07c92d33714de1f85bc963ee04a0c73f32a57c8b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_295848159|gvpA|protein	WP_295848159|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000143	train	cluster_000318	71	fa062766acc141ed13ab5647f670b952cf8945bbcfc8349eca2a90bcac8cd4ef	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_280793164|gvpA|protein	WP_280793164|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000144	train	cluster_000318	72	6f227f789b114508ea9998be7bfc238fb7cd36b4f026ef2c1d299b426ba4d67d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_283757384|gvpA|protein	WP_283757384|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000145	train	cluster_000318	71	56d5d14e5f958bb848effc7cddc6dd078434561bb8d86a1a4654791676632e8b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_280652748|gvpA|protein	WP_280652748|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000146	train	cluster_000211	63	819e640008ab1349cc70b304807fe3f89bc28dfae3f714424db06baf20ba737b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_409772926|gvpA|protein	WP_409772926|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000147	test	cluster_000210	83	63d39c2e5861daa31f41643f87a02e57bbbbceb485e5b854577bf230f2d1c5e3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_353746961|gvpA|protein	WP_353746961|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000148	train	cluster_000200	88	6d06213120173a755e9baa644f1b79091e5fe37b3d5310decd03b265d1c1198a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_328257960|gvpA|protein	WP_328257960|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000149	train	cluster_000272	86	0844cfaee9f234d540b527333f1f62a06e990377372b5ef2abf079432a623702	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_409303451|gvpA|protein	WP_409303451|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000150	train	cluster_000273	86	271291dc0f72accfac607a148f3b6af0576a1ad6cb95ac9bf3548d2abca3aa08	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_409293715|gvpA|protein	WP_409293715|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000151	train	cluster_000269	84	f977e0ce7c4a878af278f121d93c324388244920522e89fce9467528c48d695e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_409274759|gvpA|protein	WP_409274759|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000152	train	cluster_000226	72	07561c65a5d37a8aa878cb07b895eb5f91fafbeef771c9befc328c8c9c84e7fc	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_408963110|gvpA|protein	WP_408963110|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000153	train	cluster_000187	87	73e0b5aa88a198c56caeea07f42134079d2b868fcd0dbd1b9bc7234b4f64666a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_408958174|gvpA|protein	WP_408958174|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000154	train	cluster_000248	86	cd0ec9cc83e20bd818b34c3d6e32229ae82b1f4b803ad5a686041fe792cfa0b4	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_336364780|gvpA|protein	WP_336364780|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000155	train	cluster_000170	97	ad18f8d7fabecf9750fb27c42b42c14e2c5be22222525e8903b790ab878114cc	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_336364362|gvpA|protein	WP_336364362|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000156	train	cluster_000248	86	76418c5d471b2873e6bfd66246e1ddea8c46c09677d508ca4d85d7ddc4b66838	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_332101109|gvpA|protein	WP_332101109|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000157	train	cluster_000248	84	7801d96d034213cf08c8a094d7cac15ce9d441b0b84d59a3a397698d01a086b2	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_332100865|gvpA|protein	WP_332100865|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000158	train	cluster_000248	87	b9d147aeaac9ffa9d0f345cb4414f298f5fcd7bdcb541313ba9f90ed1cf3a920	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_332099299|gvpA|protein	WP_332099299|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000159	train	cluster_000170	97	824a3264c546dbd7013f28ea8a55f3a237060c55e29003b45dafff7fd11e8a4e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_332097579|gvpA|protein	WP_332097579|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000160	train	cluster_000318	72	b34a5f1cebe7f342dc3f0266350f98a4220b9e2eabe7f053f156e8a2488af41b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_038082255|gvpA|protein	WP_038082255|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000161	train	cluster_000282	85	354eeee0be3f0383107be26977796d47824369722e4cc0040014e2231196c8e5	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_408011836|gvpA|protein	WP_408011836|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000162	train	cluster_000359	72	f2eb1efff0bc22bf511d7abe25340b374cb0b499c08c0e5b5016a140d3727bb3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_215820231|gvpA|protein	WP_215820231|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000163	train	cluster_000383	70	2b3e3d2d5bed050505a18c825d05bdeef9ed0a305324a5ff0a3ab44addd80e16	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_407312170|gvpA|protein	WP_407312170|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000164	train	cluster_000179	95	7d8f193406ee761e1417644f12663163f20f02aa96aa9ac9a3e9967ae45736db	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_407039562|gvpA|protein	WP_407039562|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000165	train	cluster_000160	97	61cb6f10b13fb11f910f8f21d07836e35e17affcc38af420a8aad2bdf75ef91c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_406944744|gvpA|protein	WP_406944744|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000166	train	cluster_000408	69	b81aa32b17d671599bc2c9e361c85b3574906f3e79199d11c11f01091914c22e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_406606980|gvpA|protein	WP_406606980|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000167	train	cluster_000194	93	42ca32a46ff9fbfe04b03849517149d6e08810007705041d2c8b3b34d20375bb	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_404455754|gvpA|protein	WP_404455754|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000168	train	cluster_000237	88	a6d518bf56b5cafab96ad5614138c302b7592dbeed2603e0b2367a1fa9195b51	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_404405697|gvpA|protein	WP_404405697|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000169	train	cluster_000228	86	509311e69b214d9f94e73b22f61d8fe5ca6761a790311b2da756f7aacf9bbd78	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_224944266|gvpA|protein	WP_224944266|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000170	train	cluster_000249	87	f87e80c34ba5c8c8909bbdd240615676baff89720ec7c271d2c949964d53bfc2	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_231183142|gvpA|protein	WP_231183142|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000171	train	cluster_000169	96	7a296141a2788c2145e9831dd2e14af2845f1b10362686045dd37b12e3d675db	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_062441008|gvpA|protein	WP_062441008|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000172	test	cluster_000171	97	38b03f42eea75fbcc3e05c70be0e2c7ed52af564e56f9e4974caed8e9dd2d76f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_394342364|gvpA|protein	WP_394342364|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000173	train	cluster_000389	70	38a86b2caad8351d20f84009e4f3fadc81641af9267c4634244814993c1e259b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_394079722|gvpA|protein	WP_394079722|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000174	train	cluster_000318	71	4ba0a2c8ff48af80e17ea4e45f1da9493a8864d39f451200f163ff2e561d2b6f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_392535573|gvpA|protein	WP_392535573|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
